message_id,strict_has_trigger,extended_has_trigger,broad_has_trigger,strict_subject_count,strict_body_count,extended_subject_count,extended_body_count,broad_subject_count,broad_body_count,is_candidate_strict,is_candidate_extended,is_candidate_broad
00773.1ef75674804a6206f957afddcb5ed0c1,False,False,False,0,0,0,0,0,0,False,False,False
00813.33bf420f192b90e27c45d3053ecbc6d4,False,False,False,0,0,0,0,0,0,False,False,False
00814.6b37fa2239e8c84e2237c4b156e16d81,False,False,False,0,0,0,0,0,0,False,False,False
00821.b64c27e913e301f038ebfaa433f16f35,False,False,False,0,0,0,0,0,0,False,False,False
00825.decb3677f0081756d55f12d70b59a4e4,False,False,False,0,0,0,0,0,0,False,False,False
00834.34db0196aab30fd0883426467c18ed5c,False,False,False,0,0,0,0,0,0,False,False,False
00850.f57827e297da1c01fe028cfc01e20361,False,False,False,0,0,0,0,0,0,False,False,False
00851.dc5452f80ba0bb8481dfc48f70380c4d,False,False,True,0,0,0,0,1,0,False,False,True
00868.76cd0137b596a4e0c0e3ae3e416479aa,False,False,False,0,0,0,0,0,0,False,False,False
00877.98d4bfaa6f6c0a303d80544b39d7dc66,False,False,False,0,0,0,0,0,0,False,False,False
00904.8f93ecb6172ee1feba7b4248c48b9ef5,False,False,False,0,0,0,0,0,0,False,False,False
00910.49da3099938f292733872f1e59c8c460,False,False,False,0,0,0,0,0,0,False,False,False
00915.2f47eee6061e3c631bd51649050b6b02,False,False,False,0,0,0,0,0,0,False,False,False
00932.346c06844805110e9433969f38effc2a,False,False,False,0,0,0,0,0,0,False,False,False
00933.751d91a92c5f2a40baf68615e49b3fc2,False,False,True,0,0,0,0,1,0,False,False,True
00942.657397d701fe92368dd144bec09d7812,False,False,False,0,0,0,0,0,0,False,False,False
00945.cd333ea4e3a619e54e63e621e56b324a,False,False,False,0,0,0,0,0,0,False,False,False
00961.906824c03316794c12a95717d0b817e7,False,False,False,0,0,0,0,0,0,False,False,False
00965.2003cb62905ba569e7599826ed228c94,False,False,False,0,0,0,0,0,0,False,False,False
00988.464959d4fcdd919a51e6220a909eb41c,False,False,False,0,0,0,0,0,0,False,False,False
00994.228b5746d5f0e44e436fbc0203b3c67a,False,False,True,0,0,0,0,1,0,False,False,True
00997.1af0dbebf63194440c102044a04ee752,False,False,False,0,0,0,0,0,0,False,False,False
00998.92da52a65a4d039a6b9c02b0d65a1bbf,False,False,True,0,0,0,0,1,0,False,False,True
01004.f3ce5cdf52dbe7ed22354f1ab95376d6,False,False,False,0,0,0,0,0,0,False,False,False
01031.f8f0ee32c41a34cb5e4744d18d3ed76e,False,False,False,0,0,0,0,0,0,False,False,False
01037.3512597a838a3eaf3149924386ef9fd3,False,False,False,0,0,0,0,0,0,False,False,False
01059.3bb25dd5704c3e29081ef39c7cb0a200,False,False,False,0,0,0,0,0,0,False,False,False
01069.a8cdf944083398c026db401b13908ef9,False,False,True,0,0,0,0,1,1,False,False,True
01090.f77045f7bebb48fae60c50d056c09fcd,False,False,False,0,0,0,0,0,0,False,False,False
01099.f33c6cb5a233f19e1dc1956871c50681,False,False,False,0,0,0,0,0,0,False,False,False
01102.823fb9065f0dadccb76633810487a19c,False,False,False,0,0,0,0,0,0,False,False,False
01123.91470734d764b1bdfb671a7d3b0d7ffa,False,False,False,0,0,0,0,0,0,False,False,False
01125.46ca779f86e1dd0a03c3ffc67b57f55e,False,False,False,0,0,0,0,0,0,False,False,False
01138.21608a055666b8a00c1945bb2a740190,False,False,False,0,0,0,0,0,0,False,False,False
01140.c37701901dbb63bc34e8db544f431557,False,False,True,0,0,0,0,1,0,False,False,True
01147.50120ae9e4f1745bf7a4178b52cd95ca,False,False,True,0,0,0,0,1,0,False,False,True
01162.560591cd20305a373803c3e291e910a5,False,False,False,0,0,0,0,0,0,False,False,False
01173.e0da19fcbb5649aa5104320ce38c6906,False,False,True,0,0,0,0,0,9,False,False,True
01185.e4a109756aa79e984529e2fb737857ab,False,False,True,0,0,0,0,0,6,False,False,True
01187.b47cd7a45a24f56a6908519e1c37e75a,False,False,False,0,0,0,0,0,0,False,False,False
01191.3a3ed1eb843a56504a4b40a25a63f97f,False,False,False,0,0,0,0,0,0,False,False,False
01205.47d139ac094945ae2630efb896dc4b43,False,False,True,0,0,0,0,1,0,False,False,True
01217.d5a1734ec521c1bd55270eca3ab4acd8,False,False,False,0,0,0,0,0,0,False,False,False
01229.bec63972cefbe62bb371ad659cd8563a,False,False,False,0,0,0,0,0,0,False,False,False
01231.2a56f1f52d4da9f83870deb4b7e68acb,False,False,False,0,0,0,0,0,0,False,False,False
01247.f8e666a378e596a26a6947268a711c97,False,False,False,0,0,0,0,0,0,False,False,False
01288.ffe370e3a92a1861533330da51edcb49,False,False,False,0,0,0,0,0,0,False,False,False
01313.7deec268aedb7c5618e27bd73a803a60,False,False,False,0,0,0,0,0,0,False,False,False
01343.97e31a95126f0c6dc249a8e51489af10,False,False,False,0,0,0,0,0,0,False,False,False
01354.942feb599d3e244a238c28c9028d97fa,False,False,False,0,0,0,0,0,0,False,False,False
01394.a76cc347fac514441bef43e7a599fb55,False,False,False,0,0,0,0,0,0,False,False,False
