message_id,variant_filename,vocab_type,codepoint,salt_mode,fragment_max_positions,n_insert_subject,n_insert_body,body_part_found,subject_targets,body_targets
00004.eac8de8d759b7e74154f142194282724,00004__salted__strict__cp200D__single.eac8de8d759b7e74154f142194282724,strict,200D,single,,0,1,True,[],"[{""original_token"": ""specials"", ""salted_token"": ""sp‍ecials"", ""start"": 2670, ""end"": 2678, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]"
00004.eac8de8d759b7e74154f142194282724,00004__salted__strict__cp00AD__single.eac8de8d759b7e74154f142194282724,strict,00AD,single,,0,1,True,[],"[{""original_token"": ""specials"", ""salted_token"": ""sp­ecials"", ""start"": 2670, ""end"": 2678, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]"
00005.57696a39d7d84318ce497886896bf90d,00005__salted__strict__cp200B__single.57696a39d7d84318ce497886896bf90d,strict,200B,single,,1,1,True,"[{""original_token"": ""Guaranteed"", ""salted_token"": ""Gu​aranteed"", ""start"": 18, ""end"": 28, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]","[{""original_token"": ""Guaranteed"", ""salted_token"": ""Gu​aranteed"", ""start"": 47, ""end"": 57, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]"
00005.57696a39d7d84318ce497886896bf90d,00005__salted__strict__cp200C__single.57696a39d7d84318ce497886896bf90d,strict,200C,single,,1,1,True,"[{""original_token"": ""Guaranteed"", ""salted_token"": ""Gu‌aranteed"", ""start"": 18, ""end"": 28, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]","[{""original_token"": ""Guaranteed"", ""salted_token"": ""Gu‌aranteed"", ""start"": 47, ""end"": 57, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]"
00005.57696a39d7d84318ce497886896bf90d,00005__salted__strict__cp200D__single.57696a39d7d84318ce497886896bf90d,strict,200D,single,,1,1,True,"[{""original_token"": ""Guaranteed"", ""salted_token"": ""Gu‍aranteed"", ""start"": 18, ""end"": 28, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]","[{""original_token"": ""Guaranteed"", ""salted_token"": ""Gu‍aranteed"", ""start"": 47, ""end"": 57, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]"
00005.57696a39d7d84318ce497886896bf90d,00005__salted__strict__cp00AD__single.57696a39d7d84318ce497886896bf90d,strict,00AD,single,,1,1,True,"[{""original_token"": ""Guaranteed"", ""salted_token"": ""Gu­aranteed"", ""start"": 18, ""end"": 28, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]","[{""original_token"": ""Guaranteed"", ""salted_token"": ""Gu­aranteed"", ""start"": 47, ""end"": 57, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]"
00006.5ab5620d3d7c6c0db76234556a16f6c1,00006__salted__strict__cp200B__single.5ab5620d3d7c6c0db76234556a16f6c1,strict,200B,single,,0,1,True,[],"[{""original_token"": ""Testimonials"", ""salted_token"": ""Te​stimonials"", ""start"": 526, ""end"": 538, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]"
00006.5ab5620d3d7c6c0db76234556a16f6c1,00006__salted__strict__cp200C__single.5ab5620d3d7c6c0db76234556a16f6c1,strict,200C,single,,0,1,True,[],"[{""original_token"": ""Testimonials"", ""salted_token"": ""Te‌stimonials"", ""start"": 526, ""end"": 538, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]"
00006.5ab5620d3d7c6c0db76234556a16f6c1,00006__salted__strict__cp200D__single.5ab5620d3d7c6c0db76234556a16f6c1,strict,200D,single,,0,1,True,[],"[{""original_token"": ""Testimonials"", ""salted_token"": ""Te‍stimonials"", ""start"": 526, ""end"": 538, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]"
00006.5ab5620d3d7c6c0db76234556a16f6c1,00006__salted__strict__cp00AD__single.5ab5620d3d7c6c0db76234556a16f6c1,strict,00AD,single,,0,1,True,[],"[{""original_token"": ""Testimonials"", ""salted_token"": ""Te­stimonials"", ""start"": 526, ""end"": 538, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]"
00009.027bf6e0b0c4ab34db3ce0ea4bf2edab,00009__salted__strict__cp200B__single.027bf6e0b0c4ab34db3ce0ea4bf2edab,strict,200B,single,,0,1,True,[],"[{""original_token"": ""Testimonials"", ""salted_token"": ""Te​stimonials"", ""start"": 781, ""end"": 793, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]"
00009.027bf6e0b0c4ab34db3ce0ea4bf2edab,00009__salted__strict__cp200C__single.027bf6e0b0c4ab34db3ce0ea4bf2edab,strict,200C,single,,0,1,True,[],"[{""original_token"": ""Testimonials"", ""salted_token"": ""Te‌stimonials"", ""start"": 781, ""end"": 793, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]"
00009.027bf6e0b0c4ab34db3ce0ea4bf2edab,00009__salted__strict__cp200D__single.027bf6e0b0c4ab34db3ce0ea4bf2edab,strict,200D,single,,0,1,True,[],"[{""original_token"": ""Testimonials"", ""salted_token"": ""Te‍stimonials"", ""start"": 781, ""end"": 793, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]"
00009.027bf6e0b0c4ab34db3ce0ea4bf2edab,00009__salted__strict__cp00AD__single.027bf6e0b0c4ab34db3ce0ea4bf2edab,strict,00AD,single,,0,1,True,[],"[{""original_token"": ""Testimonials"", ""salted_token"": ""Te­stimonials"", ""start"": 781, ""end"": 793, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]"
00009.1e1a8cb4b57532ab38aa23287523659d,00009__salted__strict__cp200B__single.1e1a8cb4b57532ab38aa23287523659d,strict,200B,single,,0,2,True,[],"[{""original_token"": ""USD"", ""salted_token"": ""US​D"", ""start"": 67, ""end"": 70, ""salt_mode"": ""single"", ""fragment_max_positions"": null}, {""original_token"": ""ASSISTANCE"", ""salted_token"": ""AS​SISTANCE"", ""start"": 2718, ""end"": 2728, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]"
00009.1e1a8cb4b57532ab38aa23287523659d,00009__salted__strict__cp200C__single.1e1a8cb4b57532ab38aa23287523659d,strict,200C,single,,0,2,True,[],"[{""original_token"": ""USD"", ""salted_token"": ""US‌D"", ""start"": 67, ""end"": 70, ""salt_mode"": ""single"", ""fragment_max_positions"": null}, {""original_token"": ""ASSISTANCE"", ""salted_token"": ""AS‌SISTANCE"", ""start"": 2718, ""end"": 2728, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]"
00009.1e1a8cb4b57532ab38aa23287523659d,00009__salted__strict__cp200D__single.1e1a8cb4b57532ab38aa23287523659d,strict,200D,single,,0,2,True,[],"[{""original_token"": ""USD"", ""salted_token"": ""US‍D"", ""start"": 67, ""end"": 70, ""salt_mode"": ""single"", ""fragment_max_positions"": null}, {""original_token"": ""ASSISTANCE"", ""salted_token"": ""AS‍SISTANCE"", ""start"": 2718, ""end"": 2728, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]"
00009.1e1a8cb4b57532ab38aa23287523659d,00009__salted__strict__cp00AD__single.1e1a8cb4b57532ab38aa23287523659d,strict,00AD,single,,0,2,True,[],"[{""original_token"": ""USD"", ""salted_token"": ""US­D"", ""start"": 67, ""end"": 70, ""salt_mode"": ""single"", ""fragment_max_positions"": null}, {""original_token"": ""ASSISTANCE"", ""salted_token"": ""AS­SISTANCE"", ""start"": 2718, ""end"": 2728, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]"
00011.61816b9ad167657773a427d890d0468e,00011__salted__strict__cp200B__single.61816b9ad167657773a427d890d0468e,strict,200B,single,,0,3,True,[],"[{""original_token"": ""Assistance"", ""salted_token"": ""As​sistance"", ""start"": 541, ""end"": 551, ""salt_mode"": ""single"", ""fragment_max_positions"": null}, {""original_token"": ""mailings"", ""salted_token"": ""ma​ilings"", ""start"": 646, ""end"": 654, ""salt_mode"": ""single"", ""fragment_max_positions"": null}, {""original_token"": ""btamail"", ""salted_token"": ""bt​amail"", ""start"": 709, ""end"": 716, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]"
00011.61816b9ad167657773a427d890d0468e,00011__salted__strict__cp200C__single.61816b9ad167657773a427d890d0468e,strict,200C,single,,0,3,True,[],"[{""original_token"": ""Assistance"", ""salted_token"": ""As‌sistance"", ""start"": 541, ""end"": 551, ""salt_mode"": ""single"", ""fragment_max_positions"": null}, {""original_token"": ""mailings"", ""salted_token"": ""ma‌ilings"", ""start"": 646, ""end"": 654, ""salt_mode"": ""single"", ""fragment_max_positions"": null}, {""original_token"": ""btamail"", ""salted_token"": ""bt‌amail"", ""start"": 709, ""end"": 716, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]"
00011.61816b9ad167657773a427d890d0468e,00011__salted__strict__cp200D__single.61816b9ad167657773a427d890d0468e,strict,200D,single,,0,3,True,[],"[{""original_token"": ""Assistance"", ""salted_token"": ""As‍sistance"", ""start"": 541, ""end"": 551, ""salt_mode"": ""single"", ""fragment_max_positions"": null}, {""original_token"": ""mailings"", ""salted_token"": ""ma‍ilings"", ""start"": 646, ""end"": 654, ""salt_mode"": ""single"", ""fragment_max_positions"": null}, {""original_token"": ""btamail"", ""salted_token"": ""bt‍amail"", ""start"": 709, ""end"": 716, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]"
00011.61816b9ad167657773a427d890d0468e,00011__salted__strict__cp00AD__single.61816b9ad167657773a427d890d0468e,strict,00AD,single,,0,3,True,[],"[{""original_token"": ""Assistance"", ""salted_token"": ""As­sistance"", ""start"": 541, ""end"": 551, ""salt_mode"": ""single"", ""fragment_max_positions"": null}, {""original_token"": ""mailings"", ""salted_token"": ""ma­ilings"", ""start"": 646, ""end"": 654, ""salt_mode"": ""single"", ""fragment_max_positions"": null}, {""original_token"": ""btamail"", ""salted_token"": ""bt­amail"", ""start"": 709, ""end"": 716, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]"
00013.d3f0b591a65f116ea5d9d4ad919f83aa,00013__salted__strict__cp200B__single.d3f0b591a65f116ea5d9d4ad919f83aa,strict,200B,single,,0,1,True,[],"[{""original_token"": ""Guaranteed"", ""salted_token"": ""Gu​aranteed"", ""start"": 87, ""end"": 97, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]"
00013.d3f0b591a65f116ea5d9d4ad919f83aa,00013__salted__strict__cp200C__single.d3f0b591a65f116ea5d9d4ad919f83aa,strict,200C,single,,0,1,True,[],"[{""original_token"": ""Guaranteed"", ""salted_token"": ""Gu‌aranteed"", ""start"": 87, ""end"": 97, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]"
00013.d3f0b591a65f116ea5d9d4ad919f83aa,00013__salted__strict__cp200D__single.d3f0b591a65f116ea5d9d4ad919f83aa,strict,200D,single,,0,1,True,[],"[{""original_token"": ""Guaranteed"", ""salted_token"": ""Gu‍aranteed"", ""start"": 87, ""end"": 97, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]"
00013.d3f0b591a65f116ea5d9d4ad919f83aa,00013__salted__strict__cp00AD__single.d3f0b591a65f116ea5d9d4ad919f83aa,strict,00AD,single,,0,1,True,[],"[{""original_token"": ""Guaranteed"", ""salted_token"": ""Gu­aranteed"", ""start"": 87, ""end"": 97, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]"
00014.13574737e55e51fe6737a475b88b5052,00014__salted__strict__cp200B__single.13574737e55e51fe6737a475b88b5052,strict,200B,single,,0,3,True,[],"[{""original_token"": ""Assistance"", ""salted_token"": ""As​sistance"", ""start"": 732, ""end"": 742, ""salt_mode"": ""single"", ""fragment_max_positions"": null}, {""original_token"": ""mailings"", ""salted_token"": ""ma​ilings"", ""start"": 837, ""end"": 845, ""salt_mode"": ""single"", ""fragment_max_positions"": null}, {""original_token"": ""btamail"", ""salted_token"": ""bt​amail"", ""start"": 900, ""end"": 907, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]"
00014.13574737e55e51fe6737a475b88b5052,00014__salted__strict__cp200C__single.13574737e55e51fe6737a475b88b5052,strict,200C,single,,0,3,True,[],"[{""original_token"": ""Assistance"", ""salted_token"": ""As‌sistance"", ""start"": 732, ""end"": 742, ""salt_mode"": ""single"", ""fragment_max_positions"": null}, {""original_token"": ""mailings"", ""salted_token"": ""ma‌ilings"", ""start"": 837, ""end"": 845, ""salt_mode"": ""single"", ""fragment_max_positions"": null}, {""original_token"": ""btamail"", ""salted_token"": ""bt‌amail"", ""start"": 900, ""end"": 907, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]"
00014.13574737e55e51fe6737a475b88b5052,00014__salted__strict__cp200D__single.13574737e55e51fe6737a475b88b5052,strict,200D,single,,0,3,True,[],"[{""original_token"": ""Assistance"", ""salted_token"": ""As‍sistance"", ""start"": 732, ""end"": 742, ""salt_mode"": ""single"", ""fragment_max_positions"": null}, {""original_token"": ""mailings"", ""salted_token"": ""ma‍ilings"", ""start"": 837, ""end"": 845, ""salt_mode"": ""single"", ""fragment_max_positions"": null}, {""original_token"": ""btamail"", ""salted_token"": ""bt‍amail"", ""start"": 900, ""end"": 907, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]"
00014.13574737e55e51fe6737a475b88b5052,00014__salted__strict__cp00AD__single.13574737e55e51fe6737a475b88b5052,strict,00AD,single,,0,3,True,[],"[{""original_token"": ""Assistance"", ""salted_token"": ""As­sistance"", ""start"": 732, ""end"": 742, ""salt_mode"": ""single"", ""fragment_max_positions"": null}, {""original_token"": ""mailings"", ""salted_token"": ""ma­ilings"", ""start"": 837, ""end"": 845, ""salt_mode"": ""single"", ""fragment_max_positions"": null}, {""original_token"": ""btamail"", ""salted_token"": ""bt­amail"", ""start"": 900, ""end"": 907, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]"
00018.5b2765c42b7648d41c93b9b27140b23a,00018__salted__strict__cp200B__single.5b2765c42b7648d41c93b9b27140b23a,strict,200B,single,,0,1,True,[],"[{""original_token"": ""CONFIDENTIALITY"", ""salted_token"": ""CO​NFIDENTIALITY"", ""start"": 2014, ""end"": 2029, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]"
00018.5b2765c42b7648d41c93b9b27140b23a,00018__salted__strict__cp200C__single.5b2765c42b7648d41c93b9b27140b23a,strict,200C,single,,0,1,True,[],"[{""original_token"": ""CONFIDENTIALITY"", ""salted_token"": ""CO‌NFIDENTIALITY"", ""start"": 2014, ""end"": 2029, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]"
00018.5b2765c42b7648d41c93b9b27140b23a,00018__salted__strict__cp200D__single.5b2765c42b7648d41c93b9b27140b23a,strict,200D,single,,0,1,True,[],"[{""original_token"": ""CONFIDENTIALITY"", ""salted_token"": ""CO‍NFIDENTIALITY"", ""start"": 2014, ""end"": 2029, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]"
00018.5b2765c42b7648d41c93b9b27140b23a,00018__salted__strict__cp00AD__single.5b2765c42b7648d41c93b9b27140b23a,strict,00AD,single,,0,1,True,[],"[{""original_token"": ""CONFIDENTIALITY"", ""salted_token"": ""CO­NFIDENTIALITY"", ""start"": 2014, ""end"": 2029, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]"
00019.bbc97ad616ffd06e93ce0f821ca8c381,00019__salted__strict__cp200B__single.bbc97ad616ffd06e93ce0f821ca8c381,strict,200B,single,,1,0,False,"[{""original_token"": ""ADV"", ""salted_token"": ""AD​V"", ""start"": 0, ""end"": 3, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]",[]
00019.bbc97ad616ffd06e93ce0f821ca8c381,00019__salted__strict__cp200C__single.bbc97ad616ffd06e93ce0f821ca8c381,strict,200C,single,,1,0,False,"[{""original_token"": ""ADV"", ""salted_token"": ""AD‌V"", ""start"": 0, ""end"": 3, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]",[]
00019.bbc97ad616ffd06e93ce0f821ca8c381,00019__salted__strict__cp200D__single.bbc97ad616ffd06e93ce0f821ca8c381,strict,200D,single,,1,0,False,"[{""original_token"": ""ADV"", ""salted_token"": ""AD‍V"", ""start"": 0, ""end"": 3, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]",[]
00019.bbc97ad616ffd06e93ce0f821ca8c381,00019__salted__strict__cp00AD__single.bbc97ad616ffd06e93ce0f821ca8c381,strict,00AD,single,,1,0,False,"[{""original_token"": ""ADV"", ""salted_token"": ""AD­V"", ""start"": 0, ""end"": 3, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]",[]
00020.29725cf331fc21e18a1809e7d8b27332,00020__salted__strict__cp200B__single.29725cf331fc21e18a1809e7d8b27332,strict,200B,single,,0,1,True,[],"[{""original_token"": ""Guaranteed"", ""salted_token"": ""Gu​aranteed"", ""start"": 87, ""end"": 97, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]"
00020.29725cf331fc21e18a1809e7d8b27332,00020__salted__strict__cp200C__single.29725cf331fc21e18a1809e7d8b27332,strict,200C,single,,0,1,True,[],"[{""original_token"": ""Guaranteed"", ""salted_token"": ""Gu‌aranteed"", ""start"": 87, ""end"": 97, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]"
00020.29725cf331fc21e18a1809e7d8b27332,00020__salted__strict__cp200D__single.29725cf331fc21e18a1809e7d8b27332,strict,200D,single,,0,1,True,[],"[{""original_token"": ""Guaranteed"", ""salted_token"": ""Gu‍aranteed"", ""start"": 87, ""end"": 97, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]"
00020.29725cf331fc21e18a1809e7d8b27332,00020__salted__strict__cp00AD__single.29725cf331fc21e18a1809e7d8b27332,strict,00AD,single,,0,1,True,[],"[{""original_token"": ""Guaranteed"", ""salted_token"": ""Gu­aranteed"", ""start"": 87, ""end"": 97, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]"
00021.effe1449462a9d7ad7af0f1c94b1a237,00021__salted__strict__cp200B__single.effe1449462a9d7ad7af0f1c94b1a237,strict,200B,single,,0,2,True,[],"[{""original_token"": ""LAGOS"", ""salted_token"": ""LA​GOS"", ""start"": 64, ""end"": 69, ""salt_mode"": ""single"", ""fragment_max_positions"": null}, {""original_token"": ""ATTN"", ""salted_token"": ""AT​TN"", ""start"": 127, ""end"": 131, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]"
00021.effe1449462a9d7ad7af0f1c94b1a237,00021__salted__strict__cp200C__single.effe1449462a9d7ad7af0f1c94b1a237,strict,200C,single,,0,2,True,[],"[{""original_token"": ""LAGOS"", ""salted_token"": ""LA‌GOS"", ""start"": 64, ""end"": 69, ""salt_mode"": ""single"", ""fragment_max_positions"": null}, {""original_token"": ""ATTN"", ""salted_token"": ""AT‌TN"", ""start"": 127, ""end"": 131, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]"
00021.effe1449462a9d7ad7af0f1c94b1a237,00021__salted__strict__cp200D__single.effe1449462a9d7ad7af0f1c94b1a237,strict,200D,single,,0,2,True,[],"[{""original_token"": ""LAGOS"", ""salted_token"": ""LA‍GOS"", ""start"": 64, ""end"": 69, ""salt_mode"": ""single"", ""fragment_max_positions"": null}, {""original_token"": ""ATTN"", ""salted_token"": ""AT‍TN"", ""start"": 127, ""end"": 131, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]"
00021.effe1449462a9d7ad7af0f1c94b1a237,00021__salted__strict__cp00AD__single.effe1449462a9d7ad7af0f1c94b1a237,strict,00AD,single,,0,2,True,[],"[{""original_token"": ""LAGOS"", ""salted_token"": ""LA­GOS"", ""start"": 64, ""end"": 69, ""salt_mode"": ""single"", ""fragment_max_positions"": null}, {""original_token"": ""ATTN"", ""salted_token"": ""AT­TN"", ""start"": 127, ""end"": 131, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]"
