message_id,variant_filename,vocab_type,codepoint,salt_mode,fragment_max_positions,n_insert_subject,n_insert_body,body_part_found,subject_targets,body_targets
00004.eac8de8d759b7e74154f142194282724,00004__salted__broad__cp200D__fragment.eac8de8d759b7e74154f142194282724,broad,200D,fragment,,1,3,True,"[{""original_token"": ""Membership"", ""salted_token"": ""M‍e‍m‍b‍e‍r‍s‍h‍i‍p"", ""start"": 32, ""end"": 42, ""salt_mode"": ""fragment"", ""fragment_max_positions"": null}]","[{""original_token"": ""Adult"", ""salted_token"": ""A‍d‍u‍l‍t"", ""start"": 120, ""end"": 125, ""salt_mode"": ""fragment"", ""fragment_max_positions"": null}, {""original_token"": ""Offers"", ""salted_token"": ""O‍f‍f‍e‍r‍s"", ""start"": 165, ""end"": 171, ""salt_mode"": ""fragment"", ""fragment_max_positions"": null}, {""original_token"": ""Membership"", ""salted_token"": ""M‍e‍m‍b‍e‍r‍s‍h‍i‍p"", ""start"": 177, ""end"": 187, ""salt_mode"": ""fragment"", ""fragment_max_positions"": null}]"
00004.eac8de8d759b7e74154f142194282724,00004__salted__broad__cp00AD__fragment.eac8de8d759b7e74154f142194282724,broad,00AD,fragment,,1,3,True,"[{""original_token"": ""Membership"", ""salted_token"": ""M­e­m­b­e­r­s­h­i­p"", ""start"": 32, ""end"": 42, ""salt_mode"": ""fragment"", ""fragment_max_positions"": null}]","[{""original_token"": ""Adult"", ""salted_token"": ""A­d­u­l­t"", ""start"": 120, ""end"": 125, ""salt_mode"": ""fragment"", ""fragment_max_positions"": null}, {""original_token"": ""Offers"", ""salted_token"": ""O­f­f­e­r­s"", ""start"": 165, ""end"": 171, ""salt_mode"": ""fragment"", ""fragment_max_positions"": null}, {""original_token"": ""Membership"", ""salted_token"": ""M­e­m­b­e­r­s­h­i­p"", ""start"": 177, ""end"": 187, ""salt_mode"": ""fragment"", ""fragment_max_positions"": null}]"
00009.1e1a8cb4b57532ab38aa23287523659d,00009__salted__broad__cp200B__fragment.1e1a8cb4b57532ab38aa23287523659d,broad,200B,fragment,,1,3,True,"[{""original_token"": ""URGENT"", ""salted_token"": ""U​R​G​E​N​T"", ""start"": 5, ""end"": 11, ""salt_mode"": ""fragment"", ""fragment_max_positions"": null}]","[{""original_token"": ""DEAR"", ""salted_token"": ""D​E​A​R"", ""start"": 1, ""end"": 5, ""salt_mode"": ""fragment"", ""fragment_max_positions"": null}, {""original_token"": ""SIR"", ""salted_token"": ""S​I​R"", ""start"": 6, ""end"": 9, ""salt_mode"": ""fragment"", ""fragment_max_positions"": null}, {""original_token"": ""URGENT"", ""salted_token"": ""U​R​G​E​N​T"", ""start"": 11, ""end"": 17, ""salt_mode"": ""fragment"", ""fragment_max_positions"": null}]"
00009.1e1a8cb4b57532ab38aa23287523659d,00009__salted__broad__cp200C__fragment.1e1a8cb4b57532ab38aa23287523659d,broad,200C,fragment,,1,3,True,"[{""original_token"": ""URGENT"", ""salted_token"": ""U‌R‌G‌E‌N‌T"", ""start"": 5, ""end"": 11, ""salt_mode"": ""fragment"", ""fragment_max_positions"": null}]","[{""original_token"": ""DEAR"", ""salted_token"": ""D‌E‌A‌R"", ""start"": 1, ""end"": 5, ""salt_mode"": ""fragment"", ""fragment_max_positions"": null}, {""original_token"": ""SIR"", ""salted_token"": ""S‌I‌R"", ""start"": 6, ""end"": 9, ""salt_mode"": ""fragment"", ""fragment_max_positions"": null}, {""original_token"": ""URGENT"", ""salted_token"": ""U‌R‌G‌E‌N‌T"", ""start"": 11, ""end"": 17, ""salt_mode"": ""fragment"", ""fragment_max_positions"": null}]"
00009.1e1a8cb4b57532ab38aa23287523659d,00009__salted__broad__cp200D__fragment.1e1a8cb4b57532ab38aa23287523659d,broad,200D,fragment,,1,3,True,"[{""original_token"": ""URGENT"", ""salted_token"": ""U‍R‍G‍E‍N‍T"", ""start"": 5, ""end"": 11, ""salt_mode"": ""fragment"", ""fragment_max_positions"": null}]","[{""original_token"": ""DEAR"", ""salted_token"": ""D‍E‍A‍R"", ""start"": 1, ""end"": 5, ""salt_mode"": ""fragment"", ""fragment_max_positions"": null}, {""original_token"": ""SIR"", ""salted_token"": ""S‍I‍R"", ""start"": 6, ""end"": 9, ""salt_mode"": ""fragment"", ""fragment_max_positions"": null}, {""original_token"": ""URGENT"", ""salted_token"": ""U‍R‍G‍E‍N‍T"", ""start"": 11, ""end"": 17, ""salt_mode"": ""fragment"", ""fragment_max_positions"": null}]"
00009.1e1a8cb4b57532ab38aa23287523659d,00009__salted__broad__cp00AD__fragment.1e1a8cb4b57532ab38aa23287523659d,broad,00AD,fragment,,1,3,True,"[{""original_token"": ""URGENT"", ""salted_token"": ""U­R­G­E­N­T"", ""start"": 5, ""end"": 11, ""salt_mode"": ""fragment"", ""fragment_max_positions"": null}]","[{""original_token"": ""DEAR"", ""salted_token"": ""D­E­A­R"", ""start"": 1, ""end"": 5, ""salt_mode"": ""fragment"", ""fragment_max_positions"": null}, {""original_token"": ""SIR"", ""salted_token"": ""S­I­R"", ""start"": 6, ""end"": 9, ""salt_mode"": ""fragment"", ""fragment_max_positions"": null}, {""original_token"": ""URGENT"", ""salted_token"": ""U­R­G­E­N­T"", ""start"": 11, ""end"": 17, ""salt_mode"": ""fragment"", ""fragment_max_positions"": null}]"
00012.cb9c9f2a25196f5b16512338625a85b4,00012__salted__broad__cp200B__fragment.cb9c9f2a25196f5b16512338625a85b4,broad,200B,fragment,,1,0,False,"[{""original_token"": ""Cash"", ""salted_token"": ""C​a​s​h"", ""start"": 11, ""end"": 15, ""salt_mode"": ""fragment"", ""fragment_max_positions"": null}]",[]
00012.cb9c9f2a25196f5b16512338625a85b4,00012__salted__broad__cp200C__fragment.cb9c9f2a25196f5b16512338625a85b4,broad,200C,fragment,,1,0,False,"[{""original_token"": ""Cash"", ""salted_token"": ""C‌a‌s‌h"", ""start"": 11, ""end"": 15, ""salt_mode"": ""fragment"", ""fragment_max_positions"": null}]",[]
00012.cb9c9f2a25196f5b16512338625a85b4,00012__salted__broad__cp200D__fragment.cb9c9f2a25196f5b16512338625a85b4,broad,200D,fragment,,1,0,False,"[{""original_token"": ""Cash"", ""salted_token"": ""C‍a‍s‍h"", ""start"": 11, ""end"": 15, ""salt_mode"": ""fragment"", ""fragment_max_positions"": null}]",[]
00012.cb9c9f2a25196f5b16512338625a85b4,00012__salted__broad__cp00AD__fragment.cb9c9f2a25196f5b16512338625a85b4,broad,00AD,fragment,,1,0,False,"[{""original_token"": ""Cash"", ""salted_token"": ""C­a­s­h"", ""start"": 11, ""end"": 15, ""salt_mode"": ""fragment"", ""fragment_max_positions"": null}]",[]
00024.6b5437b14d403176c3f046c871b5b52f,00024__salted__broad__cp200B__fragment.6b5437b14d403176c3f046c871b5b52f,broad,200B,fragment,,0,3,True,[],"[{""original_token"": ""Unlimited"", ""salted_token"": ""U​n​l​i​m​i​t​e​d"", ""start"": 93, ""end"": 102, ""salt_mode"": ""fragment"", ""fragment_max_positions"": null}, {""original_token"": ""Price"", ""salted_token"": ""P​r​i​c​e"", ""start"": 144, ""end"": 149, ""salt_mode"": ""fragment"", ""fragment_max_positions"": null}, {""original_token"": ""Price"", ""salted_token"": ""P​r​i​c​e"", ""start"": 160, ""end"": 165, ""salt_mode"": ""fragment"", ""fragment_max_positions"": null}]"
00024.6b5437b14d403176c3f046c871b5b52f,00024__salted__broad__cp200C__fragment.6b5437b14d403176c3f046c871b5b52f,broad,200C,fragment,,0,3,True,[],"[{""original_token"": ""Unlimited"", ""salted_token"": ""U‌n‌l‌i‌m‌i‌t‌e‌d"", ""start"": 93, ""end"": 102, ""salt_mode"": ""fragment"", ""fragment_max_positions"": null}, {""original_token"": ""Price"", ""salted_token"": ""P‌r‌i‌c‌e"", ""start"": 144, ""end"": 149, ""salt_mode"": ""fragment"", ""fragment_max_positions"": null}, {""original_token"": ""Price"", ""salted_token"": ""P‌r‌i‌c‌e"", ""start"": 160, ""end"": 165, ""salt_mode"": ""fragment"", ""fragment_max_positions"": null}]"
00024.6b5437b14d403176c3f046c871b5b52f,00024__salted__broad__cp200D__fragment.6b5437b14d403176c3f046c871b5b52f,broad,200D,fragment,,0,3,True,[],"[{""original_token"": ""Unlimited"", ""salted_token"": ""U‍n‍l‍i‍m‍i‍t‍e‍d"", ""start"": 93, ""end"": 102, ""salt_mode"": ""fragment"", ""fragment_max_positions"": null}, {""original_token"": ""Price"", ""salted_token"": ""P‍r‍i‍c‍e"", ""start"": 144, ""end"": 149, ""salt_mode"": ""fragment"", ""fragment_max_positions"": null}, {""original_token"": ""Price"", ""salted_token"": ""P‍r‍i‍c‍e"", ""start"": 160, ""end"": 165, ""salt_mode"": ""fragment"", ""fragment_max_positions"": null}]"
00024.6b5437b14d403176c3f046c871b5b52f,00024__salted__broad__cp00AD__fragment.6b5437b14d403176c3f046c871b5b52f,broad,00AD,fragment,,0,3,True,[],"[{""original_token"": ""Unlimited"", ""salted_token"": ""U­n­l­i­m­i­t­e­d"", ""start"": 93, ""end"": 102, ""salt_mode"": ""fragment"", ""fragment_max_positions"": null}, {""original_token"": ""Price"", ""salted_token"": ""P­r­i­c­e"", ""start"": 144, ""end"": 149, ""salt_mode"": ""fragment"", ""fragment_max_positions"": null}, {""original_token"": ""Price"", ""salted_token"": ""P­r­i­c­e"", ""start"": 160, ""end"": 165, ""salt_mode"": ""fragment"", ""fragment_max_positions"": null}]"
00025.619ab8051359048795e3cd09e82ad1a0,00025__salted__broad__cp200B__fragment.619ab8051359048795e3cd09e82ad1a0,broad,200B,fragment,,1,0,False,"[{""original_token"": ""DEBT"", ""salted_token"": ""D​E​B​T"", ""start"": 4, ""end"": 8, ""salt_mode"": ""fragment"", ""fragment_max_positions"": null}]",[]
00025.619ab8051359048795e3cd09e82ad1a0,00025__salted__broad__cp200C__fragment.619ab8051359048795e3cd09e82ad1a0,broad,200C,fragment,,1,0,False,"[{""original_token"": ""DEBT"", ""salted_token"": ""D‌E‌B‌T"", ""start"": 4, ""end"": 8, ""salt_mode"": ""fragment"", ""fragment_max_positions"": null}]",[]
00025.619ab8051359048795e3cd09e82ad1a0,00025__salted__broad__cp200D__fragment.619ab8051359048795e3cd09e82ad1a0,broad,200D,fragment,,1,0,False,"[{""original_token"": ""DEBT"", ""salted_token"": ""D‍E‍B‍T"", ""start"": 4, ""end"": 8, ""salt_mode"": ""fragment"", ""fragment_max_positions"": null}]",[]
00025.619ab8051359048795e3cd09e82ad1a0,00025__salted__broad__cp00AD__fragment.619ab8051359048795e3cd09e82ad1a0,broad,00AD,fragment,,1,0,False,"[{""original_token"": ""DEBT"", ""salted_token"": ""D­E­B­T"", ""start"": 4, ""end"": 8, ""salt_mode"": ""fragment"", ""fragment_max_positions"": null}]",[]
00040.949a3d300eadb91d8745f1c1dab51133,00040__salted__broad__cp200B__fragment.949a3d300eadb91d8745f1c1dab51133,broad,200B,fragment,,0,3,True,[],"[{""original_token"": ""Dear"", ""salted_token"": ""D​e​a​r"", ""start"": 0, ""end"": 4, ""salt_mode"": ""fragment"", ""fragment_max_positions"": null}, {""original_token"": ""Sir"", ""salted_token"": ""S​i​r"", ""start"": 5, ""end"": 8, ""salt_mode"": ""fragment"", ""fragment_max_positions"": null}, {""original_token"": ""Madam"", ""salted_token"": ""M​a​d​a​m"", ""start"": 12, ""end"": 17, ""salt_mode"": ""fragment"", ""fragment_max_positions"": null}]"
00040.949a3d300eadb91d8745f1c1dab51133,00040__salted__broad__cp200C__fragment.949a3d300eadb91d8745f1c1dab51133,broad,200C,fragment,,0,3,True,[],"[{""original_token"": ""Dear"", ""salted_token"": ""D‌e‌a‌r"", ""start"": 0, ""end"": 4, ""salt_mode"": ""fragment"", ""fragment_max_positions"": null}, {""original_token"": ""Sir"", ""salted_token"": ""S‌i‌r"", ""start"": 5, ""end"": 8, ""salt_mode"": ""fragment"", ""fragment_max_positions"": null}, {""original_token"": ""Madam"", ""salted_token"": ""M‌a‌d‌a‌m"", ""start"": 12, ""end"": 17, ""salt_mode"": ""fragment"", ""fragment_max_positions"": null}]"
00040.949a3d300eadb91d8745f1c1dab51133,00040__salted__broad__cp200D__fragment.949a3d300eadb91d8745f1c1dab51133,broad,200D,fragment,,0,3,True,[],"[{""original_token"": ""Dear"", ""salted_token"": ""D‍e‍a‍r"", ""start"": 0, ""end"": 4, ""salt_mode"": ""fragment"", ""fragment_max_positions"": null}, {""original_token"": ""Sir"", ""salted_token"": ""S‍i‍r"", ""start"": 5, ""end"": 8, ""salt_mode"": ""fragment"", ""fragment_max_positions"": null}, {""original_token"": ""Madam"", ""salted_token"": ""M‍a‍d‍a‍m"", ""start"": 12, ""end"": 17, ""salt_mode"": ""fragment"", ""fragment_max_positions"": null}]"
00040.949a3d300eadb91d8745f1c1dab51133,00040__salted__broad__cp00AD__fragment.949a3d300eadb91d8745f1c1dab51133,broad,00AD,fragment,,0,3,True,[],"[{""original_token"": ""Dear"", ""salted_token"": ""D­e­a­r"", ""start"": 0, ""end"": 4, ""salt_mode"": ""fragment"", ""fragment_max_positions"": null}, {""original_token"": ""Sir"", ""salted_token"": ""S­i­r"", ""start"": 5, ""end"": 8, ""salt_mode"": ""fragment"", ""fragment_max_positions"": null}, {""original_token"": ""Madam"", ""salted_token"": ""M­a­d­a­m"", ""start"": 12, ""end"": 17, ""salt_mode"": ""fragment"", ""fragment_max_positions"": null}]"
00041.f1b3402799046db3c1f143a911dc085d,00041__salted__broad__cp200B__fragment.f1b3402799046db3c1f143a911dc085d,broad,200B,fragment,,0,3,True,[],"[{""original_token"": ""Dear"", ""salted_token"": ""D​e​a​r"", ""start"": 0, ""end"": 4, ""salt_mode"": ""fragment"", ""fragment_max_positions"": null}, {""original_token"": ""Sir"", ""salted_token"": ""S​i​r"", ""start"": 5, ""end"": 8, ""salt_mode"": ""fragment"", ""fragment_max_positions"": null}, {""original_token"": ""Madam"", ""salted_token"": ""M​a​d​a​m"", ""start"": 12, ""end"": 17, ""salt_mode"": ""fragment"", ""fragment_max_positions"": null}]"
00041.f1b3402799046db3c1f143a911dc085d,00041__salted__broad__cp200C__fragment.f1b3402799046db3c1f143a911dc085d,broad,200C,fragment,,0,3,True,[],"[{""original_token"": ""Dear"", ""salted_token"": ""D‌e‌a‌r"", ""start"": 0, ""end"": 4, ""salt_mode"": ""fragment"", ""fragment_max_positions"": null}, {""original_token"": ""Sir"", ""salted_token"": ""S‌i‌r"", ""start"": 5, ""end"": 8, ""salt_mode"": ""fragment"", ""fragment_max_positions"": null}, {""original_token"": ""Madam"", ""salted_token"": ""M‌a‌d‌a‌m"", ""start"": 12, ""end"": 17, ""salt_mode"": ""fragment"", ""fragment_max_positions"": null}]"
00041.f1b3402799046db3c1f143a911dc085d,00041__salted__broad__cp200D__fragment.f1b3402799046db3c1f143a911dc085d,broad,200D,fragment,,0,3,True,[],"[{""original_token"": ""Dear"", ""salted_token"": ""D‍e‍a‍r"", ""start"": 0, ""end"": 4, ""salt_mode"": ""fragment"", ""fragment_max_positions"": null}, {""original_token"": ""Sir"", ""salted_token"": ""S‍i‍r"", ""start"": 5, ""end"": 8, ""salt_mode"": ""fragment"", ""fragment_max_positions"": null}, {""original_token"": ""Madam"", ""salted_token"": ""M‍a‍d‍a‍m"", ""start"": 12, ""end"": 17, ""salt_mode"": ""fragment"", ""fragment_max_positions"": null}]"
00041.f1b3402799046db3c1f143a911dc085d,00041__salted__broad__cp00AD__fragment.f1b3402799046db3c1f143a911dc085d,broad,00AD,fragment,,0,3,True,[],"[{""original_token"": ""Dear"", ""salted_token"": ""D­e­a­r"", ""start"": 0, ""end"": 4, ""salt_mode"": ""fragment"", ""fragment_max_positions"": null}, {""original_token"": ""Sir"", ""salted_token"": ""S­i­r"", ""start"": 5, ""end"": 8, ""salt_mode"": ""fragment"", ""fragment_max_positions"": null}, {""original_token"": ""Madam"", ""salted_token"": ""M­a­d­a­m"", ""start"": 12, ""end"": 17, ""salt_mode"": ""fragment"", ""fragment_max_positions"": null}]"
00044.9f8c4b9ae007c6ded3d57476082bf2b2,00044__salted__broad__cp200B__fragment.9f8c4b9ae007c6ded3d57476082bf2b2,broad,200B,fragment,,1,0,False,"[{""original_token"": ""Membership"", ""salted_token"": ""M​e​m​b​e​r​s​h​i​p"", ""start"": 5, ""end"": 15, ""salt_mode"": ""fragment"", ""fragment_max_positions"": null}]",[]
00044.9f8c4b9ae007c6ded3d57476082bf2b2,00044__salted__broad__cp200C__fragment.9f8c4b9ae007c6ded3d57476082bf2b2,broad,200C,fragment,,1,0,False,"[{""original_token"": ""Membership"", ""salted_token"": ""M‌e‌m‌b‌e‌r‌s‌h‌i‌p"", ""start"": 5, ""end"": 15, ""salt_mode"": ""fragment"", ""fragment_max_positions"": null}]",[]
00044.9f8c4b9ae007c6ded3d57476082bf2b2,00044__salted__broad__cp200D__fragment.9f8c4b9ae007c6ded3d57476082bf2b2,broad,200D,fragment,,1,0,False,"[{""original_token"": ""Membership"", ""salted_token"": ""M‍e‍m‍b‍e‍r‍s‍h‍i‍p"", ""start"": 5, ""end"": 15, ""salt_mode"": ""fragment"", ""fragment_max_positions"": null}]",[]
00044.9f8c4b9ae007c6ded3d57476082bf2b2,00044__salted__broad__cp00AD__fragment.9f8c4b9ae007c6ded3d57476082bf2b2,broad,00AD,fragment,,1,0,False,"[{""original_token"": ""Membership"", ""salted_token"": ""M­e­m­b­e­r­s­h­i­p"", ""start"": 5, ""end"": 15, ""salt_mode"": ""fragment"", ""fragment_max_positions"": null}]",[]
00045.7282c2c4e009744f2f3450d370009235,00045__salted__broad__cp200B__fragment.7282c2c4e009744f2f3450d370009235,broad,200B,fragment,,0,3,True,[],"[{""original_token"": ""Risk"", ""salted_token"": ""R​i​s​k"", ""start"": 13, ""end"": 17, ""salt_mode"": ""fragment"", ""fragment_max_positions"": null}, {""original_token"": ""Guaranteed"", ""salted_token"": ""G​u​a​r​a​n​t​e​e​d"", ""start"": 87, ""end"": 97, ""salt_mode"": ""fragment"", ""fragment_max_positions"": null}, {""original_token"": ""lose"", ""salted_token"": ""l​o​s​e"", ""start"": 101, ""end"": 105, ""salt_mode"": ""fragment"", ""fragment_max_positions"": null}]"
