message_id;baseline_score;baseline_spam_flag;baseline_rule_count;n_variants;salted_score_mean;salted_score_min;salted_score_max;salted_rule_count_mean;salted_any_spam;salted_all_spam;salted_any_bypass;salted_all_bypass
00026.da18dbed27ae933172f7a70f860c6ad0;11.1;True;8;4;11.1;11.1;11.1;8;True;True;False;False
00027.d1d0f97e096fe08fc80a4939355759e7;0.0;False;1;4;0.0;0.0;0.0;1;False;False;True;True
00032.7b07a09236ce9feb12d80197144d3206;0.2;False;1;4;0.2;0.2;0.2;1;False;False;True;True
00033.9babb58d9298daa2963d4f514193d7d6;3.7;False;3;4;3.7;3.7;3.7;3;False;False;True;True
00034.8e582263070076dfe6000411d9b13ce6;3.7;False;2;4;3.7;3.7;3.7;2;False;False;True;True
00037.c7f0ce13d4cad8202f3d1a02b5cc5a1d;10.5;True;9;4;10.2;10.2;10.2;8;True;True;False;False
00038.8d93819b95ff90bf2e2b141c2909bfc9;0.2;False;1;4;0.2;0.2;0.2;1;False;False;True;True
00041.1b8dedcc43e75c0f4cd5e0d12c4eea8b;0.1;False;1;4;0.1;0.1;0.1;1;False;False;True;True
00045.7282c2c4e009744f2f3450d370009235;0.0;False;1;4;0.0;0.0;0.0;1;False;False;True;True
00046.e0fd04360622dbe9250380447f6465cc;0.1;False;1;4;0.1;0.1;0.1;2;False;False;True;True
00047.0d7a240951e460b5884a8886ee64a8c3;1.5;False;1;4;0.0;0.0;0.0;1;False;False;True;True
00052.edb775ef7470f35cd593d07e5a0466a8;4.3;False;2;4;4.3;4.3;4.3;2;False;False;True;True
00054.62863160db27f89df8c73275b6dae134;4.2;False;2;4;2.7;2.7;2.7;1;False;False;True;True
00056.c56d61cadd81b4ade0030c8dee384704;4.1;False;4;4;4.1;4.1;4.1;4;False;False;True;True
00057.0a2e17bde9485e999ac2259df38528e2;1.5;False;1;4;0.0;0.0;0.0;1;False;False;True;True
00060.639a625d0a724d7411e1d5e2e7cb2bc3;0.7;False;1;4;0.7;0.7;0.7;1;False;False;True;True
00060.ec71d52a6f585ace52f4a2a2be2adfce;0.0;False;1;4;0.0;0.0;0.0;1;False;False;True;True
00064.65b95365450ebe5eef61e7f1c60edc5e;0.0;False;1;4;0.0;0.0;0.0;1;False;False;True;True
00065.6203de135559b319326445aafd68dbca;0.0;False;1;4;0.0;0.0;0.0;1;False;False;True;True
00067.ec108870b01dc3ccb8fabc5def869ca5;0.0;False;1;4;0.0;0.0;0.0;1;False;False;True;True
00068.2999b3d00828ac3fbd6a7cd27a6c6321;3.6;False;2;4;3.6;3.6;3.6;2;False;False;True;True
00068.d10af636a6082d5172ceb34a944486e6;1.1;False;2;4;1.1;1.1;1.1;2;False;False;True;True
00069.066b1a012235d062a5da73eead4a6b35;2.2;False;3;4;1.4;1.4;1.4;2;False;False;True;True
00077.c85b7442247d61308f15d86aa125ec28;4.9;False;3;4;4.9;4.9;4.9;3;False;False;True;True
00080.5a7386cb47846dfef68429241ad80354;0.0;False;1;4;0.0;0.0;0.0;1;False;False;True;True
00081.123b29a781b2e8c83763e5d440e672a3;4.6;False;3;4;1.9;1.9;1.9;2;False;False;True;True
00082.0341a767bbaca01fd89b6236ef681257;1.5;False;2;4;1.5;1.5;1.5;2;False;False;True;True
00084.a9f5b3a9b7feb7070f25ae76320c8ec6;13.1;True;8;4;13.1;13.1;13.1;8;True;True;False;False
00085.ae2bf18f9dd33e3d80d11eda4c0be41d;0.0;False;1;4;0.0;0.0;0.0;1;False;False;True;True
00085.f63a9484ac582233db057dbb45dc0eaf;9.8;True;6;4;8.3;8.3;8.3;5;True;True;False;False
00086.5ddcb4859b292c984d1db6aeade5ac04;1.0;False;2;4;1.0;1.0;1.0;2;False;False;True;True
00087.f09438ca6392721e63696f4f753effbb;0.0;False;1;4;0.0;0.0;0.0;1;False;False;True;True
00090.52630c4c07cd069c7bc7658c1a7a7253;0.0;False;1;4;0.0;0.0;0.0;1;False;False;True;True
00091.bcaf9648660ba372bc4d542aa06456ad;2.0;False;1;4;2.0;2.0;2.0;1;False;False;True;True
00093.ca4edc32d2ff8e1dbb5f9c0b15ec435b;3.4;False;1;4;3.4;3.4;3.4;1;False;False;True;True
00097.013347cc91e7d0915074dccb0428883f;4.4;False;3;4;1.7;1.7;1.7;2;False;False;True;True
00098.f1f1a3bd3ec32d8e967fba2a7a03e1e5;0.0;False;1;4;0.0;0.0;0.0;1;False;False;True;True
00100.81611d62ec1f172be947fda4af7caa2c;4.4;False;5;4;4.4;4.4;4.4;5;False;False;True;True
00102.fb09d2f978a271fba5a3ffc172003ed9;0.0;False;1;4;0.0;0.0;0.0;1;False;False;True;True
00103.2eef38789b4ecce796e7e8dbe718e3d2;4.2;False;2;4;2.7;2.7;2.7;1;False;False;True;True
00105.00951a21b8464f4eb4e106d6b14c68b6;0.0;False;1;4;0.0;0.0;0.0;1;False;False;True;True
00105.d8f25617befc5289aa4ed9602457050b;0.7;False;1;4;0.7;0.7;0.7;1;False;False;True;True
00106.f20a99365b7016f8e9dcd8620b472e74;2.1;False;3;4;2.1;2.1;2.1;3;False;False;True;True
00108.ce25a55c6b4cc9bcd32ed090ee20785a;1.5;False;1;4;0.0;0.0;0.0;1;False;False;True;True
00111.ae6aba48f8aa83849be067076eea8ce5;3.5;False;3;4;2.0;2.0;2.0;2;False;False;True;True
00112.be81f2f6f7940a9403c9809b4a9e243a;0.6;False;2;4;0.6;0.6;0.6;2;False;False;True;True
00118.b31615605a37b4878bd1de4f829c89cb;2.9;False;3;4;2.2;2.2;2.2;2;False;False;True;True
00120.58579af867ff9a702cff23e7b8818a59;0.0;False;1;4;0.0;0.0;0.0;1;False;False;True;True
00120.b6b2f20782980f83878f075f29d7c517;0.0;False;1;4;0.0;0.0;0.0;1;False;False;True;True
00124.db848e36f1b4c2705cbc16ef33a302d4;1.6;False;1;4;1.6;1.6;1.6;1;False;False;True;True
00125.ea96729a0da6d9025d5178f2d6916e42;5.3;True;3;4;3.7;3.7;3.7;2;False;False;True;True
00127.3500d109361b544b0937523adb763588;4.3;False;2;4;1.6;1.6;1.6;1;False;False;True;True
00129.1080cea3a532759b015dc071d033749d;2.7;False;2;4;1.2;1.2;1.2;1;False;False;True;True
00131.d955acc659fb151479460f9dd2f87efe;0.0;False;1;4;0.0;0.0;0.0;1;False;False;True;True
00132.0ead3e293c6c41cbffb69670e8b85ae7;3.7;False;2;4;3.7;3.7;3.7;2;False;False;True;True
00134.651c69499f4c81f5049c03f9c0c71b44;2.3;False;2;4;0.7;0.7;0.7;1;False;False;True;True
00137.09969121c8540730f1020b5a700b4c42;0.0;False;1;4;0.0;0.0;0.0;1;False;False;True;True
00142.eddc7114a8566cbf83fa8210bf0d3603;2.0;False;2;4;2.0;2.0;2.0;2;False;False;True;True
00143.13c0751d4b9f10098bb3ac85a435d884;0.0;False;1;4;0.0;0.0;0.0;1;False;False;True;True
00150.f97c73fa56460a6afc6d9418ad76b5b5;0.0;False;1;4;0.0;0.0;0.0;1;False;False;True;True
00155.1c37ce73590cc67186717a491ed0db5f;7.6;True;6;4;7.6;7.6;7.6;6;True;True;False;False
00156.0b541afe96820e3bb8f900b565608269;0.0;False;1;4;0.0;0.0;0.0;1;False;False;True;True
00157.52b0a260de7c64f539b0e5d16198b5bf;8.0;True;6;4;8.0;8.0;8.0;6;True;True;False;False
00159.b16f070a576c2eb1533aa9e2cf8e6b77;1.2;False;3;4;1.2;1.2;1.2;3;False;False;True;True
00160.cec5f611ae665ff0add6c4928d47f2be;8.1;True;5;4;8.1;8.1;8.1;5;True;True;False;False
00161.ae33257753c9bdaaadc9221347868496;3.4;False;1;4;3.4;3.4;3.4;1;False;False;True;True
00163.244a217b150d2129cbdc52b96d992382;0.1;False;1;4;0.1;0.1;0.1;1;False;False;True;True
00164.272880ebd1f1f93cf0cd9800842a24bd;1.7;False;3;4;1.7;1.7;1.7;3;False;False;True;True
00166.806d5398d7a37c080641a2d62e2d2b94;0.0;False;1;4;0.0;0.0;0.0;1;False;False;True;True
00169.86268e75abd1bd4bda4d6c129681df34;0.2;False;1;4;0.2;0.2;0.2;1;False;False;True;True
00169.86721d6b50e889ed39c7d302adb2a5ab;1.0;False;1;4;0.0;0.0;0.0;1;False;False;True;True
00170.33a973aa9bb7d122bdfbd96d44332996;1.5;False;1;4;0.0;0.0;0.0;1;False;False;True;True
00170.5e4c7668564952d8bfbf106d32fa9e5e;6.3;True;3;4;6.3;6.3;6.3;3;True;True;False;False
00171.08c5c55e9c2b4062344655e9ee32b979;1.5;False;1;4;0.0;0.0;0.0;1;False;False;True;True
00172.7fe063c5f90c46934dc79a83d9fdabfe;0.0;False;1;4;0.0;0.0;0.0;1;False;False;True;True
00173.6f5baeeaeb9b1c1ac4b9527e948828db;0.0;False;1;4;0.0;0.0;0.0;1;False;False;True;True
00173.e10eb62e2c7808674c43d6a5e9e08a1c;1.0;False;1;4;1.0;1.0;1.0;1;False;False;True;True
00175.931897f329f7ed0aee7df9f5d0626359;3.0;False;6;4;3.0;3.0;3.0;5;False;False;True;True
00176.644d65f0ab0d19f706a493bd5c3dc5df;0.0;False;1;4;0.0;0.0;0.0;1;False;False;True;True
00176.79f82496c612ea28f45f13ca5c47f8c2;2.8;False;1;4;2.8;2.8;2.8;1;False;False;True;True
00177.56ed33af0cb1d0f700cc2d26a866870b;0.1;False;1;4;0.1;0.1;0.1;1;False;False;True;True
00178.2dbe6aa90dc38758c946170ff92ec8e8;1.5;False;2;4;0.0;0.0;0.0;1;False;False;True;True
00178.cdecf0f56ddc0bf61e922a131dc806c2;4.2;False;2;4;2.7;2.7;2.7;1;False;False;True;True
00179.2174c80cb3eff623dfc991e51a53eb99;0.0;False;1;4;0.0;0.0;0.0;1;False;False;True;True
00179.ef2f7cf60806a96b59f4477b025580ee;3.1;False;3;4;3.1;3.1;3.1;3;False;False;True;True
00182.1b9ba0f95506a6f2bf256f40fad0687d;6.3;True;8;4;6.3;6.3;6.3;8;True;True;False;False
00183.38d9e73b56e7a59ca1472e08076a9b71;0.1;False;1;4;0.1;0.1;0.1;1;False;False;True;True
00183.47b495fc7ebd7807affa6425de6419b3;0.2;False;1;4;0.2;0.2;0.2;1;False;False;True;True
00184.b4c342594f571eeb609a47b313ac35fe;0.2;False;1;4;0.2;0.2;0.2;1;False;False;True;True
00185.3bc6159431883bb008a8cf973facadb3;0.2;False;1;4;0.2;0.2;0.2;1;False;False;True;True
00186.a66b4fc4ab114c9cb37e1a31d1ea1aeb;0.0;False;1;4;0.0;0.0;0.0;1;False;False;True;True
00188.b12197b37ceb97fa0cd802566c1e08db;0.2;False;1;4;0.2;0.2;0.2;1;False;False;True;True
00189.074fe7fad584aa9243fadc6d16f8c186;0.2;False;1;4;0.2;0.2;0.2;1;False;False;True;True
00190.ee2ea200e7efa602221c6492f9d9d8c0;0.2;False;1;4;0.2;0.2;0.2;1;False;False;True;True
00192.e5a6bb15ae1e965f3b823c75e435651a;0.0;False;2;4;0.0;0.0;0.0;2;False;False;True;True
00192.f2c49e0edfc9d9c861da1e6368cb7d12;13.5;True;7;4;13.5;13.5;13.5;7;True;True;False;False
00193.c04ef77bc3dbaa5762760a6ea138df0e;0.2;False;1;4;0.2;0.2;0.2;1;False;False;True;True
00193.d68a324fdbe164f166b58e7852903065;12.0;True;9;4;12.0;12.0;12.0;9;True;True;False;False
00194.91b4c441362e802a64154349c6451b7c;11.8;True;8;4;11.8;11.8;11.8;8;True;True;False;False
00196.2e07e36c1285ba9187f8168c77d813f7;0.2;False;1;4;0.2;0.2;0.2;1;False;False;True;True
00196.dd21040c7757d477c967ae71b537810e;0.1;False;1;4;0.1;0.1;0.1;1;False;False;True;True
00197.5a921df53d215a60d557c68754559e93;8.2;True;6;4;8.2;8.2;8.2;6;True;True;False;False
00197.d77321043295f3683060dcb2bdb8b822;0.2;False;1;4;0.2;0.2;0.2;1;False;False;True;True
00198.150ad975a44e356b479b88d8b57edc40;0.2;False;1;4;0.2;0.2;0.2;1;False;False;True;True
00199.9be6cec49c53210152780926cdeb59ff;0.1;False;1;4;0.1;0.1;0.1;1;False;False;True;True
00200.2fcabc2b58baa0ebc051e3ea3dfafd8f;5.4;True;3;4;5.4;5.4;5.4;3;True;True;False;False
00200.bacd4b2168049778b480367ca670254f;4.3;False;3;4;2.7;2.7;2.7;2;False;False;True;True
00201.e74734c7cd89b7c55989d585f72b358a;0.0;False;1;4;0.0;0.0;0.0;1;False;False;True;True
00202.e57a96cc553ecba5064d023695a0f385;2.2;False;3;4;1.5;1.5;1.5;2;False;False;True;True
00203.3956f8506171ffd90a0060cafad4fdea;0.0;False;1;4;0.0;0.0;0.0;1;False;False;True;True
00203.5d5cdf03bd9362584adaf6be372d0ba1;2.2;False;3;4;1.5;1.5;1.5;2;False;False;True;True
00207.0b71ac81a360455c1514f5872564b1e1;5.1;True;4;4;4.4;4.4;4.4;3;False;False;True;True
00208.369921416af87a0b70f133632131b184;4.9;False;4;4;4.9;4.9;4.9;4;False;False;True;True
00208.c9e30fc9044cdc50682c2e2d2be4c466;2.2;False;2;4;2.2;2.2;2.2;2;False;False;True;True
00209.5276f967533f2ce0209c1eff631a86ff;0.0;False;1;4;0.0;0.0;0.0;1;False;False;True;True
00210.050ffd105bd4e006771ee63cabc59978;0.1;False;1;4;0.1;0.1;0.1;1;False;False;True;True
00210.2942a339c3792a1010d024e6d6ba032e;1.6;False;2;4;0.0;0.0;0.0;1;False;False;True;True
00211.4a52fb081c7087c4a82402342751e755;5.2;True;4;4;3.6;3.6;3.6;3;False;False;True;True
00212.87d0c89c4f341d1580908678bf916213;1.8;False;3;4;0.2;0.2;0.2;2;False;False;True;True
00214.1367039e50dc6b7adb0f2aa8aba83216;0.0;False;1;4;0.0;0.0;0.0;1;False;False;True;True
00216.89c1ede0b81fb09f7334f47a5183410a;2.6;False;3;4;2.6;2.6;2.6;3;False;False;True;True
00217.43b4ef3d9c56cf42be9c37b546a19e78;8.2;True;6;4;8.2;8.2;8.2;6;True;True;False;False
00218.917ed95f5c90c1d9d15d2528b0bd1e79;7.4;True;4;4;7.4;7.4;7.4;4;True;True;False;False
00220.cf7d03e161582887dc589229e2896e26;3.3;False;4;4;3.3;3.3;3.3;4;False;False;True;True
00221.c4dfeecf0cacc9469540337f5baf69db;2.0;False;1;4;2.0;2.0;2.0;1;False;False;True;True
00224.0654fe0af51e1dcefa0eb66eb932f55f;5.2;True;6;4;4.9;4.9;4.9;5;False;False;True;True
00227.1171cc6d8c586141b4110a2abdccba00;11.3;True;9;4;11.3;11.3;11.3;9;True;True;False;False
00228.cf58326ab05a757c7e759acc8d6b360d;7.2;True;5;4;7.2;7.2;7.2;5;True;True;False;False
00230.214f8d9a756aee75e292056c1f65a005;0.0;False;1;4;0.0;0.0;0.0;1;False;False;True;True
00231.8c72952de376293bc38d30834c0bb580;2.6;False;2;4;2.6;2.6;2.6;2;False;False;True;True
00232.2d55046b9cf0b192ad6332545ef2a334;0.0;False;1;4;0.0;0.0;0.0;1;False;False;True;True
00232.b5eb658434a4099746a0977a0e6cd084;0.3;False;2;4;0.3;0.3;0.3;2;False;False;True;True
00233.3c32285387ebc0675adb029b9e20e581;0.0;False;1;4;0.0;0.0;0.0;1;False;False;True;True
00234.6b386bd178f4ae52c67b6c6d15ece489;7.2;True;5;4;7.2;7.2;7.2;5;True;True;False;False
00235.45b5f386cf62b5865d9d4440d8b78aab;7.2;True;6;4;7.2;7.2;7.2;6;True;True;False;False
00236.a46588c69d43e80c618038b95eff2893;1.4;False;1;4;1.4;1.4;1.4;1;False;False;True;True
00237.0faf46ae2bfab24f0464c4a1a0425659;1.7;False;2;4;1.7;1.7;1.7;2;False;False;True;True
00238.1bc0944812aa14bc789ff565710dc0b5;10.9;True;8;4;10.9;10.9;10.9;8;True;True;False;False
00238.e3e16467d10137fa9a99b1701d76ae94;0.0;False;1;4;0.0;0.0;0.0;1;False;False;True;True
00239.91d2d5c0e8827c4a42cb24733a0859fa;11.9;True;9;4;11.7;11.7;11.7;8;True;True;False;False
00241.490af8faa6e4b94e0affed327e670dae;3.9;False;4;4;3.9;3.9;3.9;4;False;False;True;True
00241.c28ade5771085a8fddd054a219566b7c;0.0;False;1;4;0.0;0.0;0.0;1;False;False;True;True
00242.745749df8cd0da174fd64afc55db4222;2.1;False;3;4;2.1;2.1;2.1;3;False;False;True;True
00245.9d608575062cc3d6368078006d20f61b;7.2;True;5;4;7.2;7.2;7.2;5;True;True;False;False
00247.4f7c67c9792706fa90fe218d4b092b7a;5.0;True;5;4;5.0;5.0;5.0;5;True;True;False;False
00247.df14a81cd82cf37e4a125dba41ca21e1;4.2;False;2;4;2.7;2.7;2.7;1;False;False;True;True
00248.b243bca51ee69d6e428ca2f45f0fe41b;0.0;False;1;4;0.0;0.0;0.0;1;False;False;True;True
00249.5f45607c1bffe89f60ba1ec9f878039a;0.0;False;1;4;0.0;0.0;0.0;1;False;False;True;True
00250.32279787338af8a5de4cfbc0b837718e;0.6;False;2;4;0.6;0.6;0.6;2;False;False;True;True
00251.6b4b7e79e1706156839a00817d774e37;0.1;False;1;4;0.1;0.1;0.1;1;False;False;True;True
00252.3b352c8a7266026be4f1c1ba89690cfc;1.0;False;1;4;1.0;1.0;1.0;1;False;False;True;True
00253.83b95b05e275286eddcf557ea581e754;0.0;False;1;4;0.0;0.0;0.0;1;False;False;True;True
00254.e3e30f2b37ef8db36aa652bb3e563b61;0.6;False;2;4;0.6;0.6;0.6;2;False;False;True;True
00255.aeff2fdf2ba6b8b49686df3575859a48;0.6;False;2;4;0.6;0.6;0.6;2;False;False;True;True
00256.ea7bc226396ae0cc08004265b5c2eb02;0.0;False;1;4;0.0;0.0;0.0;1;False;False;True;True
00257.5c8ef87f8b11d2515df71a7fe46a70b6;0.0;False;1;4;0.0;0.0;0.0;1;False;False;True;True
00257.96e9617c812f9d9a8ec77c9008e1e960;7.4;True;5;4;3.6;3.6;3.6;3;False;False;True;True
00258.4af5bde7fabd4e797b85cf95bcbbb45a;0.0;False;1;4;0.0;0.0;0.0;1;False;False;True;True
00261.12b64e557e52daf5fc5a52e47df2f4e3;3.3;False;4;4;3.3;3.3;3.3;4;False;False;True;True
00262.678598cbe253f19239da03b65dac7392;3.3;False;4;4;3.3;3.3;3.3;4;False;False;True;True
00263.32b258c4cc08d235b2ca36fc16074f08;3.6;False;2;4;3.6;3.6;3.6;2;False;False;True;True
00264.8fae38cbbed6a43b40e83aa8496018e4;0.0;False;1;4;0.0;0.0;0.0;1;False;False;True;True
00265.d2acd28cf29d90c9b7a1297b219187b3;0.0;False;1;4;0.0;0.0;0.0;1;False;False;True;True
00267.ef433fb350170f28a1567cbc24900e53;4.3;False;5;4;2.05;1.3;4.3;5;False;False;True;True
00270.5dcd9ce3be2992222b9038d7bf75a23a;7.6;True;5;4;7.6;7.6;7.6;5;True;True;False;False
00272.8353b9140b08dab4be0e8ce53f09172b;3.7;False;2;4;0.0;0.0;0.0;1;False;False;True;True
00272.ff93eff2b9f05ba28efa69d72d78ede2;1.5;False;1;4;0.0;0.0;0.0;1;False;False;True;True
00273.0c7d73771d79e84e2aab8c909c5bb210;0.0;False;1;4;0.0;0.0;0.0;1;False;False;True;True
00273.c832f32bbe447980ad0095b772343563;4.2;False;2;4;2.7;2.7;2.7;1;False;False;True;True
00274.192bd3848a65302344dff2d7c0d3f08a;4.6;False;3;4;4.6;4.6;4.6;3;False;False;True;True
00275.4675c4cce2bf27adaafeef693d562f8b;0.1;False;2;4;0.1;0.1;0.1;2;False;False;True;True
00277.feeedd0a9e052b05e350e93ff7889f0a;1.0;False;2;4;1.0;1.0;1.0;2;False;False;True;True
00278.72994f6280bfb4ecaad81592dc31f0d3;6.1;True;6;4;6.1;6.1;6.1;6;True;True;False;False
00278.b62c5fc23a2f87760696cb9fa51f073c;8.4;True;5;4;5.4;5.4;5.4;5;True;True;False;False
00279.1d58a13e343c1e53aca2ed2121a3f815;8.1;True;4;4;5.1;5.1;5.1;4;True;True;False;False
00279.d3516102dd7d49480923c6cf3252a216;1.0;False;2;4;1.0;1.0;1.0;2;False;False;True;True
00280.026da2bd191f11081b8d8428134b0c66;3.6;False;2;4;3.6;3.6;3.6;2;False;False;True;True
00283.e8e42ee52f919afd2a453983f1256b1d;1.0;False;2;4;1.0;1.0;1.0;2;False;False;True;True
00284.227c1ebb961320cd2086d904d698c49b;0.0;False;1;4;0.0;0.0;0.0;1;False;False;True;True
00286.bb7afce31a747b70cf516e4ef174fd8f;3.7;False;2;4;3.7;3.7;3.7;2;False;False;True;True
00287.0d310db88577f69e8c345671d9a8416c;0.0;False;1;4;0.0;0.0;0.0;1;False;False;True;True
00290.010f9e1b74276ee0a2414699df272efe;4.2;False;2;4;2.7;2.7;2.7;1;False;False;True;True
00291.7aa227e74e89bdd529a3875459d0d5a2;0.0;False;1;4;0.0;0.0;0.0;1;False;False;True;True
00292.dbf78a2aaa230d288eb80ab843804252;0.2;False;1;4;0.2;0.2;0.2;1;False;False;True;True
00294.497c7a26968a921c6345a525a2c87496;4.0;False;3;4;4.0;4.0;4.0;3;False;False;True;True
00294.df27a988d82cc82296e33e6d727ac47e;0.0;False;1;4;0.0;0.0;0.0;1;False;False;True;True
00296.85aa16f800e0aaf8755cdf23d7e035ff;0.0;False;1;4;0.0;0.0;0.0;1;False;False;True;True
00298.792592957289d30448ca3c68b301c896;4.0;False;3;4;4.0;4.0;4.0;3;False;False;True;True
00298.90b548a0816ca0783f012bb9c69166cc;0.0;False;1;4;0.0;0.0;0.0;1;False;False;True;True
00301.3b6fa92db458408d9468360fc034d280;3.7;False;2;4;0.0;0.0;0.0;1;False;False;True;True
00301.68fe7955b96d085360ca916289e8e716;1.0;False;2;4;0.2;0.2;0.2;1;False;False;True;True
00302.7f695c69d4cbe06e91cddd2ca7cddf33;4.3;False;2;4;1.6;1.6;1.6;1;False;False;True;True
00303.7d749e4a46ceb169ea1af5b9e5ab39a9;1.5;False;2;4;0.0;0.0;0.0;1;False;False;True;True
00305.1f2a712e25638b0a4868155b37022cf1;0.0;False;1;4;0.0;0.0;0.0;1;False;False;True;True
00305.f80c21904d6d4f6facd036450a588b0d;1.0;False;2;4;0.2;0.2;0.2;1;False;False;True;True
00306.9e12acdecaf3825733a1aadc2455b166;1.5;False;1;4;0.0;0.0;0.0;1;False;False;True;True
00307.79b64580c5c605583aec7b7a4f8679c0;0.1;False;1;4;0.1;0.1;0.1;1;False;False;True;True
00308.fc90f8aab51648329b9e705c9021b204;0.0;False;1;4;0.0;0.0;0.0;1;False;False;True;True
00312.5034fee7d265abd7a4194e9300de24bf;1.6;False;1;4;1.6;1.6;1.6;1;False;False;True;True
00312.75c839d7d4f6da9e860a11b617904fb5;8.4;True;4;4;8.4;8.4;8.4;4;True;True;False;False
00315.0ee82a2e087ffcf6efbd30b36499ead6;4.7;False;3;4;2.7;2.7;2.7;2;False;False;True;True
00316.311d11f764c6e452b2f0208b53b94ea2;4.4;False;2;4;4.4;4.4;4.4;2;False;False;True;True
00318.8487006b2a3599ba69edefe8b9cc98d5;0.0;False;1;4;0.0;0.0;0.0;1;False;False;True;True
00325.7e5ac4e91fba8111cce0e8dcc721912c;0.0;False;1;4;0.0;0.0;0.0;1;False;False;True;True
00326.1e5d428b26e2e648a7560a38380cab1f;1.0;False;1;4;1.0;1.0;1.0;1;False;False;True;True
00328.47ba83d868220761b2ff71ce39d91a37;0.0;False;1;4;0.0;0.0;0.0;1;False;False;True;True
00331.263b0f2df840360cb4b1ee9016c79d84;1.2;False;5;4;1.2;1.2;1.2;5;False;False;True;True
00335.52db5097040b2b36c0d19047c5617621;0.0;False;1;4;0.0;0.0;0.0;1;False;False;True;True
00336.b937e6ad1deae309e248580a6fec85d8;3.0;False;1;4;0.0;0.0;0.0;1;False;False;True;True
00337.813498483bc80a24c002e6e7e8e0f2cb;0.0;False;1;4;0.0;0.0;0.0;1;False;False;True;True
00339.16bd110d8aa11e7d9398287c27b1b389;0.1;False;2;4;0.1;0.1;0.1;2;False;False;True;True
00339.5982235f90972c2cf5ecaaf775dace46;0.0;False;1;4;0.0;0.0;0.0;1;False;False;True;True
00340.582105f82cc7d1d35e09aacc413853c1;0.0;False;1;4;0.0;0.0;0.0;1;False;False;True;True
00341.523b18faf8eb7b835457f2a0797e034f;0.0;False;1;4;0.0;0.0;0.0;1;False;False;True;True
00342.847c675d7a39e5e6ecce8387350790ae;0.0;False;1;4;0.0;0.0;0.0;1;False;False;True;True
00343.37d895b3a54847548875136ad6b0192d;0.0;False;1;4;0.0;0.0;0.0;1;False;False;True;True
00343.c84d94ad804925c271bb15b979e11dc7;0.0;False;1;4;0.0;0.0;0.0;1;False;False;True;True
00344.e6463530b23a12554d2e6f0e08ae10a7;0.0;False;1;4;0.0;0.0;0.0;1;False;False;True;True
00346.1ae83883f566cdf6ff18958a33a215b3;7.6;True;6;4;7.6;7.6;7.6;6;True;True;False;False
00346.d93a823fb3350a5da8f0c612ce1156cd;7.0;True;6;4;4.9;4.9;4.9;5;False;False;True;True
00347.0958e79c14164f0f902d863f41156c0b;0.0;False;1;4;0.0;0.0;0.0;1;False;False;True;True
00347.fd43a734c2e77abee0ca8c508afce993;0.7;False;2;4;0.7;0.7;0.7;2;False;False;True;True
00348.eca7fae585d64d16cbb1f6f512d0c761;0.0;False;1;4;0.0;0.0;0.0;1;False;False;True;True
00349.742d50a3bcbd3a3a60a0bd42cc2b97be;1.0;False;1;4;1.0;1.0;1.0;1;False;False;True;True
