message_id,strict_has_trigger,extended_has_trigger,broad_has_trigger,strict_subject_count,strict_body_count,extended_subject_count,extended_body_count,broad_subject_count,broad_body_count,is_candidate_strict,is_candidate_extended,is_candidate_broad
00019.86ce6f6c2e9f4ae0415860fecdf055db,True,True,True,0,1,0,4,0,16,True,True,True
00019.bbc97ad616ffd06e93ce0f821ca8c381,True,True,True,1,0,2,2,4,8,True,True,True
00020.29725cf331fc21e18a1809e7d8b27332,True,True,True,0,1,0,1,0,5,True,True,True
00020.7d36d16fd2be07c4f6a5616590cdea07,True,True,True,0,14,0,26,2,53,True,True,True
00021.07d9ab534bbfba9020145659008a3a14,True,True,True,0,1,0,4,0,9,True,True,True
00021.effe1449462a9d7ad7af0f1c94b1a237,True,True,True,0,2,0,7,0,29,True,True,True
00022.8203cdf03888f656dc0381701148f73d,True,True,True,0,5,0,10,0,36,True,True,True
00022.be66c630a142f0d862c2294a2d911ce1,True,True,True,0,1,0,1,1,6,True,True,True
00023.5bec0fc32cfc42c9cc5c941d94258567,True,True,True,1,0,1,0,2,0,True,True,True
00023.b6d27c684f5fc803cfa1060adb2d0805,True,True,True,1,0,1,0,1,0,True,True,True
00024.621bea2c6e0ebb2eb7ac00a38dfe6b00,True,True,True,0,3,0,5,0,26,True,True,True
00025.9054470cb5193db2955a4d4a003698d6,True,True,True,0,3,0,5,1,26,True,True,True
00026.c62c9f08db4ee1b99626dbae575008fe,True,True,True,0,2,0,4,0,25,True,True,True
00026.da18dbed27ae933172f7a70f860c6ad0,True,True,True,0,1,0,5,0,26,True,True,True
00027.d1d0f97e096fe08fc80a4939355759e7,True,True,True,0,1,0,1,0,5,True,True,True
00028.60393e49c90f750226bee6381eb3e69d,True,True,True,0,5,0,18,1,52,True,True,True
00029.cc0c62b49c1df0ad08ae49a7e1904531,True,True,True,0,1,0,3,0,7,True,True,True
00031.e50cc5af8bd1131521b551713370a4b1,True,True,True,0,1,0,2,0,3,True,True,True
00032.3b93a3c65e0a2454fc9646ce01363938,True,True,True,0,1,1,8,1,14,True,True,True
00032.7b07a09236ce9feb12d80197144d3206,True,True,True,0,1,0,1,0,5,True,True,True
00033.53ab3a0f8862eb0c12fa6eb3d04badbb,True,True,True,0,2,0,2,0,8,True,True,True
00033.9babb58d9298daa2963d4f514193d7d6,True,True,True,1,5,1,6,1,10,True,True,True
00034.8e582263070076dfe6000411d9b13ce6,True,True,True,0,13,0,18,0,33,True,True,True
00037.c7f0ce13d4cad8202f3d1a02b5cc5a1d,True,True,True,0,2,0,6,2,34,True,True,True
00038.8d93819b95ff90bf2e2b141c2909bfc9,True,True,True,0,1,0,4,0,9,True,True,True
00039.1295593cb1da98e80123f333def0b8dd,True,True,True,0,9,0,24,1,140,True,True,True
00040.d9570705b90532c2702859569bf4d01c,True,True,True,0,7,0,14,0,58,True,True,True
00041.1b8dedcc43e75c0f4cd5e0d12c4eea8b,True,True,True,1,4,1,10,1,18,True,True,True
00042.534ed9af47ca4349d84bc574a4306284,True,True,True,0,3,0,32,0,102,True,True,True
00043.9331daf0bd865aa657cb02cbcd06173b,True,True,True,0,1,0,3,0,14,True,True,True
00044.9f8c4b9ae007c6ded3d57476082bf2b2,True,True,True,0,2,0,28,1,103,True,True,True
00045.7282c2c4e009744f2f3450d370009235,True,True,True,0,1,0,1,0,5,True,True,True
00045.c1a84780700090224ce6ab0014b20183,True,True,True,0,7,0,35,1,121,True,True,True
00046.e0fd04360622dbe9250380447f6465cc,True,True,True,3,0,3,0,4,0,True,True,True
00047.0d7a240951e460b5884a8886ee64a8c3,True,True,True,1,1,1,2,2,8,True,True,True
00048.91474353d7616d0df44b0fb04e2899ff,True,True,True,0,1,0,4,1,8,True,True,True
00049.83a0ff17486ed3866aeed9f45f5b3389,True,True,True,0,1,0,4,1,8,True,True,True
00050.bdb8b228ff67fd4a61f8b0c8e81240c9,True,True,True,0,4,0,10,0,18,True,True,True
00051.8b17ce16ace4d5845e2299c0123e1f14,True,True,True,0,18,0,36,1,352,True,True,True
00052.edb775ef7470f35cd593d07e5a0466a8,True,True,True,1,0,1,0,2,0,True,True,True
00054.58b5d10599e5e7c98ce1498f2ba3e42c,True,True,True,0,1,0,4,0,11,True,True,True
00054.62863160db27f89df8c73275b6dae134,True,True,True,1,2,1,5,1,18,True,True,True
00056.64a6ee24c0b7bf8bdba8340f0a3aafda,True,True,True,0,1,0,2,0,9,True,True,True
00056.c56d61cadd81b4ade0030c8dee384704,True,True,True,0,2,0,7,0,34,True,True,True
00057.0a2e17bde9485e999ac2259df38528e2,True,True,True,1,0,2,2,4,8,True,True,True
00059.d7351d4fe66fb96d83ffb65b4a60b3cc,True,True,True,0,1,0,3,2,7,True,True,True
00060.639a625d0a724d7411e1d5e2e7cb2bc3,True,True,True,1,2,1,9,1,20,True,True,True
00060.ec71d52a6f585ace52f4a2a2be2adfce,True,True,True,0,1,0,2,1,4,True,True,True
00061.4b25d456df484b9f7e01c59983591def,True,True,True,0,2,0,4,0,13,True,True,True
00063.98dc120045d9b6c675c286524bf893ba,True,True,True,0,1,0,3,2,7,True,True,True
00064.65b95365450ebe5eef61e7f1c60edc5e,True,True,True,0,1,0,2,1,4,True,True,True
00065.6203de135559b319326445aafd68dbca,True,True,True,0,2,0,6,2,14,True,True,True
00067.ec108870b01dc3ccb8fabc5def869ca5,True,True,True,1,0,1,0,1,0,True,True,True
00068.2999b3d00828ac3fbd6a7cd27a6c6321,True,True,True,1,12,1,33,1,98,True,True,True
00068.d10af636a6082d5172ceb34a944486e6,True,True,True,0,5,0,5,0,11,True,True,True
00069.066b1a012235d062a5da73eead4a6b35,True,True,True,0,3,1,15,1,40,True,True,True
00069.27497d5d2f92837805b67e2bf31dfc71,True,True,True,0,1,0,3,0,41,True,True,True
00071.11f438a86f442fd5a0772eb3908c12b4,True,True,True,0,1,0,7,1,17,True,True,True
00072.eb147f0714c89bf35a0ab1852890555d,True,True,True,0,5,1,8,1,24,True,True,True
00076.7d4561ac3b877bbd9fd64d1cb433cb54,True,True,True,0,1,0,8,0,36,True,True,True
00077.6e13224e39fae4b94bcbe0f5ae9f4939,True,True,True,0,4,0,22,1,136,True,True,True
00077.c85b7442247d61308f15d86aa125ec28,True,True,True,0,4,0,9,0,24,True,True,True
00078.f318607d8f4699d51f456fea10838c5a,True,True,True,0,7,0,20,0,89,True,True,True
00079.7a1b9cd54acec8774ef833df17206630,True,True,True,0,7,0,20,0,89,True,True,True
00080.2dda9e4297c6b66bff478c9d2d3756f1,True,True,True,0,3,0,6,0,83,True,True,True
00080.5a7386cb47846dfef68429241ad80354,True,True,True,0,1,0,4,1,15,True,True,True
00081.123b29a781b2e8c83763e5d440e672a3,True,True,True,0,3,0,5,0,11,True,True,True
00081.4c7fbdca38b8def54e276e75ec56682e,True,True,True,0,8,0,18,1,116,True,True,True
00082.0341a767bbaca01fd89b6236ef681257,True,True,True,0,1,0,5,1,18,True,True,True
00082.92b519133440f8e9e972978e7b82e25e,True,True,True,0,4,0,7,0,31,True,True,True
00083.1aead789d4b4c7022c51bc632e4f2445,True,True,True,0,2,0,5,0,33,True,True,True
00084.a9f5b3a9b7feb7070f25ae76320c8ec6,True,True,True,0,1,0,7,1,43,True,True,True
00084.eab3c85ce1b86d404296fc9d490d30dc,True,True,True,0,1,0,4,2,27,True,True,True
00085.ae2bf18f9dd33e3d80d11eda4c0be41d,True,True,True,1,2,1,2,2,18,True,True,True
00085.f63a9484ac582233db057dbb45dc0eaf,True,True,True,2,10,2,41,3,203,True,True,True
00086.5ddcb4859b292c984d1db6aeade5ac04,True,True,True,1,2,1,2,2,18,True,True,True
00087.c6bf843edd1028fd09bb46d88bf97699,True,True,True,0,7,0,20,1,89,True,True,True
00087.f09438ca6392721e63696f4f753effbb,True,True,True,0,2,0,6,0,14,True,True,True
00088.34ca147ca21f4b3e966fe58bc054aaf6,True,True,True,0,1,0,3,0,9,True,True,True
00089.1235261e1b2063edce03a18d06c11474,True,True,True,0,4,0,6,0,48,True,True,True
00090.52630c4c07cd069c7bc7658c1a7a7253,True,True,True,0,6,0,10,1,27,True,True,True
00090.c82f6c8ce0db12e42a24fb2808974628,True,True,True,0,9,0,11,3,41,True,True,True
00091.7b4331237cddd30e9fa27b99af25bf3c,True,True,True,0,1,0,3,0,10,True,True,True
00091.bcaf9648660ba372bc4d542aa06456ad,True,True,True,1,0,2,0,2,0,True,True,True
00092.ba043c4ba04c2d06714e43caa42cc078,True,True,True,0,4,0,7,0,31,True,True,True
00093.ca4edc32d2ff8e1dbb5f9c0b15ec435b,True,True,True,0,1,0,3,0,9,True,True,True
00094.c3a37a3a866ce9583f51293a5e7b6f4e,True,True,True,0,4,0,7,0,31,True,True,True
00097.013347cc91e7d0915074dccb0428883f,True,True,True,0,3,1,5,1,11,True,True,True
00098.842b0baaa0f03e439ec3a13ad5556e8c,True,True,True,0,2,0,4,0,6,True,True,True
00098.f1f1a3bd3ec32d8e967fba2a7a03e1e5,True,True,True,0,1,0,1,0,6,True,True,True
00100.81611d62ec1f172be947fda4af7caa2c,True,True,True,0,1,0,12,0,51,True,True,True
00100.f18596df33992ee2af3e79f71f092e69,True,True,True,0,1,0,4,1,24,True,True,True
00101.1eefdf65cf34445662c1d308ef78d103,True,True,True,0,1,0,4,1,24,True,True,True
00102.fb09d2f978a271fba5a3ffc172003ed9,True,True,True,0,5,0,7,1,16,True,True,True
00103.2eef38789b4ecce796e7e8dbe718e3d2,True,True,True,1,2,1,5,1,18,True,True,True
00105.00951a21b8464f4eb4e106d6b14c68b6,True,True,True,0,11,0,16,2,38,True,True,True
00105.d8f25617befc5289aa4ed9602457050b,True,True,True,1,4,1,13,1,22,True,True,True
00106.f20a99365b7016f8e9dcd8620b472e74,True,True,True,0,4,0,7,0,25,True,True,True
00108.ce25a55c6b4cc9bcd32ed090ee20785a,True,True,True,1,0,1,2,3,8,True,True,True
00111.029924c0533dcbc837512cce0792a18b,True,True,True,0,1,0,1,0,10,True,True,True
00111.ae6aba48f8aa83849be067076eea8ce5,True,True,True,1,0,1,3,2,8,True,True,True
00112.be81f2f6f7940a9403c9809b4a9e243a,True,True,True,0,1,0,7,0,39,True,True,True
00112.e4952a7d270c78cd6bba9d4f6add13f2,True,True,True,0,9,0,14,1,65,True,True,True
00115.ea1a875067c4c0b710f5f4c951335723,True,True,True,0,2,0,7,1,14,True,True,True
00118.b31615605a37b4878bd1de4f829c89cb,True,True,True,0,3,2,14,2,22,True,True,True
00119.010f7f583440f966e427436c31738466,True,True,True,0,1,0,4,0,16,True,True,True
00120.58579af867ff9a702cff23e7b8818a59,True,True,True,0,1,0,1,0,4,True,True,True
00120.b6b2f20782980f83878f075f29d7c517,True,True,True,1,0,1,1,2,4,True,True,True
00121.9fdf867ef2120e98641128801454aa72,True,True,True,0,1,0,4,0,16,True,True,True
00122.4a2f67839c81141a1075745a66c907bb,True,True,True,0,2,0,14,1,105,True,True,True
00124.db848e36f1b4c2705cbc16ef33a302d4,True,True,True,1,1,1,1,2,4,True,True,True
00125.ea96729a0da6d9025d5178f2d6916e42,True,True,True,2,2,2,7,3,21,True,True,True
00127.17d8ae11fb73ed829ae89847f2c1e9e5,True,True,True,0,2,0,8,1,18,True,True,True
00127.3500d109361b544b0937523adb763588,True,True,True,0,3,1,5,1,11,True,True,True
00129.1080cea3a532759b015dc071d033749d,True,True,True,1,1,1,4,1,7,True,True,True
00129.21a35c2fe21ec4c85d22d2eb5b9f9584,True,True,True,0,2,0,4,0,6,True,True,True
00131.d955acc659fb151479460f9dd2f87efe,True,True,True,0,5,0,7,1,16,True,True,True
00132.0ead3e293c6c41cbffb69670e8b85ae7,True,True,True,1,13,1,18,1,31,True,True,True
00134.651c69499f4c81f5049c03f9c0c71b44,True,True,True,1,1,1,6,1,24,True,True,True
00137.09969121c8540730f1020b5a700b4c42,True,True,True,0,3,0,8,0,23,True,True,True
00139.cee7452bc16a8e26ea1ad841321c95ce,True,True,True,0,1,0,5,0,13,True,True,True
00140.f690cb156c0b1223e763ab3c0b340c57,True,True,True,0,2,0,4,0,32,True,True,True
00141.c30e993ea9a98743b0a98733bdfba8c2,True,True,True,0,1,0,3,1,15,True,True,True
00142.eddc7114a8566cbf83fa8210bf0d3603,True,True,True,0,1,0,12,0,51,True,True,True
00143.13c0751d4b9f10098bb3ac85a435d884,True,True,True,2,0,2,0,2,0,True,True,True
00144.a439c28b51d6b53f4fbf3bf427b55ed2,True,True,True,0,1,0,2,1,27,True,True,True
00146.058bab11f76dd7ff40c941d6cc36cc3a,True,True,True,0,2,0,4,0,6,True,True,True
00147.9d7a9ea1fdef9c2161dba859250d2c19,True,True,True,0,1,0,2,0,15,True,True,True
00148.a645e3b8823445737c97057e59ea0d0c,True,True,True,0,1,0,2,0,9,True,True,True
00150.f97c73fa56460a6afc6d9418ad76b5b5,True,True,True,0,3,0,11,0,22,True,True,True
00155.1c37ce73590cc67186717a491ed0db5f,True,True,True,0,3,0,8,0,42,True,True,True
00156.0b541afe96820e3bb8f900b565608269,True,True,True,3,0,3,0,4,0,True,True,True
00157.52b0a260de7c64f539b0e5d16198b5bf,True,True,True,0,6,0,8,0,34,True,True,True
00159.b16f070a576c2eb1533aa9e2cf8e6b77,True,True,True,0,7,0,19,1,84,True,True,True
00160.cec5f611ae665ff0add6c4928d47f2be,True,True,True,1,12,1,15,2,30,True,True,True
00161.ae33257753c9bdaaadc9221347868496,True,True,True,2,0,2,0,3,0,True,True,True
00163.244a217b150d2129cbdc52b96d992382,True,True,True,0,4,0,4,0,8,True,True,True
00164.272880ebd1f1f93cf0cd9800842a24bd,True,True,True,0,1,0,2,1,14,True,True,True
00166.806d5398d7a37c080641a2d62e2d2b94,True,True,True,1,0,1,0,2,0,True,True,True
00169.86268e75abd1bd4bda4d6c129681df34,True,True,True,0,2,0,3,0,22,True,True,True
00169.86721d6b50e889ed39c7d302adb2a5ab,True,True,True,1,3,1,6,2,42,True,True,True
00170.33a973aa9bb7d122bdfbd96d44332996,True,True,True,1,1,1,2,2,8,True,True,True
00170.5e4c7668564952d8bfbf106d32fa9e5e,True,True,True,0,2,0,7,0,34,True,True,True
00171.08c5c55e9c2b4062344655e9ee32b979,True,True,True,1,0,2,2,4,8,True,True,True
00172.7fe063c5f90c46934dc79a83d9fdabfe,True,True,True,2,0,2,0,2,0,True,True,True
00173.6f5baeeaeb9b1c1ac4b9527e948828db,True,True,True,0,2,0,3,1,13,True,True,True
00173.e10eb62e2c7808674c43d6a5e9e08a1c,True,True,True,1,0,2,0,2,0,True,True,True
00175.931897f329f7ed0aee7df9f5d0626359,True,True,True,0,2,0,5,0,17,True,True,True
00176.644d65f0ab0d19f706a493bd5c3dc5df,True,True,True,0,1,0,6,0,13,True,True,True
00176.79f82496c612ea28f45f13ca5c47f8c2,True,True,True,1,0,2,0,3,0,True,True,True
00177.56ed33af0cb1d0f700cc2d26a866870b,True,True,True,2,0,2,0,3,0,True,True,True
00178.2dbe6aa90dc38758c946170ff92ec8e8,True,True,True,1,0,2,6,2,12,True,True,True
00178.cdecf0f56ddc0bf61e922a131dc806c2,True,True,True,1,2,1,5,1,18,True,True,True
00179.2174c80cb3eff623dfc991e51a53eb99,True,True,True,1,0,1,0,3,0,True,True,True
00179.ef2f7cf60806a96b59f4477b025580ee,True,True,True,0,3,0,9,3,36,True,True,True
00182.1b9ba0f95506a6f2bf256f40fad0687d,True,True,True,0,9,0,33,1,152,True,True,True
00183.38d9e73b56e7a59ca1472e08076a9b71,True,True,True,3,0,3,0,4,0,True,True,True
00183.47b495fc7ebd7807affa6425de6419b3,True,True,True,0,1,0,6,0,17,True,True,True
00184.b4c342594f571eeb609a47b313ac35fe,True,True,True,0,1,0,6,0,17,True,True,True
00185.3bc6159431883bb008a8cf973facadb3,True,True,True,0,1,0,6,0,17,True,True,True
00186.a66b4fc4ab114c9cb37e1a31d1ea1aeb,True,True,True,0,1,0,5,0,11,True,True,True
00188.b12197b37ceb97fa0cd802566c1e08db,True,True,True,0,1,0,5,0,15,True,True,True
00189.074fe7fad584aa9243fadc6d16f8c186,True,True,True,0,1,0,5,0,15,True,True,True
00190.ee2ea200e7efa602221c6492f9d9d8c0,True,True,True,0,1,0,5,0,15,True,True,True
00192.e5a6bb15ae1e965f3b823c75e435651a,True,True,True,0,7,1,12,1,26,True,True,True
00192.f2c49e0edfc9d9c861da1e6368cb7d12,True,True,True,1,5,1,13,1,33,True,True,True
00193.c04ef77bc3dbaa5762760a6ea138df0e,True,True,True,1,10,1,14,1,22,True,True,True
00193.d68a324fdbe164f166b58e7852903065,True,True,True,1,2,1,8,1,35,True,True,True
00194.91b4c441362e802a64154349c6451b7c,True,True,True,1,2,1,8,1,35,True,True,True
00196.2e07e36c1285ba9187f8168c77d813f7,True,True,True,0,1,1,9,1,19,True,True,True
00196.dd21040c7757d477c967ae71b537810e,True,True,True,2,0,2,0,3,0,True,True,True
00197.5a921df53d215a60d557c68754559e93,True,True,True,0,10,0,32,1,160,True,True,True
00197.d77321043295f3683060dcb2bdb8b822,True,True,True,0,1,1,9,1,19,True,True,True
00198.150ad975a44e356b479b88d8b57edc40,True,True,True,0,1,1,9,1,19,True,True,True
00199.9be6cec49c53210152780926cdeb59ff,True,True,True,1,0,1,0,1,0,True,True,True
00200.2fcabc2b58baa0ebc051e3ea3dfafd8f,True,True,True,0,1,0,1,0,1,True,True,True
00200.bacd4b2168049778b480367ca670254f,True,True,True,1,0,1,0,1,0,True,True,True
00201.e74734c7cd89b7c55989d585f72b358a,True,True,True,0,3,0,10,2,22,True,True,True
00202.e57a96cc553ecba5064d023695a0f385,True,True,True,0,1,0,6,0,15,True,True,True
00203.3956f8506171ffd90a0060cafad4fdea,True,True,True,0,2,0,5,0,18,True,True,True
00203.5d5cdf03bd9362584adaf6be372d0ba1,True,True,True,0,1,0,6,0,15,True,True,True
00207.0b71ac81a360455c1514f5872564b1e1,True,True,True,0,1,0,2,1,25,True,True,True
00208.369921416af87a0b70f133632131b184,True,True,True,1,3,1,4,2,16,True,True,True
00208.c9e30fc9044cdc50682c2e2d2be4c466,True,True,True,3,4,3,11,3,24,True,True,True
00209.5276f967533f2ce0209c1eff631a86ff,True,True,True,0,1,0,4,0,12,True,True,True
00210.050ffd105bd4e006771ee63cabc59978,True,True,True,0,2,0,6,0,14,True,True,True
00210.2942a339c3792a1010d024e6d6ba032e,True,True,True,1,0,1,0,2,0,True,True,True
00211.4a52fb081c7087c4a82402342751e755,True,True,True,1,1,1,2,1,4,True,True,True
00212.87d0c89c4f341d1580908678bf916213,True,True,True,1,1,1,2,2,4,True,True,True
00214.1367039e50dc6b7adb0f2aa8aba83216,True,True,True,1,3,2,8,2,16,True,True,True
00216.89c1ede0b81fb09f7334f47a5183410a,True,True,True,0,3,0,8,1,23,True,True,True
00217.43b4ef3d9c56cf42be9c37b546a19e78,True,True,True,1,0,1,0,1,0,True,True,True
00218.917ed95f5c90c1d9d15d2528b0bd1e79,True,True,True,0,4,0,9,0,41,True,True,True
00220.cf7d03e161582887dc589229e2896e26,True,True,True,1,5,1,6,1,23,True,True,True
00221.c4dfeecf0cacc9469540337f5baf69db,True,True,True,1,0,1,0,2,0,True,True,True
00224.0654fe0af51e1dcefa0eb66eb932f55f,True,True,True,1,2,1,7,3,16,True,True,True
00226.e0e2704cde3bbd561a98042f4a3baf5f,True,True,True,0,1,0,3,1,15,True,True,True
00227.1171cc6d8c586141b4110a2abdccba00,True,True,True,0,2,0,7,1,26,True,True,True
00228.cf58326ab05a757c7e759acc8d6b360d,True,True,True,0,3,1,6,1,33,True,True,True
00229.272500ea65aafe8d05061d11f1164832,True,True,True,0,1,0,3,1,20,True,True,True
00229.4c37dd3d98b8d6fb2694b6f83061ca5a,True,True,True,0,1,0,4,0,13,True,True,True
00230.214f8d9a756aee75e292056c1f65a005,True,True,True,1,0,1,0,2,8,True,True,True
00231.8c72952de376293bc38d30834c0bb580,True,True,True,1,0,2,0,5,0,True,True,True
00232.2d55046b9cf0b192ad6332545ef2a334,True,True,True,0,1,0,5,0,20,True,True,True
00232.b5eb658434a4099746a0977a0e6cd084,True,True,True,0,1,0,1,1,13,True,True,True
00233.3c32285387ebc0675adb029b9e20e581,True,True,True,1,1,1,4,1,19,True,True,True
00234.6b386bd178f4ae52c67b6c6d15ece489,True,True,True,0,3,1,6,1,33,True,True,True
00235.45b5f386cf62b5865d9d4440d8b78aab,True,True,True,0,2,0,7,1,29,True,True,True
00236.a46588c69d43e80c618038b95eff2893,True,True,True,0,8,0,8,1,42,True,True,True
00237.0faf46ae2bfab24f0464c4a1a0425659,True,True,True,0,1,0,6,0,14,True,True,True
00238.1bc0944812aa14bc789ff565710dc0b5,True,True,True,1,4,1,10,2,38,True,True,True
00238.e3e16467d10137fa9a99b1701d76ae94,True,True,True,1,4,1,8,1,21,True,True,True
00239.91d2d5c0e8827c4a42cb24733a0859fa,True,True,True,0,12,0,17,0,76,True,True,True
00240.2ff7f745285653a238214d975859406b,True,True,True,0,1,1,7,2,14,True,True,True
00241.490af8faa6e4b94e0affed327e670dae,True,True,True,1,0,1,0,1,0,True,True,True
00241.c28ade5771085a8fddd054a219566b7c,True,True,True,0,2,0,6,0,14,True,True,True
00242.745749df8cd0da174fd64afc55db4222,True,True,True,1,7,1,14,3,33,True,True,True
00242.e030c8b1f053037aeffb062f3a34b523,True,True,True,0,1,1,7,2,14,True,True,True
00245.9d608575062cc3d6368078006d20f61b,True,True,True,0,4,0,7,0,35,True,True,True
00245.f129d5e7df2eebd03948bb4f33fa7107,True,True,True,0,3,0,16,0,85,True,True,True
00247.4f7c67c9792706fa90fe218d4b092b7a,True,True,True,1,2,1,9,2,53,True,True,True
00247.df14a81cd82cf37e4a125dba41ca21e1,True,True,True,1,0,1,2,2,16,True,True,True
00248.b243bca51ee69d6e428ca2f45f0fe41b,True,True,True,0,1,0,6,0,16,True,True,True
00249.5f45607c1bffe89f60ba1ec9f878039a,True,True,True,1,4,1,5,1,13,True,True,True
00250.32279787338af8a5de4cfbc0b837718e,True,True,True,0,2,0,6,0,97,True,True,True
00251.6b4b7e79e1706156839a00817d774e37,True,True,True,2,0,2,0,3,0,True,True,True
00252.3b352c8a7266026be4f1c1ba89690cfc,True,True,True,0,7,0,19,0,101,True,True,True
00253.83b95b05e275286eddcf557ea581e754,True,True,True,0,2,0,6,2,40,True,True,True
00254.e3e30f2b37ef8db36aa652bb3e563b61,True,True,True,0,2,0,6,0,97,True,True,True
00255.aeff2fdf2ba6b8b49686df3575859a48,True,True,True,1,2,1,6,1,97,True,True,True
00256.ea7bc226396ae0cc08004265b5c2eb02,True,True,True,0,2,0,15,0,26,True,True,True
00257.5c8ef87f8b11d2515df71a7fe46a70b6,True,True,True,0,1,0,5,1,31,True,True,True
00257.96e9617c812f9d9a8ec77c9008e1e960,True,True,True,0,1,0,4,1,17,True,True,True
00258.4af5bde7fabd4e797b85cf95bcbbb45a,True,True,True,0,1,0,5,1,31,True,True,True
00261.12b64e557e52daf5fc5a52e47df2f4e3,True,True,True,0,1,0,2,1,12,True,True,True
00262.678598cbe253f19239da03b65dac7392,True,True,True,0,1,0,2,1,12,True,True,True
00263.32b258c4cc08d235b2ca36fc16074f08,True,True,True,0,1,0,5,1,15,True,True,True
00264.8fae38cbbed6a43b40e83aa8496018e4,True,True,True,1,4,1,4,2,9,True,True,True
00265.d2acd28cf29d90c9b7a1297b219187b3,True,True,True,0,2,1,8,1,20,True,True,True
00267.ef433fb350170f28a1567cbc24900e53,True,True,True,1,5,1,6,2,25,True,True,True
00270.5dcd9ce3be2992222b9038d7bf75a23a,True,True,True,0,4,0,9,0,41,True,True,True
00272.8353b9140b08dab4be0e8ce53f09172b,True,True,True,0,1,0,1,1,8,True,True,True
00272.ff93eff2b9f05ba28efa69d72d78ede2,True,True,True,1,0,1,4,2,10,True,True,True
00273.0c7d73771d79e84e2aab8c909c5bb210,True,True,True,0,4,0,20,0,52,True,True,True
00273.c832f32bbe447980ad0095b772343563,True,True,True,1,1,1,3,1,8,True,True,True
00274.192bd3848a65302344dff2d7c0d3f08a,True,True,True,0,1,0,5,1,17,True,True,True
00275.4675c4cce2bf27adaafeef693d562f8b,True,True,True,2,1,2,2,3,11,True,True,True
00277.feeedd0a9e052b05e350e93ff7889f0a,True,True,True,0,1,0,1,1,13,True,True,True
00278.72994f6280bfb4ecaad81592dc31f0d3,True,True,True,0,7,0,25,0,137,True,True,True
00278.b62c5fc23a2f87760696cb9fa51f073c,True,True,True,1,4,1,8,2,23,True,True,True
00279.1d58a13e343c1e53aca2ed2121a3f815,True,True,True,1,4,1,8,2,23,True,True,True
00279.d3516102dd7d49480923c6cf3252a216,True,True,True,0,1,0,1,1,13,True,True,True
00280.026da2bd191f11081b8d8428134b0c66,True,True,True,0,1,0,3,0,9,True,True,True
00283.e8e42ee52f919afd2a453983f1256b1d,True,True,True,0,2,0,13,0,41,True,True,True
00284.227c1ebb961320cd2086d904d698c49b,True,True,True,0,1,0,8,0,19,True,True,True
00286.bb7afce31a747b70cf516e4ef174fd8f,True,True,True,0,13,0,18,0,33,True,True,True
00287.0d310db88577f69e8c345671d9a8416c,True,True,True,0,4,0,8,1,45,True,True,True
00290.010f9e1b74276ee0a2414699df272efe,True,True,True,1,0,1,2,2,16,True,True,True
00291.5dba829583f0af4826b27f24f2d1d150,True,True,True,0,6,0,8,2,21,True,True,True
00291.7aa227e74e89bdd529a3875459d0d5a2,True,True,True,0,1,0,5,0,11,True,True,True
00292.dbf78a2aaa230d288eb80ab843804252,True,True,True,0,2,0,5,0,13,True,True,True
00294.497c7a26968a921c6345a525a2c87496,True,True,True,0,2,0,3,0,14,True,True,True
00294.df27a988d82cc82296e33e6d727ac47e,True,True,True,0,1,0,3,1,9,True,True,True
