message_id,variant_filename,vocab_type,codepoint,salt_mode,fragment_max_positions,n_insert_subject,n_insert_body,body_part_found,subject_targets,body_targets
00002.d94f1b97e48ed3b553b3508d116e6a09,00002__salted__extended__cp200D__single.d94f1b97e48ed3b553b3508d116e6a09,extended,200D,single,,1,1,True,"[{""original_token"": ""Guaranteed"", ""salted_token"": ""Gu‍aranteed"", ""start"": 7, ""end"": 17, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]","[{""original_token"": ""Guaranteed"", ""salted_token"": ""Gu‍aranteed"", ""start"": 87, ""end"": 97, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]"
00002.d94f1b97e48ed3b553b3508d116e6a09,00002__salted__extended__cp00AD__single.d94f1b97e48ed3b553b3508d116e6a09,extended,00AD,single,,1,1,True,"[{""original_token"": ""Guaranteed"", ""salted_token"": ""Gu­aranteed"", ""start"": 7, ""end"": 17, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]","[{""original_token"": ""Guaranteed"", ""salted_token"": ""Gu­aranteed"", ""start"": 87, ""end"": 97, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]"
00003.2ee33bc6eacdb11f38d052c44819ba6c,00003__salted__extended__cp200B__single.2ee33bc6eacdb11f38d052c44819ba6c,extended,200B,single,,1,2,True,"[{""original_token"": ""Guaranteed"", ""salted_token"": ""Gu​aranteed"", ""start"": 0, ""end"": 10, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]","[{""original_token"": ""Guaranteed"", ""salted_token"": ""Gu​aranteed"", ""start"": 87, ""end"": 97, ""salt_mode"": ""single"", ""fragment_max_positions"": null}, {""original_token"": ""zzzz"", ""salted_token"": ""zz​zz"", ""start"": 593, ""end"": 597, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]"
00003.2ee33bc6eacdb11f38d052c44819ba6c,00003__salted__extended__cp200C__single.2ee33bc6eacdb11f38d052c44819ba6c,extended,200C,single,,1,2,True,"[{""original_token"": ""Guaranteed"", ""salted_token"": ""Gu‌aranteed"", ""start"": 0, ""end"": 10, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]","[{""original_token"": ""Guaranteed"", ""salted_token"": ""Gu‌aranteed"", ""start"": 87, ""end"": 97, ""salt_mode"": ""single"", ""fragment_max_positions"": null}, {""original_token"": ""zzzz"", ""salted_token"": ""zz‌zz"", ""start"": 593, ""end"": 597, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]"
00003.2ee33bc6eacdb11f38d052c44819ba6c,00003__salted__extended__cp200D__single.2ee33bc6eacdb11f38d052c44819ba6c,extended,200D,single,,1,2,True,"[{""original_token"": ""Guaranteed"", ""salted_token"": ""Gu‍aranteed"", ""start"": 0, ""end"": 10, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]","[{""original_token"": ""Guaranteed"", ""salted_token"": ""Gu‍aranteed"", ""start"": 87, ""end"": 97, ""salt_mode"": ""single"", ""fragment_max_positions"": null}, {""original_token"": ""zzzz"", ""salted_token"": ""zz‍zz"", ""start"": 593, ""end"": 597, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]"
00003.2ee33bc6eacdb11f38d052c44819ba6c,00003__salted__extended__cp00AD__single.2ee33bc6eacdb11f38d052c44819ba6c,extended,00AD,single,,1,2,True,"[{""original_token"": ""Guaranteed"", ""salted_token"": ""Gu­aranteed"", ""start"": 0, ""end"": 10, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]","[{""original_token"": ""Guaranteed"", ""salted_token"": ""Gu­aranteed"", ""start"": 87, ""end"": 97, ""salt_mode"": ""single"", ""fragment_max_positions"": null}, {""original_token"": ""zzzz"", ""salted_token"": ""zz­zz"", ""start"": 593, ""end"": 597, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]"
00004.eac8de8d759b7e74154f142194282724,00004__salted__extended__cp200B__single.eac8de8d759b7e74154f142194282724,extended,200B,single,,1,3,True,"[{""original_token"": ""zzzz"", ""salted_token"": ""zz​zz"", ""start"": 54, ""end"": 58, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]","[{""original_token"": ""zzzz"", ""salted_token"": ""zz​zz"", ""start"": 403, ""end"": 407, ""salt_mode"": ""single"", ""fragment_max_positions"": null}, {""original_token"": ""Click"", ""salted_token"": ""Cl​ick"", ""start"": 1246, ""end"": 1251, ""salt_mode"": ""single"", ""fragment_max_positions"": null}, {""original_token"": ""Removal"", ""salted_token"": ""Re​moval"", ""start"": 2542, ""end"": 2549, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]"
00004.eac8de8d759b7e74154f142194282724,00004__salted__extended__cp200C__single.eac8de8d759b7e74154f142194282724,extended,200C,single,,1,3,True,"[{""original_token"": ""zzzz"", ""salted_token"": ""zz‌zz"", ""start"": 54, ""end"": 58, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]","[{""original_token"": ""zzzz"", ""salted_token"": ""zz‌zz"", ""start"": 403, ""end"": 407, ""salt_mode"": ""single"", ""fragment_max_positions"": null}, {""original_token"": ""Click"", ""salted_token"": ""Cl‌ick"", ""start"": 1246, ""end"": 1251, ""salt_mode"": ""single"", ""fragment_max_positions"": null}, {""original_token"": ""Removal"", ""salted_token"": ""Re‌moval"", ""start"": 2542, ""end"": 2549, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]"
00004.eac8de8d759b7e74154f142194282724,00004__salted__extended__cp200D__single.eac8de8d759b7e74154f142194282724,extended,200D,single,,1,3,True,"[{""original_token"": ""zzzz"", ""salted_token"": ""zz‍zz"", ""start"": 54, ""end"": 58, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]","[{""original_token"": ""zzzz"", ""salted_token"": ""zz‍zz"", ""start"": 403, ""end"": 407, ""salt_mode"": ""single"", ""fragment_max_positions"": null}, {""original_token"": ""Click"", ""salted_token"": ""Cl‍ick"", ""start"": 1246, ""end"": 1251, ""salt_mode"": ""single"", ""fragment_max_positions"": null}, {""original_token"": ""Removal"", ""salted_token"": ""Re‍moval"", ""start"": 2542, ""end"": 2549, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]"
00004.eac8de8d759b7e74154f142194282724,00004__salted__extended__cp00AD__single.eac8de8d759b7e74154f142194282724,extended,00AD,single,,1,3,True,"[{""original_token"": ""zzzz"", ""salted_token"": ""zz­zz"", ""start"": 54, ""end"": 58, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]","[{""original_token"": ""zzzz"", ""salted_token"": ""zz­zz"", ""start"": 403, ""end"": 407, ""salt_mode"": ""single"", ""fragment_max_positions"": null}, {""original_token"": ""Click"", ""salted_token"": ""Cl­ick"", ""start"": 1246, ""end"": 1251, ""salt_mode"": ""single"", ""fragment_max_positions"": null}, {""original_token"": ""Removal"", ""salted_token"": ""Re­moval"", ""start"": 2542, ""end"": 2549, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]"
00005.57696a39d7d84318ce497886896bf90d,00005__salted__extended__cp200B__single.57696a39d7d84318ce497886896bf90d,extended,200B,single,,1,1,True,"[{""original_token"": ""Guaranteed"", ""salted_token"": ""Gu​aranteed"", ""start"": 18, ""end"": 28, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]","[{""original_token"": ""Guaranteed"", ""salted_token"": ""Gu​aranteed"", ""start"": 47, ""end"": 57, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]"
00005.57696a39d7d84318ce497886896bf90d,00005__salted__extended__cp200C__single.57696a39d7d84318ce497886896bf90d,extended,200C,single,,1,1,True,"[{""original_token"": ""Guaranteed"", ""salted_token"": ""Gu‌aranteed"", ""start"": 18, ""end"": 28, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]","[{""original_token"": ""Guaranteed"", ""salted_token"": ""Gu‌aranteed"", ""start"": 47, ""end"": 57, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]"
00005.57696a39d7d84318ce497886896bf90d,00005__salted__extended__cp200D__single.57696a39d7d84318ce497886896bf90d,extended,200D,single,,1,1,True,"[{""original_token"": ""Guaranteed"", ""salted_token"": ""Gu‍aranteed"", ""start"": 18, ""end"": 28, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]","[{""original_token"": ""Guaranteed"", ""salted_token"": ""Gu‍aranteed"", ""start"": 47, ""end"": 57, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]"
00005.57696a39d7d84318ce497886896bf90d,00005__salted__extended__cp00AD__single.57696a39d7d84318ce497886896bf90d,extended,00AD,single,,1,1,True,"[{""original_token"": ""Guaranteed"", ""salted_token"": ""Gu­aranteed"", ""start"": 18, ""end"": 28, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]","[{""original_token"": ""Guaranteed"", ""salted_token"": ""Gu­aranteed"", ""start"": 47, ""end"": 57, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]"
00006.5ab5620d3d7c6c0db76234556a16f6c1,00006__salted__extended__cp200B__single.5ab5620d3d7c6c0db76234556a16f6c1,extended,200B,single,,0,3,True,[],"[{""original_token"": ""Testimonials"", ""salted_token"": ""Te​stimonials"", ""start"": 526, ""end"": 538, ""salt_mode"": ""single"", ""fragment_max_positions"": null}, {""original_token"": ""compliance"", ""salted_token"": ""co​mpliance"", ""start"": 1707, ""end"": 1717, ""salt_mode"": ""single"", ""fragment_max_positions"": null}, {""original_token"": ""receive"", ""salted_token"": ""re​ceive"", ""start"": 2269, ""end"": 2276, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]"
00006.5ab5620d3d7c6c0db76234556a16f6c1,00006__salted__extended__cp200C__single.5ab5620d3d7c6c0db76234556a16f6c1,extended,200C,single,,0,3,True,[],"[{""original_token"": ""Testimonials"", ""salted_token"": ""Te‌stimonials"", ""start"": 526, ""end"": 538, ""salt_mode"": ""single"", ""fragment_max_positions"": null}, {""original_token"": ""compliance"", ""salted_token"": ""co‌mpliance"", ""start"": 1707, ""end"": 1717, ""salt_mode"": ""single"", ""fragment_max_positions"": null}, {""original_token"": ""receive"", ""salted_token"": ""re‌ceive"", ""start"": 2269, ""end"": 2276, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]"
00006.5ab5620d3d7c6c0db76234556a16f6c1,00006__salted__extended__cp200D__single.5ab5620d3d7c6c0db76234556a16f6c1,extended,200D,single,,0,3,True,[],"[{""original_token"": ""Testimonials"", ""salted_token"": ""Te‍stimonials"", ""start"": 526, ""end"": 538, ""salt_mode"": ""single"", ""fragment_max_positions"": null}, {""original_token"": ""compliance"", ""salted_token"": ""co‍mpliance"", ""start"": 1707, ""end"": 1717, ""salt_mode"": ""single"", ""fragment_max_positions"": null}, {""original_token"": ""receive"", ""salted_token"": ""re‍ceive"", ""start"": 2269, ""end"": 2276, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]"
00006.5ab5620d3d7c6c0db76234556a16f6c1,00006__salted__extended__cp00AD__single.5ab5620d3d7c6c0db76234556a16f6c1,extended,00AD,single,,0,3,True,[],"[{""original_token"": ""Testimonials"", ""salted_token"": ""Te­stimonials"", ""start"": 526, ""end"": 538, ""salt_mode"": ""single"", ""fragment_max_positions"": null}, {""original_token"": ""compliance"", ""salted_token"": ""co­mpliance"", ""start"": 1707, ""end"": 1717, ""salt_mode"": ""single"", ""fragment_max_positions"": null}, {""original_token"": ""receive"", ""salted_token"": ""re­ceive"", ""start"": 2269, ""end"": 2276, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]"
00007.acefeee792b5298f8fee175f9f65c453,00007__salted__extended__cp200B__single.acefeee792b5298f8fee175f9f65c453,extended,200B,single,,0,2,True,[],"[{""original_token"": ""Sir"", ""salted_token"": ""Si​r"", ""start"": 60, ""end"": 63, ""salt_mode"": ""single"", ""fragment_max_positions"": null}, {""original_token"": ""Madam"", ""salted_token"": ""Ma​dam"", ""start"": 64, ""end"": 69, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]"
00007.acefeee792b5298f8fee175f9f65c453,00007__salted__extended__cp200C__single.acefeee792b5298f8fee175f9f65c453,extended,200C,single,,0,2,True,[],"[{""original_token"": ""Sir"", ""salted_token"": ""Si‌r"", ""start"": 60, ""end"": 63, ""salt_mode"": ""single"", ""fragment_max_positions"": null}, {""original_token"": ""Madam"", ""salted_token"": ""Ma‌dam"", ""start"": 64, ""end"": 69, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]"
00007.acefeee792b5298f8fee175f9f65c453,00007__salted__extended__cp200D__single.acefeee792b5298f8fee175f9f65c453,extended,200D,single,,0,2,True,[],"[{""original_token"": ""Sir"", ""salted_token"": ""Si‍r"", ""start"": 60, ""end"": 63, ""salt_mode"": ""single"", ""fragment_max_positions"": null}, {""original_token"": ""Madam"", ""salted_token"": ""Ma‍dam"", ""start"": 64, ""end"": 69, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]"
00007.acefeee792b5298f8fee175f9f65c453,00007__salted__extended__cp00AD__single.acefeee792b5298f8fee175f9f65c453,extended,00AD,single,,0,2,True,[],"[{""original_token"": ""Sir"", ""salted_token"": ""Si­r"", ""start"": 60, ""end"": 63, ""salt_mode"": ""single"", ""fragment_max_positions"": null}, {""original_token"": ""Madam"", ""salted_token"": ""Ma­dam"", ""start"": 64, ""end"": 69, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]"
00007.d8521faf753ff9ee989122f6816f87d7,00007__salted__extended__cp200B__single.d8521faf753ff9ee989122f6816f87d7,extended,200B,single,,0,1,True,[],"[{""original_token"": ""click"", ""salted_token"": ""cl​ick"", ""start"": 467, ""end"": 472, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]"
00007.d8521faf753ff9ee989122f6816f87d7,00007__salted__extended__cp200C__single.d8521faf753ff9ee989122f6816f87d7,extended,200C,single,,0,1,True,[],"[{""original_token"": ""click"", ""salted_token"": ""cl‌ick"", ""start"": 467, ""end"": 472, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]"
00007.d8521faf753ff9ee989122f6816f87d7,00007__salted__extended__cp200D__single.d8521faf753ff9ee989122f6816f87d7,extended,200D,single,,0,1,True,[],"[{""original_token"": ""click"", ""salted_token"": ""cl‍ick"", ""start"": 467, ""end"": 472, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]"
00007.d8521faf753ff9ee989122f6816f87d7,00007__salted__extended__cp00AD__single.d8521faf753ff9ee989122f6816f87d7,extended,00AD,single,,0,1,True,[],"[{""original_token"": ""click"", ""salted_token"": ""cl­ick"", ""start"": 467, ""end"": 472, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]"
00009.027bf6e0b0c4ab34db3ce0ea4bf2edab,00009__salted__extended__cp200B__single.027bf6e0b0c4ab34db3ce0ea4bf2edab,extended,200B,single,,0,3,True,[],"[{""original_token"": ""RECEIVE"", ""salted_token"": ""RE​CEIVE"", ""start"": 82, ""end"": 89, ""salt_mode"": ""single"", ""fragment_max_positions"": null}, {""original_token"": ""Testimonials"", ""salted_token"": ""Te​stimonials"", ""start"": 781, ""end"": 793, ""salt_mode"": ""single"", ""fragment_max_positions"": null}, {""original_token"": ""requesting"", ""salted_token"": ""re​questing"", ""start"": 1778, ""end"": 1788, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]"
00009.027bf6e0b0c4ab34db3ce0ea4bf2edab,00009__salted__extended__cp200C__single.027bf6e0b0c4ab34db3ce0ea4bf2edab,extended,200C,single,,0,3,True,[],"[{""original_token"": ""RECEIVE"", ""salted_token"": ""RE‌CEIVE"", ""start"": 82, ""end"": 89, ""salt_mode"": ""single"", ""fragment_max_positions"": null}, {""original_token"": ""Testimonials"", ""salted_token"": ""Te‌stimonials"", ""start"": 781, ""end"": 793, ""salt_mode"": ""single"", ""fragment_max_positions"": null}, {""original_token"": ""requesting"", ""salted_token"": ""re‌questing"", ""start"": 1778, ""end"": 1788, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]"
00009.027bf6e0b0c4ab34db3ce0ea4bf2edab,00009__salted__extended__cp200D__single.027bf6e0b0c4ab34db3ce0ea4bf2edab,extended,200D,single,,0,3,True,[],"[{""original_token"": ""RECEIVE"", ""salted_token"": ""RE‍CEIVE"", ""start"": 82, ""end"": 89, ""salt_mode"": ""single"", ""fragment_max_positions"": null}, {""original_token"": ""Testimonials"", ""salted_token"": ""Te‍stimonials"", ""start"": 781, ""end"": 793, ""salt_mode"": ""single"", ""fragment_max_positions"": null}, {""original_token"": ""requesting"", ""salted_token"": ""re‍questing"", ""start"": 1778, ""end"": 1788, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]"
00009.027bf6e0b0c4ab34db3ce0ea4bf2edab,00009__salted__extended__cp00AD__single.027bf6e0b0c4ab34db3ce0ea4bf2edab,extended,00AD,single,,0,3,True,[],"[{""original_token"": ""RECEIVE"", ""salted_token"": ""RE­CEIVE"", ""start"": 82, ""end"": 89, ""salt_mode"": ""single"", ""fragment_max_positions"": null}, {""original_token"": ""Testimonials"", ""salted_token"": ""Te­stimonials"", ""start"": 781, ""end"": 793, ""salt_mode"": ""single"", ""fragment_max_positions"": null}, {""original_token"": ""requesting"", ""salted_token"": ""re­questing"", ""start"": 1778, ""end"": 1788, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]"
00009.1e1a8cb4b57532ab38aa23287523659d,00009__salted__extended__cp200B__single.1e1a8cb4b57532ab38aa23287523659d,extended,200B,single,,0,3,True,[],"[{""original_token"": ""SIR"", ""salted_token"": ""SI​R"", ""start"": 6, ""end"": 9, ""salt_mode"": ""single"", ""fragment_max_positions"": null}, {""original_token"": ""USD"", ""salted_token"": ""US​D"", ""start"": 67, ""end"": 70, ""salt_mode"": ""single"", ""fragment_max_positions"": null}, {""original_token"": ""RECEIVE"", ""salted_token"": ""RE​CEIVE"", ""start"": 411, ""end"": 418, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]"
00009.1e1a8cb4b57532ab38aa23287523659d,00009__salted__extended__cp200C__single.1e1a8cb4b57532ab38aa23287523659d,extended,200C,single,,0,3,True,[],"[{""original_token"": ""SIR"", ""salted_token"": ""SI‌R"", ""start"": 6, ""end"": 9, ""salt_mode"": ""single"", ""fragment_max_positions"": null}, {""original_token"": ""USD"", ""salted_token"": ""US‌D"", ""start"": 67, ""end"": 70, ""salt_mode"": ""single"", ""fragment_max_positions"": null}, {""original_token"": ""RECEIVE"", ""salted_token"": ""RE‌CEIVE"", ""start"": 411, ""end"": 418, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]"
00009.1e1a8cb4b57532ab38aa23287523659d,00009__salted__extended__cp200D__single.1e1a8cb4b57532ab38aa23287523659d,extended,200D,single,,0,3,True,[],"[{""original_token"": ""SIR"", ""salted_token"": ""SI‍R"", ""start"": 6, ""end"": 9, ""salt_mode"": ""single"", ""fragment_max_positions"": null}, {""original_token"": ""USD"", ""salted_token"": ""US‍D"", ""start"": 67, ""end"": 70, ""salt_mode"": ""single"", ""fragment_max_positions"": null}, {""original_token"": ""RECEIVE"", ""salted_token"": ""RE‍CEIVE"", ""start"": 411, ""end"": 418, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]"
00009.1e1a8cb4b57532ab38aa23287523659d,00009__salted__extended__cp00AD__single.1e1a8cb4b57532ab38aa23287523659d,extended,00AD,single,,0,3,True,[],"[{""original_token"": ""SIR"", ""salted_token"": ""SI­R"", ""start"": 6, ""end"": 9, ""salt_mode"": ""single"", ""fragment_max_positions"": null}, {""original_token"": ""USD"", ""salted_token"": ""US­D"", ""start"": 67, ""end"": 70, ""salt_mode"": ""single"", ""fragment_max_positions"": null}, {""original_token"": ""RECEIVE"", ""salted_token"": ""RE­CEIVE"", ""start"": 411, ""end"": 418, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]"
00011.61816b9ad167657773a427d890d0468e,00011__salted__extended__cp200B__single.61816b9ad167657773a427d890d0468e,extended,200B,single,,0,3,True,[],"[{""original_token"": ""Click"", ""salted_token"": ""Cl​ick"", ""start"": 340, ""end"": 345, ""salt_mode"": ""single"", ""fragment_max_positions"": null}, {""original_token"": ""Assistance"", ""salted_token"": ""As​sistance"", ""start"": 541, ""end"": 551, ""salt_mode"": ""single"", ""fragment_max_positions"": null}, {""original_token"": ""mailings"", ""salted_token"": ""ma​ilings"", ""start"": 646, ""end"": 654, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]"
00011.61816b9ad167657773a427d890d0468e,00011__salted__extended__cp200C__single.61816b9ad167657773a427d890d0468e,extended,200C,single,,0,3,True,[],"[{""original_token"": ""Click"", ""salted_token"": ""Cl‌ick"", ""start"": 340, ""end"": 345, ""salt_mode"": ""single"", ""fragment_max_positions"": null}, {""original_token"": ""Assistance"", ""salted_token"": ""As‌sistance"", ""start"": 541, ""end"": 551, ""salt_mode"": ""single"", ""fragment_max_positions"": null}, {""original_token"": ""mailings"", ""salted_token"": ""ma‌ilings"", ""start"": 646, ""end"": 654, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]"
00011.61816b9ad167657773a427d890d0468e,00011__salted__extended__cp200D__single.61816b9ad167657773a427d890d0468e,extended,200D,single,,0,3,True,[],"[{""original_token"": ""Click"", ""salted_token"": ""Cl‍ick"", ""start"": 340, ""end"": 345, ""salt_mode"": ""single"", ""fragment_max_positions"": null}, {""original_token"": ""Assistance"", ""salted_token"": ""As‍sistance"", ""start"": 541, ""end"": 551, ""salt_mode"": ""single"", ""fragment_max_positions"": null}, {""original_token"": ""mailings"", ""salted_token"": ""ma‍ilings"", ""start"": 646, ""end"": 654, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]"
00011.61816b9ad167657773a427d890d0468e,00011__salted__extended__cp00AD__single.61816b9ad167657773a427d890d0468e,extended,00AD,single,,0,3,True,[],"[{""original_token"": ""Click"", ""salted_token"": ""Cl­ick"", ""start"": 340, ""end"": 345, ""salt_mode"": ""single"", ""fragment_max_positions"": null}, {""original_token"": ""Assistance"", ""salted_token"": ""As­sistance"", ""start"": 541, ""end"": 551, ""salt_mode"": ""single"", ""fragment_max_positions"": null}, {""original_token"": ""mailings"", ""salted_token"": ""ma­ilings"", ""start"": 646, ""end"": 654, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]"
