message_id,variant_filename,vocab_type,codepoint,salt_mode,fragment_max_positions,subject_original_tokens,subject_salted_tokens,body_original_tokens,body_salted_tokens
00058.64bb1902c4e561fb3e521a6dbf8625be,00058__salted__extended__cp200C__single.64bb1902c4e561fb3e521a6dbf8625be,extended,200C,single,,Insurance,In‌surance,,
00058.64bb1902c4e561fb3e521a6dbf8625be,00058__salted__extended__cp200D__single.64bb1902c4e561fb3e521a6dbf8625be,extended,200D,single,,Insurance,In‍surance,,
00058.64bb1902c4e561fb3e521a6dbf8625be,00058__salted__extended__cp00AD__single.64bb1902c4e561fb3e521a6dbf8625be,extended,00AD,single,,Insurance,In­surance,,
00064.65b95365450ebe5eef61e7f1c60edc5e,00064__salted__extended__cp200B__single.65b95365450ebe5eef61e7f1c60edc5e,extended,200B,single,,,,"Premium, Earn","Pr​emium, Ea​rn"
00064.65b95365450ebe5eef61e7f1c60edc5e,00064__salted__extended__cp200C__single.65b95365450ebe5eef61e7f1c60edc5e,extended,200C,single,,,,"Premium, Earn","Pr‌emium, Ea‌rn"
00064.65b95365450ebe5eef61e7f1c60edc5e,00064__salted__extended__cp200D__single.65b95365450ebe5eef61e7f1c60edc5e,extended,200D,single,,,,"Premium, Earn","Pr‍emium, Ea‍rn"
00064.65b95365450ebe5eef61e7f1c60edc5e,00064__salted__extended__cp00AD__single.65b95365450ebe5eef61e7f1c60edc5e,extended,00AD,single,,,,"Premium, Earn","Pr­emium, Ea­rn"
00067.ec108870b01dc3ccb8fabc5def869ca5,00067__salted__extended__cp200B__single.ec108870b01dc3ccb8fabc5def869ca5,extended,200B,single,,SYSTEMWORKS,SY​STEMWORKS,,
00067.ec108870b01dc3ccb8fabc5def869ca5,00067__salted__extended__cp200C__single.ec108870b01dc3ccb8fabc5def869ca5,extended,200C,single,,SYSTEMWORKS,SY‌STEMWORKS,,
00067.ec108870b01dc3ccb8fabc5def869ca5,00067__salted__extended__cp200D__single.ec108870b01dc3ccb8fabc5def869ca5,extended,200D,single,,SYSTEMWORKS,SY‍STEMWORKS,,
00067.ec108870b01dc3ccb8fabc5def869ca5,00067__salted__extended__cp00AD__single.ec108870b01dc3ccb8fabc5def869ca5,extended,00AD,single,,SYSTEMWORKS,SY­STEMWORKS,,
00090.52630c4c07cd069c7bc7658c1a7a7253,00090__salted__extended__cp200B__single.52630c4c07cd069c7bc7658c1a7a7253,extended,200B,single,,,,"annuity, Earn, annuity","an​nuity, Ea​rn, an​nuity"
00090.52630c4c07cd069c7bc7658c1a7a7253,00090__salted__extended__cp200C__single.52630c4c07cd069c7bc7658c1a7a7253,extended,200C,single,,,,"annuity, Earn, annuity","an‌nuity, Ea‌rn, an‌nuity"
00090.52630c4c07cd069c7bc7658c1a7a7253,00090__salted__extended__cp200D__single.52630c4c07cd069c7bc7658c1a7a7253,extended,200D,single,,,,"annuity, Earn, annuity","an‍nuity, Ea‍rn, an‍nuity"
00090.52630c4c07cd069c7bc7658c1a7a7253,00090__salted__extended__cp00AD__single.52630c4c07cd069c7bc7658c1a7a7253,extended,00AD,single,,,,"annuity, Earn, annuity","an­nuity, Ea­rn, an­nuity"
00105.d8f25617befc5289aa4ed9602457050b,00105__salted__extended__cp200B__single.d8f25617befc5289aa4ed9602457050b,extended,200B,single,,Loans,Lo​ans,,
00105.d8f25617befc5289aa4ed9602457050b,00105__salted__extended__cp200C__single.d8f25617befc5289aa4ed9602457050b,extended,200C,single,,Loans,Lo‌ans,,
00105.d8f25617befc5289aa4ed9602457050b,00105__salted__extended__cp200D__single.d8f25617befc5289aa4ed9602457050b,extended,200D,single,,Loans,Lo‍ans,,
00105.d8f25617befc5289aa4ed9602457050b,00105__salted__extended__cp00AD__single.d8f25617befc5289aa4ed9602457050b,extended,00AD,single,,Loans,Lo­ans,,
00115.c97af50ef7ccd816f95bbdc6f4d226b2,00115__salted__extended__cp200B__single.c97af50ef7ccd816f95bbdc6f4d226b2,extended,200B,single,,,,click,cl​ick
00115.c97af50ef7ccd816f95bbdc6f4d226b2,00115__salted__extended__cp200C__single.c97af50ef7ccd816f95bbdc6f4d226b2,extended,200C,single,,,,click,cl‌ick
00115.c97af50ef7ccd816f95bbdc6f4d226b2,00115__salted__extended__cp200D__single.c97af50ef7ccd816f95bbdc6f4d226b2,extended,200D,single,,,,click,cl‍ick
00115.c97af50ef7ccd816f95bbdc6f4d226b2,00115__salted__extended__cp00AD__single.c97af50ef7ccd816f95bbdc6f4d226b2,extended,00AD,single,,,,click,cl­ick
00120.58579af867ff9a702cff23e7b8818a59,00120__salted__extended__cp200B__single.58579af867ff9a702cff23e7b8818a59,extended,200B,single,,,,Guaranteed,Gu​aranteed
00120.58579af867ff9a702cff23e7b8818a59,00120__salted__extended__cp200C__single.58579af867ff9a702cff23e7b8818a59,extended,200C,single,,,,Guaranteed,Gu‌aranteed
00120.58579af867ff9a702cff23e7b8818a59,00120__salted__extended__cp200D__single.58579af867ff9a702cff23e7b8818a59,extended,200D,single,,,,Guaranteed,Gu‍aranteed
00120.58579af867ff9a702cff23e7b8818a59,00120__salted__extended__cp00AD__single.58579af867ff9a702cff23e7b8818a59,extended,00AD,single,,,,Guaranteed,Gu­aranteed
00127.3500d109361b544b0937523adb763588,00127__salted__extended__cp200B__single.3500d109361b544b0937523adb763588,extended,200B,single,,,,"Guaranteed, herbal, Click","Gu​aranteed, he​rbal, Cl​ick"
00127.3500d109361b544b0937523adb763588,00127__salted__extended__cp200C__single.3500d109361b544b0937523adb763588,extended,200C,single,,,,"Guaranteed, herbal, Click","Gu‌aranteed, he‌rbal, Cl‌ick"
00127.3500d109361b544b0937523adb763588,00127__salted__extended__cp200D__single.3500d109361b544b0937523adb763588,extended,200D,single,,,,"Guaranteed, herbal, Click","Gu‍aranteed, he‍rbal, Cl‍ick"
00127.3500d109361b544b0937523adb763588,00127__salted__extended__cp00AD__single.3500d109361b544b0937523adb763588,extended,00AD,single,,,,"Guaranteed, herbal, Click","Gu­aranteed, he­rbal, Cl­ick"
00128.721b6b20d5834d490662e2ae8c5c0684,00128__salted__extended__cp200B__single.721b6b20d5834d490662e2ae8c5c0684,extended,200B,single,,,,click,cl​ick
00128.721b6b20d5834d490662e2ae8c5c0684,00128__salted__extended__cp200C__single.721b6b20d5834d490662e2ae8c5c0684,extended,200C,single,,,,click,cl‌ick
00128.721b6b20d5834d490662e2ae8c5c0684,00128__salted__extended__cp200D__single.721b6b20d5834d490662e2ae8c5c0684,extended,200D,single,,,,click,cl‍ick
00128.721b6b20d5834d490662e2ae8c5c0684,00128__salted__extended__cp00AD__single.721b6b20d5834d490662e2ae8c5c0684,extended,00AD,single,,,,click,cl­ick
00153.6a5ffe584834ea334041ab958cadcadb,00153__salted__extended__cp200B__single.6a5ffe584834ea334041ab958cadcadb,extended,200B,single,,Recruiting,Re​cruiting,"recruiting, Click, click","re​cruiting, Cl​ick, cl​ick"
00153.6a5ffe584834ea334041ab958cadcadb,00153__salted__extended__cp200C__single.6a5ffe584834ea334041ab958cadcadb,extended,200C,single,,Recruiting,Re‌cruiting,"recruiting, Click, click","re‌cruiting, Cl‌ick, cl‌ick"
00153.6a5ffe584834ea334041ab958cadcadb,00153__salted__extended__cp200D__single.6a5ffe584834ea334041ab958cadcadb,extended,200D,single,,Recruiting,Re‍cruiting,"recruiting, Click, click","re‍cruiting, Cl‍ick, cl‍ick"
00153.6a5ffe584834ea334041ab958cadcadb,00153__salted__extended__cp00AD__single.6a5ffe584834ea334041ab958cadcadb,extended,00AD,single,,Recruiting,Re­cruiting,"recruiting, Click, click","re­cruiting, Cl­ick, cl­ick"
00154.b6c448ccff434e2dbe2c7c200a36aa31,00154__salted__extended__cp200B__single.b6c448ccff434e2dbe2c7c200a36aa31,extended,200B,single,,,,receive,re​ceive
00154.b6c448ccff434e2dbe2c7c200a36aa31,00154__salted__extended__cp200C__single.b6c448ccff434e2dbe2c7c200a36aa31,extended,200C,single,,,,receive,re‌ceive
00154.b6c448ccff434e2dbe2c7c200a36aa31,00154__salted__extended__cp200D__single.b6c448ccff434e2dbe2c7c200a36aa31,extended,200D,single,,,,receive,re‍ceive
00154.b6c448ccff434e2dbe2c7c200a36aa31,00154__salted__extended__cp00AD__single.b6c448ccff434e2dbe2c7c200a36aa31,extended,00AD,single,,,,receive,re­ceive
00159.6b641c70d79fd5a69b84a94b4e88150a,00159__salted__extended__cp200B__single.6b641c70d79fd5a69b84a94b4e88150a,extended,200B,single,,,,"receive, receive","re​ceive, re​ceive"
00159.6b641c70d79fd5a69b84a94b4e88150a,00159__salted__extended__cp200C__single.6b641c70d79fd5a69b84a94b4e88150a,extended,200C,single,,,,"receive, receive","re‌ceive, re‌ceive"
00159.6b641c70d79fd5a69b84a94b4e88150a,00159__salted__extended__cp200D__single.6b641c70d79fd5a69b84a94b4e88150a,extended,200D,single,,,,"receive, receive","re‍ceive, re‍ceive"
00159.6b641c70d79fd5a69b84a94b4e88150a,00159__salted__extended__cp00AD__single.6b641c70d79fd5a69b84a94b4e88150a,extended,00AD,single,,,,"receive, receive","re­ceive, re­ceive"
00160.cec5f611ae665ff0add6c4928d47f2be,00160__salted__extended__cp200B__single.cec5f611ae665ff0add6c4928d47f2be,extended,200B,single,,HGH,HG​H,"HGH, NBC, CBS","HG​H, NB​C, CB​S"
00160.cec5f611ae665ff0add6c4928d47f2be,00160__salted__extended__cp200C__single.cec5f611ae665ff0add6c4928d47f2be,extended,200C,single,,HGH,HG‌H,"HGH, NBC, CBS","HG‌H, NB‌C, CB‌S"
00160.cec5f611ae665ff0add6c4928d47f2be,00160__salted__extended__cp200D__single.cec5f611ae665ff0add6c4928d47f2be,extended,200D,single,,HGH,HG‍H,"HGH, NBC, CBS","HG‍H, NB‍C, CB‍S"
00160.cec5f611ae665ff0add6c4928d47f2be,00160__salted__extended__cp00AD__single.cec5f611ae665ff0add6c4928d47f2be,extended,00AD,single,,HGH,HG­H,"HGH, NBC, CBS","HG­H, NB­C, CB­S"
00163.2ceade6f8b0c1c342f5f95d57ac551f5,00163__salted__extended__cp200B__single.2ceade6f8b0c1c342f5f95d57ac551f5,extended,200B,single,,,,"receive, receive","re​ceive, re​ceive"
00163.2ceade6f8b0c1c342f5f95d57ac551f5,00163__salted__extended__cp200C__single.2ceade6f8b0c1c342f5f95d57ac551f5,extended,200C,single,,,,"receive, receive","re‌ceive, re‌ceive"
00163.2ceade6f8b0c1c342f5f95d57ac551f5,00163__salted__extended__cp200D__single.2ceade6f8b0c1c342f5f95d57ac551f5,extended,200D,single,,,,"receive, receive","re‍ceive, re‍ceive"
00163.2ceade6f8b0c1c342f5f95d57ac551f5,00163__salted__extended__cp00AD__single.2ceade6f8b0c1c342f5f95d57ac551f5,extended,00AD,single,,,,"receive, receive","re­ceive, re­ceive"
00169.86268e75abd1bd4bda4d6c129681df34,00169__salted__extended__cp200B__single.86268e75abd1bd4bda4d6c129681df34,extended,200B,single,,,,"earn, Removal, mailings","ea​rn, Re​moval, ma​ilings"
00169.86268e75abd1bd4bda4d6c129681df34,00169__salted__extended__cp200C__single.86268e75abd1bd4bda4d6c129681df34,extended,200C,single,,,,"earn, Removal, mailings","ea‌rn, Re‌moval, ma‌ilings"
00169.86268e75abd1bd4bda4d6c129681df34,00169__salted__extended__cp200D__single.86268e75abd1bd4bda4d6c129681df34,extended,200D,single,,,,"earn, Removal, mailings","ea‍rn, Re‍moval, ma‍ilings"
00169.86268e75abd1bd4bda4d6c129681df34,00169__salted__extended__cp00AD__single.86268e75abd1bd4bda4d6c129681df34,extended,00AD,single,,,,"earn, Removal, mailings","ea­rn, Re­moval, ma­ilings"
00172.0935a6d0aef9a3d6d64e07e3f6c453ec,00172__salted__extended__cp200B__single.0935a6d0aef9a3d6d64e07e3f6c453ec,extended,200B,single,,,,communication,co​mmunication
00172.0935a6d0aef9a3d6d64e07e3f6c453ec,00172__salted__extended__cp200C__single.0935a6d0aef9a3d6d64e07e3f6c453ec,extended,200C,single,,,,communication,co‌mmunication
00172.0935a6d0aef9a3d6d64e07e3f6c453ec,00172__salted__extended__cp200D__single.0935a6d0aef9a3d6d64e07e3f6c453ec,extended,200D,single,,,,communication,co‍mmunication
00172.0935a6d0aef9a3d6d64e07e3f6c453ec,00172__salted__extended__cp00AD__single.0935a6d0aef9a3d6d64e07e3f6c453ec,extended,00AD,single,,,,communication,co­mmunication
00173.e10eb62e2c7808674c43d6a5e9e08a1c,00173__salted__extended__cp200B__single.e10eb62e2c7808674c43d6a5e9e08a1c,extended,200B,single,,HGH,HG​H,,
00173.e10eb62e2c7808674c43d6a5e9e08a1c,00173__salted__extended__cp200C__single.e10eb62e2c7808674c43d6a5e9e08a1c,extended,200C,single,,HGH,HG‌H,,
00173.e10eb62e2c7808674c43d6a5e9e08a1c,00173__salted__extended__cp200D__single.e10eb62e2c7808674c43d6a5e9e08a1c,extended,200D,single,,HGH,HG‍H,,
00173.e10eb62e2c7808674c43d6a5e9e08a1c,00173__salted__extended__cp00AD__single.e10eb62e2c7808674c43d6a5e9e08a1c,extended,00AD,single,,HGH,HG­H,,
00179.ef2f7cf60806a96b59f4477b025580ee,00179__salted__extended__cp200B__single.ef2f7cf60806a96b59f4477b025580ee,extended,200B,single,,,,"pains, NIGERIA, NIGERIA","pa​ins, NI​GERIA, NI​GERIA"
00179.ef2f7cf60806a96b59f4477b025580ee,00179__salted__extended__cp200C__single.ef2f7cf60806a96b59f4477b025580ee,extended,200C,single,,,,"pains, NIGERIA, NIGERIA","pa‌ins, NI‌GERIA, NI‌GERIA"
00179.ef2f7cf60806a96b59f4477b025580ee,00179__salted__extended__cp200D__single.ef2f7cf60806a96b59f4477b025580ee,extended,200D,single,,,,"pains, NIGERIA, NIGERIA","pa‍ins, NI‍GERIA, NI‍GERIA"
00179.ef2f7cf60806a96b59f4477b025580ee,00179__salted__extended__cp00AD__single.ef2f7cf60806a96b59f4477b025580ee,extended,00AD,single,,,,"pains, NIGERIA, NIGERIA","pa­ins, NI­GERIA, NI­GERIA"
00180.751cb63992e172566b3a296d970c425d,00180__salted__extended__cp200B__single.751cb63992e172566b3a296d970c425d,extended,200B,single,,,,"qualified, promotion, receive","qu​alified, pr​omotion, re​ceive"
00180.751cb63992e172566b3a296d970c425d,00180__salted__extended__cp200C__single.751cb63992e172566b3a296d970c425d,extended,200C,single,,,,"qualified, promotion, receive","qu‌alified, pr‌omotion, re‌ceive"
00180.751cb63992e172566b3a296d970c425d,00180__salted__extended__cp200D__single.751cb63992e172566b3a296d970c425d,extended,200D,single,,,,"qualified, promotion, receive","qu‍alified, pr‍omotion, re‍ceive"
00180.751cb63992e172566b3a296d970c425d,00180__salted__extended__cp00AD__single.751cb63992e172566b3a296d970c425d,extended,00AD,single,,,,"qualified, promotion, receive","qu­alified, pr­omotion, re­ceive"
00182.1b9ba0f95506a6f2bf256f40fad0687d,00182__salted__extended__cp200B__single.1b9ba0f95506a6f2bf256f40fad0687d,extended,200B,single,,,,"mailings, removal, bills","ma​ilings, re​moval, bi​lls"
00182.1b9ba0f95506a6f2bf256f40fad0687d,00182__salted__extended__cp200C__single.1b9ba0f95506a6f2bf256f40fad0687d,extended,200C,single,,,,"mailings, removal, bills","ma‌ilings, re‌moval, bi‌lls"
00182.1b9ba0f95506a6f2bf256f40fad0687d,00182__salted__extended__cp200D__single.1b9ba0f95506a6f2bf256f40fad0687d,extended,200D,single,,,,"mailings, removal, bills","ma‍ilings, re‍moval, bi‍lls"
00182.1b9ba0f95506a6f2bf256f40fad0687d,00182__salted__extended__cp00AD__single.1b9ba0f95506a6f2bf256f40fad0687d,extended,00AD,single,,,,"mailings, removal, bills","ma­ilings, re­moval, bi­lls"
00185.8ca19012fa3f2a906f23c3b41f11ffed,00185__salted__extended__cp200B__single.8ca19012fa3f2a906f23c3b41f11ffed,extended,200B,single,,,,click,cl​ick
00185.8ca19012fa3f2a906f23c3b41f11ffed,00185__salted__extended__cp200C__single.8ca19012fa3f2a906f23c3b41f11ffed,extended,200C,single,,,,click,cl‌ick
00185.8ca19012fa3f2a906f23c3b41f11ffed,00185__salted__extended__cp200D__single.8ca19012fa3f2a906f23c3b41f11ffed,extended,200D,single,,,,click,cl‍ick
00185.8ca19012fa3f2a906f23c3b41f11ffed,00185__salted__extended__cp00AD__single.8ca19012fa3f2a906f23c3b41f11ffed,extended,00AD,single,,,,click,cl­ick
00186.a66b4fc4ab114c9cb37e1a31d1ea1aeb,00186__salted__extended__cp200B__single.a66b4fc4ab114c9cb37e1a31d1ea1aeb,extended,200B,single,,,,"Click, receive, mailings","Cl​ick, re​ceive, ma​ilings"
00186.a66b4fc4ab114c9cb37e1a31d1ea1aeb,00186__salted__extended__cp200C__single.a66b4fc4ab114c9cb37e1a31d1ea1aeb,extended,200C,single,,,,"Click, receive, mailings","Cl‌ick, re‌ceive, ma‌ilings"
00186.a66b4fc4ab114c9cb37e1a31d1ea1aeb,00186__salted__extended__cp200D__single.a66b4fc4ab114c9cb37e1a31d1ea1aeb,extended,200D,single,,,,"Click, receive, mailings","Cl‍ick, re‍ceive, ma‍ilings"
00186.a66b4fc4ab114c9cb37e1a31d1ea1aeb,00186__salted__extended__cp00AD__single.a66b4fc4ab114c9cb37e1a31d1ea1aeb,extended,00AD,single,,,,"Click, receive, mailings","Cl­ick, re­ceive, ma­ilings"
00187.efd97ab2034b3384606e21db00014ecb,00187__salted__extended__cp200B__single.efd97ab2034b3384606e21db00014ecb,extended,200B,single,,,,compliance,co​mpliance
00187.efd97ab2034b3384606e21db00014ecb,00187__salted__extended__cp200C__single.efd97ab2034b3384606e21db00014ecb,extended,200C,single,,,,compliance,co‌mpliance
00187.efd97ab2034b3384606e21db00014ecb,00187__salted__extended__cp200D__single.efd97ab2034b3384606e21db00014ecb,extended,200D,single,,,,compliance,co‍mpliance
00187.efd97ab2034b3384606e21db00014ecb,00187__salted__extended__cp00AD__single.efd97ab2034b3384606e21db00014ecb,extended,00AD,single,,,,compliance,co­mpliance
00188.b12197b37ceb97fa0cd802566c1e08db,00188__salted__extended__cp200B__single.b12197b37ceb97fa0cd802566c1e08db,extended,200B,single,,,,"toll, monthly, promotion","to​ll, mo​nthly, pr​omotion"
00188.b12197b37ceb97fa0cd802566c1e08db,00188__salted__extended__cp200C__single.b12197b37ceb97fa0cd802566c1e08db,extended,200C,single,,,,"toll, monthly, promotion","to‌ll, mo‌nthly, pr‌omotion"
00188.b12197b37ceb97fa0cd802566c1e08db,00188__salted__extended__cp200D__single.b12197b37ceb97fa0cd802566c1e08db,extended,200D,single,,,,"toll, monthly, promotion","to‍ll, mo‍nthly, pr‍omotion"
00188.b12197b37ceb97fa0cd802566c1e08db,00188__salted__extended__cp00AD__single.b12197b37ceb97fa0cd802566c1e08db,extended,00AD,single,,,,"toll, monthly, promotion","to­ll, mo­nthly, pr­omotion"
00190.ee2ea200e7efa602221c6492f9d9d8c0,00190__salted__extended__cp200B__single.ee2ea200e7efa602221c6492f9d9d8c0,extended,200B,single,,,,"toll, monthly, promotion","to​ll, mo​nthly, pr​omotion"
00190.ee2ea200e7efa602221c6492f9d9d8c0,00190__salted__extended__cp200C__single.ee2ea200e7efa602221c6492f9d9d8c0,extended,200C,single,,,,"toll, monthly, promotion","to‌ll, mo‌nthly, pr‌omotion"
00190.ee2ea200e7efa602221c6492f9d9d8c0,00190__salted__extended__cp200D__single.ee2ea200e7efa602221c6492f9d9d8c0,extended,200D,single,,,,"toll, monthly, promotion","to‍ll, mo‍nthly, pr‍omotion"
00190.ee2ea200e7efa602221c6492f9d9d8c0,00190__salted__extended__cp00AD__single.ee2ea200e7efa602221c6492f9d9d8c0,extended,00AD,single,,,,"toll, monthly, promotion","to­ll, mo­nthly, pr­omotion"
00191.9ff80a41f015b7a6c409732e41c0df07,00191__salted__extended__cp200B__single.9ff80a41f015b7a6c409732e41c0df07,extended,200B,single,,,,"promotion, receive","pr​omotion, re​ceive"
00191.9ff80a41f015b7a6c409732e41c0df07,00191__salted__extended__cp200C__single.9ff80a41f015b7a6c409732e41c0df07,extended,200C,single,,,,"promotion, receive","pr‌omotion, re‌ceive"
00191.9ff80a41f015b7a6c409732e41c0df07,00191__salted__extended__cp200D__single.9ff80a41f015b7a6c409732e41c0df07,extended,200D,single,,,,"promotion, receive","pr‍omotion, re‍ceive"
