message_id,strict_has_trigger,extended_has_trigger,broad_has_trigger,strict_subject_count,strict_body_count,extended_subject_count,extended_body_count,broad_subject_count,broad_body_count,is_candidate_strict,is_candidate_extended,is_candidate_broad
00028.60393e49c90f750226bee6381eb3e69d,True,True,True,0,5,0,18,1,52,True,True,True
00029.cc0c62b49c1df0ad08ae49a7e1904531,True,True,True,0,1,0,3,0,7,True,True,True
00029.de865ad8d5ad0df985ae2f72388befba,False,True,True,0,0,1,0,1,0,False,True,True
00030.b360f27c098b3ab5cff96433e7963d4a,False,False,True,0,0,0,0,1,2,False,False,True
00031.a78bb452b3a7376202b5e62a81530449,False,False,True,0,0,0,0,0,18,False,False,True
00031.e50cc5af8bd1131521b551713370a4b1,True,True,True,0,1,0,2,0,3,True,True,True
00032.3b93a3c65e0a2454fc9646ce01363938,True,True,True,0,1,1,8,1,14,True,True,True
00032.7b07a09236ce9feb12d80197144d3206,True,True,True,0,1,0,1,0,5,True,True,True
00033.53ab3a0f8862eb0c12fa6eb3d04badbb,True,True,True,0,2,0,2,0,8,True,True,True
00033.9babb58d9298daa2963d4f514193d7d6,True,True,True,1,5,1,6,1,10,True,True,True
00034.8e582263070076dfe6000411d9b13ce6,True,True,True,0,13,0,18,0,33,True,True,True
00034.cac95512308c52cfba33258e46feff97,False,True,True,0,0,0,4,0,20,False,True,True
00035.bd7183c238b884a153ad4888fbee9bf6,False,False,True,0,0,0,0,0,15,False,False,True
00036.256602e2cb5a5b373bdd1fb631d9f452,False,False,True,0,0,0,0,1,0,False,False,True
00036.5b5e714c8d5b1050a392e55c42070f2c,False,False,True,0,0,0,0,0,15,False,False,True
00037.21cc985cc36d931916863aed24de8c27,False,True,True,0,0,1,0,2,0,False,True,True
00037.c7f0ce13d4cad8202f3d1a02b5cc5a1d,True,True,True,0,2,0,6,2,34,True,True,True
00038.8d93819b95ff90bf2e2b141c2909bfc9,True,True,True,0,1,0,4,0,9,True,True,True
00038.906d76babc3d78d6294c71b1b52d4d7f,False,False,True,0,0,0,0,1,3,False,False,True
00039.1295593cb1da98e80123f333def0b8dd,True,True,True,0,9,0,24,1,140,True,True,True
00040.949a3d300eadb91d8745f1c1dab51133,False,True,True,0,0,0,4,0,8,False,True,True
00040.d9570705b90532c2702859569bf4d01c,True,True,True,0,7,0,14,0,58,True,True,True
00041.1b8dedcc43e75c0f4cd5e0d12c4eea8b,True,True,True,1,4,1,10,1,18,True,True,True
00041.f1b3402799046db3c1f143a911dc085d,False,True,True,0,0,0,4,0,8,False,True,True
00042.534ed9af47ca4349d84bc574a4306284,True,True,True,0,3,0,32,0,102,True,True,True
00043.548c447db5d9ba3f5546de96baa9b0e6,False,True,True,0,0,0,1,1,9,False,True,True
00043.9331daf0bd865aa657cb02cbcd06173b,True,True,True,0,1,0,3,0,14,True,True,True
00044.9eece8e53a8982c26558b9eb38230bb8,False,False,True,0,0,0,0,1,0,False,False,True
00044.9f8c4b9ae007c6ded3d57476082bf2b2,True,True,True,0,2,0,28,1,103,True,True,True
00045.7282c2c4e009744f2f3450d370009235,True,True,True,0,1,0,1,0,5,True,True,True
00045.c1a84780700090224ce6ab0014b20183,True,True,True,0,7,0,35,1,121,True,True,True
00046.e0fd04360622dbe9250380447f6465cc,True,True,True,3,0,3,0,4,0,True,True,True
00047.0d7a240951e460b5884a8886ee64a8c3,True,True,True,1,1,1,2,2,8,True,True,True
00048.8a64080dbd9d868358a22b655fb1b1cd,False,False,True,0,0,0,0,0,4,False,False,True
00048.91474353d7616d0df44b0fb04e2899ff,True,True,True,0,1,0,4,1,8,True,True,True
00049.83a0ff17486ed3866aeed9f45f5b3389,True,True,True,0,1,0,4,1,8,True,True,True
00050.45de99e8c120fddafe7c89fb3de1c14f,False,True,True,0,0,1,0,2,0,False,True,True
00050.bdb8b228ff67fd4a61f8b0c8e81240c9,True,True,True,0,4,0,10,0,18,True,True,True
00051.8b17ce16ace4d5845e2299c0123e1f14,True,True,True,0,18,0,36,1,352,True,True,True
00051.fd20658f0e586d1f27f9396401f4981c,False,True,True,0,0,0,1,1,9,False,True,True
00052.44ec0206d8bc46f371f73d15709fdeea,False,True,True,0,0,0,5,0,9,False,True,True
00052.edb775ef7470f35cd593d07e5a0466a8,True,True,True,1,0,1,0,2,0,True,True,True
00053.6e5c80e892cad9c9e6b04abe49a9031e,False,True,True,0,0,0,2,1,39,False,True,True
00054.58b5d10599e5e7c98ce1498f2ba3e42c,True,True,True,0,1,0,4,0,11,True,True,True
00054.62863160db27f89df8c73275b6dae134,True,True,True,1,2,1,5,1,18,True,True,True
00055.0b668beca14ab545bd39f17dbe20775c,False,True,True,0,0,0,1,0,4,False,True,True
00055.58adfd0c60ebc04370658a76b9352aa1,False,False,True,0,0,0,0,1,0,False,False,True
00056.64a6ee24c0b7bf8bdba8340f0a3aafda,True,True,True,0,1,0,2,0,9,True,True,True
00056.c56d61cadd81b4ade0030c8dee384704,True,True,True,0,2,0,7,0,34,True,True,True
00057.01c83e8ad13d3f438c105ebc31808aa4,False,True,True,0,0,0,4,0,6,False,True,True
00057.0a2e17bde9485e999ac2259df38528e2,True,True,True,1,0,2,2,4,8,True,True,True
00058.00878d47d9a07c1c6f9c5a8593db7f55,False,False,True,0,0,0,0,0,2,False,False,True
00058.64bb1902c4e561fb3e521a6dbf8625be,False,True,True,0,0,1,0,1,0,False,True,True
00059.d7351d4fe66fb96d83ffb65b4a60b3cc,True,True,True,0,1,0,3,2,7,True,True,True
00059.dc5b9ea22c6848c97871f0d9576cc931,False,False,True,0,0,0,0,1,0,False,False,True
00060.639a625d0a724d7411e1d5e2e7cb2bc3,True,True,True,1,2,1,9,1,20,True,True,True
00060.ec71d52a6f585ace52f4a2a2be2adfce,True,True,True,0,1,0,2,1,4,True,True,True
00061.4b25d456df484b9f7e01c59983591def,True,True,True,0,2,0,4,0,13,True,True,True
00062.3019eac14dfe3c503c03e25e70e63091,False,True,True,0,0,0,4,0,9,False,True,True
00062.6a56c37b8db0cbfb57a99b32ad60b4d2,False,True,True,0,0,0,1,0,7,False,True,True
00063.2334fb4e465fc61e8406c75918ff72ed,False,True,True,0,0,1,7,2,19,False,True,True
00063.98dc120045d9b6c675c286524bf893ba,True,True,True,0,1,0,3,2,7,True,True,True
00064.65b95365450ebe5eef61e7f1c60edc5e,True,True,True,0,1,0,2,1,4,True,True,True
00064.839dfb3973ed439e19c1ca77cffdab3d,False,True,True,0,0,0,6,1,20,False,True,True
00065.6203de135559b319326445aafd68dbca,True,True,True,0,2,0,6,2,14,True,True,True
00065.9c8ae6822b427f2dbee5339d561a2888,False,True,True,0,0,0,6,1,20,False,True,True
00066.af6bf70ea68b499585a72bdd7d6dd931,False,True,True,0,0,0,1,0,7,False,True,True
00067.bf32243a9444bba9cba8582fef3d949e,False,True,True,0,0,0,1,0,7,False,True,True
00067.ec108870b01dc3ccb8fabc5def869ca5,True,True,True,1,0,1,0,1,0,True,True,True
00068.2999b3d00828ac3fbd6a7cd27a6c6321,True,True,True,1,12,1,33,1,98,True,True,True
00068.d10af636a6082d5172ceb34a944486e6,True,True,True,0,5,0,5,0,11,True,True,True
00069.066b1a012235d062a5da73eead4a6b35,True,True,True,0,3,1,15,1,40,True,True,True
00069.27497d5d2f92837805b67e2bf31dfc71,True,True,True,0,1,0,3,0,41,True,True,True
00070.598f33a87fd0df81c691f9109fc2378a,False,True,True,0,0,0,1,1,9,False,True,True
00070.ab34b6c044a55bef3d6c1f64b7521773,False,True,True,0,0,0,4,0,6,False,True,True
00071.11f438a86f442fd5a0772eb3908c12b4,True,True,True,0,1,0,7,1,17,True,True,True
00071.4b7e06d97286ec97820a0f8725878126,False,True,True,0,0,0,1,0,5,False,True,True
00072.d519a73b92f487519c2bc5ba45f5eb2c,False,True,True,0,0,0,1,0,1,False,True,True
00072.eb147f0714c89bf35a0ab1852890555d,True,True,True,0,5,1,8,1,24,True,True,True
00073.8dcd40346d48c69a9e075e935395e96d,False,True,True,0,0,0,4,1,9,False,True,True
00073.fa47879bac3adc4b716130566ee0a2a6,False,True,True,0,0,0,1,0,7,False,True,True
00074.51aab41b27a9ba7736803318a2e4c8de,False,False,True,0,0,0,0,1,0,False,False,True
00074.f7cfc6a5142e788004e0cff70e3a36c0,False,True,True,0,0,1,6,1,18,False,True,True
00075.28a918cd03a0ef5aa2f1e0551a798108,False,True,True,0,0,0,4,1,10,False,True,True
00075.f1c6bf042cf0ed13452e4a15929db8cd,False,True,True,0,0,0,4,0,20,False,True,True
00076.066bf704d9c4a3cf45da5ac7a6b684f8,False,True,True,0,0,1,4,2,10,False,True,True
00076.7d4561ac3b877bbd9fd64d1cb433cb54,True,True,True,0,1,0,8,0,36,True,True,True
00077.6e13224e39fae4b94bcbe0f5ae9f4939,True,True,True,0,4,0,22,1,136,True,True,True
00077.c85b7442247d61308f15d86aa125ec28,True,True,True,0,4,0,9,0,24,True,True,True
00078.6944f51ce9c0586d8f9137d2d2207df0,False,False,True,0,0,0,0,1,0,False,False,True
00078.f318607d8f4699d51f456fea10838c5a,True,True,True,0,7,0,20,0,89,True,True,True
00079.7a1b9cd54acec8774ef833df17206630,True,True,True,0,7,0,20,0,89,True,True,True
00079.cc3fa7d977a44a09d450dde5db161c37,False,True,True,0,0,0,4,1,10,False,True,True
00080.2dda9e4297c6b66bff478c9d2d3756f1,True,True,True,0,3,0,6,0,83,True,True,True
00080.5a7386cb47846dfef68429241ad80354,True,True,True,0,1,0,4,1,15,True,True,True
00081.123b29a781b2e8c83763e5d440e672a3,True,True,True,0,3,0,5,0,11,True,True,True
00081.4c7fbdca38b8def54e276e75ec56682e,True,True,True,0,8,0,18,1,116,True,True,True
00082.0341a767bbaca01fd89b6236ef681257,True,True,True,0,1,0,5,1,18,True,True,True
00082.92b519133440f8e9e972978e7b82e25e,True,True,True,0,4,0,7,0,31,True,True,True
00083.1aead789d4b4c7022c51bc632e4f2445,True,True,True,0,2,0,5,0,33,True,True,True
00084.a9f5b3a9b7feb7070f25ae76320c8ec6,True,True,True,0,1,0,7,1,43,True,True,True
00084.eab3c85ce1b86d404296fc9d490d30dc,True,True,True,0,1,0,4,2,27,True,True,True
00085.ae2bf18f9dd33e3d80d11eda4c0be41d,True,True,True,1,2,1,2,2,18,True,True,True
00085.f63a9484ac582233db057dbb45dc0eaf,True,True,True,2,10,2,41,3,203,True,True,True
00086.5ddcb4859b292c984d1db6aeade5ac04,True,True,True,1,2,1,2,2,18,True,True,True
00087.c6bf843edd1028fd09bb46d88bf97699,True,True,True,0,7,0,20,1,89,True,True,True
00087.f09438ca6392721e63696f4f753effbb,True,True,True,0,2,0,6,0,14,True,True,True
00088.34ca147ca21f4b3e966fe58bc054aaf6,True,True,True,0,1,0,3,0,9,True,True,True
00089.1235261e1b2063edce03a18d06c11474,True,True,True,0,4,0,6,0,48,True,True,True
00089.7e7baae6ef4a8fb945d7b3fe551329fe,False,True,True,0,0,0,1,1,11,False,True,True
00090.52630c4c07cd069c7bc7658c1a7a7253,True,True,True,0,6,0,10,1,27,True,True,True
00090.c82f6c8ce0db12e42a24fb2808974628,True,True,True,0,9,0,11,3,41,True,True,True
00091.7b4331237cddd30e9fa27b99af25bf3c,True,True,True,0,1,0,3,0,10,True,True,True
00091.bcaf9648660ba372bc4d542aa06456ad,True,True,True,1,0,2,0,2,0,True,True,True
00092.ba043c4ba04c2d06714e43caa42cc078,True,True,True,0,4,0,7,0,31,True,True,True
00093.ca4edc32d2ff8e1dbb5f9c0b15ec435b,True,True,True,0,1,0,3,0,9,True,True,True
00093.f0f5881aff74fafe925b36649298a0aa,False,True,True,0,0,0,2,1,17,False,True,True
00094.7f704c47988221c18cb6a620409442b8,False,False,True,0,0,0,0,1,0,False,False,True
00094.c3a37a3a866ce9583f51293a5e7b6f4e,True,True,True,0,4,0,7,0,31,True,True,True
00095.17594a58d6736a8f6a1990b0b92090cd,False,True,True,0,0,0,1,0,6,False,True,True
00095.bee28d9bf506043611e140c673fe41f4,False,True,True,0,0,0,2,1,46,False,True,True
00096.39bffb55f064f907234c6b3d82fc3b4c,False,True,True,0,0,0,2,0,16,False,True,True
00096.a791864be5f1205bf2cea0adf241b25a,False,True,True,0,0,0,1,0,10,False,True,True
00097.013347cc91e7d0915074dccb0428883f,True,True,True,0,3,1,5,1,11,True,True,True
00097.555911ef896c1f57a6232120685b01e7,False,True,True,0,0,0,2,0,16,False,True,True
00098.842b0baaa0f03e439ec3a13ad5556e8c,True,True,True,0,2,0,4,0,6,True,True,True
00098.f1f1a3bd3ec32d8e967fba2a7a03e1e5,True,True,True,0,1,0,1,0,6,True,True,True
00099.328fbebf5170afdd863e431d90ea90f5,False,True,True,0,0,0,2,2,10,False,True,True
00099.d41a21dc96bb3c3342292f7c9fa4db1e,False,True,True,0,0,1,0,1,0,False,True,True
00100.81611d62ec1f172be947fda4af7caa2c,True,True,True,0,1,0,12,0,51,True,True,True
00100.f18596df33992ee2af3e79f71f092e69,True,True,True,0,1,0,4,1,24,True,True,True
00101.1eefdf65cf34445662c1d308ef78d103,True,True,True,0,1,0,4,1,24,True,True,True
00101.5a24bf3ba3962442179b1a0325a1d1cb,False,False,True,0,0,0,0,1,0,False,False,True
00102.706dc065aaf3946565c4897163a16a33,False,True,True,0,0,0,3,1,24,False,True,True
00102.fb09d2f978a271fba5a3ffc172003ed9,True,True,True,0,5,0,7,1,16,True,True,True
00103.2eef38789b4ecce796e7e8dbe718e3d2,True,True,True,1,2,1,5,1,18,True,True,True
00104.67ea4a37ac02d37f4baa7631ba17a824,False,True,True,0,0,0,4,1,18,False,True,True
00105.00951a21b8464f4eb4e106d6b14c68b6,True,True,True,0,11,0,16,2,38,True,True,True
00105.d8f25617befc5289aa4ed9602457050b,True,True,True,1,4,1,13,1,22,True,True,True
00106.f20a99365b7016f8e9dcd8620b472e74,True,True,True,0,4,0,7,0,25,True,True,True
00107.49ebea517b7fe4f1bdf574dc3a125a70,False,True,True,0,0,0,1,0,3,False,True,True
00108.813fc6306b631b5c58ecfc26caf3a8dc,False,False,True,0,0,0,0,0,1,False,False,True
00108.ce25a55c6b4cc9bcd32ed090ee20785a,True,True,True,1,0,1,2,3,8,True,True,True
00109.17824b03f1b16c199abc7f4d7c35e4eb,False,True,True,0,0,0,4,1,16,False,True,True
00109.eda1664dd3b3c31b67e5cd04553b6546,False,False,True,0,0,0,0,1,0,False,False,True
00110.6a98310639f4d8f87cabd99ce4155c77,False,True,True,0,0,1,4,2,16,False,True,True
00110.f3c4ebe14b439420b53212332326181f,False,True,True,0,0,0,1,0,1,False,True,True
00111.029924c0533dcbc837512cce0792a18b,True,True,True,0,1,0,1,0,10,True,True,True
00111.ae6aba48f8aa83849be067076eea8ce5,True,True,True,1,0,1,3,2,8,True,True,True
00112.be81f2f6f7940a9403c9809b4a9e243a,True,True,True,0,1,0,7,0,39,True,True,True
00112.e4952a7d270c78cd6bba9d4f6add13f2,True,True,True,0,9,0,14,1,65,True,True,True
00113.0449844c534e41730bb7a0ab513580e9,False,True,True,0,0,1,10,1,19,False,True,True
00113.eebc11982ccc4730fb8759f94400ce19,False,True,True,0,0,0,6,1,16,False,True,True
00114.68b089e3ca8128bb8d11f4f8bc592764,False,False,True,0,0,0,0,0,2,False,False,True
00115.c97af50ef7ccd816f95bbdc6f4d226b2,False,True,True,0,0,0,1,0,9,False,True,True
00115.ea1a875067c4c0b710f5f4c951335723,True,True,True,0,2,0,7,1,14,True,True,True
00116.8a15129846b680f8539fd703d8743b67,False,True,True,0,0,0,3,0,15,False,True,True
00117.9f0ba9c35b1fe59307e32b7c2c0d4e61,False,True,True,0,0,0,4,1,21,False,True,True
00117.b3ceb6525a1dc935463f3e3080110039,False,True,True,0,0,0,6,1,14,False,True,True
00118.141d803810acd9d4fc23db103dddfcd9,False,True,True,0,0,1,10,1,19,False,True,True
00118.b31615605a37b4878bd1de4f829c89cb,True,True,True,0,3,2,14,2,22,True,True,True
00119.010f7f583440f966e427436c31738466,True,True,True,0,1,0,4,0,16,True,True,True
00120.58579af867ff9a702cff23e7b8818a59,True,True,True,0,1,0,1,0,4,True,True,True
00120.b6b2f20782980f83878f075f29d7c517,True,True,True,1,0,1,1,2,4,True,True,True
00121.9fdf867ef2120e98641128801454aa72,True,True,True,0,1,0,4,0,16,True,True,True
00122.4a2f67839c81141a1075745a66c907bb,True,True,True,0,2,0,14,1,105,True,True,True
00122.98bcaad36eb81e75911371f841f28dfc,False,False,True,0,0,0,0,1,3,False,False,True
00123.a5ee0040ec9a30b3f32f61e547fa5f8f,False,False,True,0,0,0,0,1,0,False,False,True
00124.db848e36f1b4c2705cbc16ef33a302d4,True,True,True,1,1,1,1,2,4,True,True,True
00125.ea96729a0da6d9025d5178f2d6916e42,True,True,True,2,2,2,7,3,21,True,True,True
00126.e98e1ba87a38e0cceeb55f3b86dbd4dd,False,False,True,0,0,0,0,0,2,False,False,True
00127.17d8ae11fb73ed829ae89847f2c1e9e5,True,True,True,0,2,0,8,1,18,True,True,True
00127.3500d109361b544b0937523adb763588,True,True,True,0,3,1,5,1,11,True,True,True
00128.102ef1e6b36b8307faecd1f2d04cdbde,False,True,True,0,0,0,3,0,15,False,True,True
00128.721b6b20d5834d490662e2ae8c5c0684,False,True,True,0,0,0,1,2,9,False,True,True
00129.1080cea3a532759b015dc071d033749d,True,True,True,1,1,1,4,1,7,True,True,True
00129.21a35c2fe21ec4c85d22d2eb5b9f9584,True,True,True,0,2,0,4,0,6,True,True,True
00130.1ad579dc65cd646549fe87f565bdec5c,False,True,True,0,0,0,1,1,7,False,True,True
00130.c8128e89eff5b0e61aa864ebfd96afba,False,True,True,0,0,1,0,1,0,False,True,True
00131.d955acc659fb151479460f9dd2f87efe,True,True,True,0,5,0,7,1,16,True,True,True
00131.faf572e5916abbdb3d6ee9671339e047,False,True,True,0,0,0,1,1,7,False,True,True
00132.0ead3e293c6c41cbffb69670e8b85ae7,True,True,True,1,13,1,18,1,31,True,True,True
00132.9a7cc8c762a4901f2b899d722b5f4731,False,True,True,0,0,0,2,0,17,False,True,True
00133.7dbf2e71621f92eada31cc655ff12fd3,False,True,True,0,0,0,1,1,5,False,True,True
00134.651c69499f4c81f5049c03f9c0c71b44,True,True,True,1,1,1,6,1,24,True,True,True
00135.00e388e3b23df6278a8845047ca25160,False,False,True,0,0,0,0,1,0,False,False,True
00135.9996d6845094dcec94b55eb1a828c7c4,False,True,True,0,0,0,2,0,11,False,True,True
00136.870132877ae18f6129c09da3a4d077af,False,True,True,0,0,0,2,0,11,False,True,True
00137.09969121c8540730f1020b5a700b4c42,True,True,True,0,3,0,8,0,23,True,True,True
00137.17860a4d8ca9d8d813cc0eb0dfd51e45,False,True,True,0,0,0,1,0,8,False,True,True
00138.c15973a4d40bed4333079296be2522ca,False,True,True,0,0,0,3,0,13,False,True,True
00139.cee7452bc16a8e26ea1ad841321c95ce,True,True,True,0,1,0,5,0,13,True,True,True
00140.eba666846fa0a138a90aeef51a627022,False,True,True,0,0,0,1,0,1,False,True,True
00140.f690cb156c0b1223e763ab3c0b340c57,True,True,True,0,2,0,4,0,32,True,True,True
00141.29b1847b5d4131c536a812cdc88326eb,False,True,True,0,0,1,11,1,29,False,True,True
00141.c30e993ea9a98743b0a98733bdfba8c2,True,True,True,0,1,0,3,1,15,True,True,True
00142.141444128e16c8ae1631c27821debc9b,False,True,True,0,0,1,11,1,29,False,True,True
00142.eddc7114a8566cbf83fa8210bf0d3603,True,True,True,0,1,0,12,0,51,True,True,True
00143.13c0751d4b9f10098bb3ac85a435d884,True,True,True,2,0,2,0,2,0,True,True,True
00143.95e60a4160434f341761931c65844a38,False,True,True,0,0,1,11,1,29,False,True,True
00144.4eeba2f228a8658e0d2e3a64764f4f31,False,True,True,0,0,0,1,0,9,False,True,True
00144.a439c28b51d6b53f4fbf3bf427b55ed2,True,True,True,0,1,0,2,1,27,True,True,True
00145.b6788a48c1eace0b7c34ff7de32766f6,False,True,True,0,0,0,5,1,20,False,True,True
00146.058bab11f76dd7ff40c941d6cc36cc3a,True,True,True,0,2,0,4,0,6,True,True,True
00146.e9b64856c0cd982a64f47c9ab9084287,False,False,True,0,0,0,0,1,0,False,False,True
00147.9d7a9ea1fdef9c2161dba859250d2c19,True,True,True,0,1,0,2,0,15,True,True,True
00148.a645e3b8823445737c97057e59ea0d0c,True,True,True,0,1,0,2,0,9,True,True,True
00150.f97c73fa56460a6afc6d9418ad76b5b5,True,True,True,0,3,0,11,0,22,True,True,True
00151.34bbdbf089edc6f58080753a166a3cfc,False,False,True,0,0,0,0,0,1,False,False,True
00152.8ed8aaed94054e507af5b9c760dd7be6,False,True,True,0,0,0,2,0,6,False,True,True
00153.6a5ffe584834ea334041ab958cadcadb,False,True,True,0,0,0,2,0,6,False,True,True
00154.b6c448ccff434e2dbe2c7c200a36aa31,False,True,True,0,0,0,5,0,13,False,True,True
00155.1c37ce73590cc67186717a491ed0db5f,True,True,True,0,3,0,8,0,42,True,True,True
00155.b043f6801a72ada945205709c44c8ac4,False,False,True,0,0,0,0,1,0,False,False,True
00156.0b541afe96820e3bb8f900b565608269,True,True,True,3,0,3,0,4,0,True,True,True
00157.52b0a260de7c64f539b0e5d16198b5bf,True,True,True,0,6,0,8,0,34,True,True,True
00158.9c8bf53ed738031b4bfab819c4b3ef13,False,False,True,0,0,0,0,0,1,False,False,True
00159.6b641c70d79fd5a69b84a94b4e88150a,False,True,True,0,0,0,2,0,5,False,True,True
00159.b16f070a576c2eb1533aa9e2cf8e6b77,True,True,True,0,7,0,19,1,84,True,True,True
00160.66e11a17d619ce33d5a455a87015ee25,False,True,True,0,0,0,2,0,5,False,True,True
00160.cec5f611ae665ff0add6c4928d47f2be,True,True,True,1,12,1,15,2,30,True,True,True
00161.37836bbc77bdab253f914d7a5233badb,False,False,True,0,0,0,0,2,0,False,False,True
00161.ae33257753c9bdaaadc9221347868496,True,True,True,2,0,2,0,3,0,True,True,True
00162.b5ae5521352c9bba7bf635c1766d4a75,False,True,True,0,0,0,2,2,36,False,True,True
00163.244a217b150d2129cbdc52b96d992382,True,True,True,0,4,0,4,0,8,True,True,True
00163.2ceade6f8b0c1c342f5f95d57ac551f5,False,True,True,0,0,0,2,0,5,False,True,True
00164.272880ebd1f1f93cf0cd9800842a24bd,True,True,True,0,1,0,2,1,14,True,True,True
00164.8536500ed9cadc8397a63b697d043c0b,False,False,True,0,0,0,0,1,0,False,False,True
00165.3a37220d69b5b8332ee4270f0121dfe9,False,True,True,0,0,0,2,0,5,False,True,True
00166.806d5398d7a37c080641a2d62e2d2b94,True,True,True,1,0,1,0,2,0,True,True,True
00167.c37f166df54b89ce15059415cfbe12c3,False,False,True,0,0,0,0,1,0,False,False,True
00168.a9dd80bb0934b67fd00b4f0a99966369,False,True,True,0,0,0,3,0,8,False,True,True
00169.86268e75abd1bd4bda4d6c129681df34,True,True,True,0,2,0,3,0,22,True,True,True
00169.86721d6b50e889ed39c7d302adb2a5ab,True,True,True,1,3,1,6,2,42,True,True,True
00170.33a973aa9bb7d122bdfbd96d44332996,True,True,True,1,1,1,2,2,8,True,True,True
