message_id,variant_filename,vocab_type,codepoint,salt_mode,fragment_max_positions,subject_original_tokens,subject_salted_tokens,body_original_tokens,body_salted_tokens
00002.9438920e9a55591b18e60d1ed37d992b,00002__salted__broad__cp200D__single.9438920e9a55591b18e60d1ed37d992b,broad,200D,single,,Shipping,Sh‍ipping,,
00002.9438920e9a55591b18e60d1ed37d992b,00002__salted__broad__cp00AD__single.9438920e9a55591b18e60d1ed37d992b,broad,00AD,single,,Shipping,Sh­ipping,,
00005.57696a39d7d84318ce497886896bf90d,00005__salted__broad__cp200B__single.57696a39d7d84318ce497886896bf90d,broad,200B,single,,Guaranteed,Gu​aranteed,"Guaranteed, lose, Risk","Gu​aranteed, lo​se, Ri​sk"
00005.57696a39d7d84318ce497886896bf90d,00005__salted__broad__cp200C__single.57696a39d7d84318ce497886896bf90d,broad,200C,single,,Guaranteed,Gu‌aranteed,"Guaranteed, lose, Risk","Gu‌aranteed, lo‌se, Ri‌sk"
00005.57696a39d7d84318ce497886896bf90d,00005__salted__broad__cp200D__single.57696a39d7d84318ce497886896bf90d,broad,200D,single,,Guaranteed,Gu‍aranteed,"Guaranteed, lose, Risk","Gu‍aranteed, lo‍se, Ri‍sk"
00005.57696a39d7d84318ce497886896bf90d,00005__salted__broad__cp00AD__single.57696a39d7d84318ce497886896bf90d,broad,00AD,single,,Guaranteed,Gu­aranteed,"Guaranteed, lose, Risk","Gu­aranteed, lo­se, Ri­sk"
00005.ed0aba4d386c5e62bc737cf3f0ed9589,00005__salted__broad__cp200B__single.ed0aba4d386c5e62bc737cf3f0ed9589,broad,200B,single,,Cash,Ca​sh,,
00005.ed0aba4d386c5e62bc737cf3f0ed9589,00005__salted__broad__cp200C__single.ed0aba4d386c5e62bc737cf3f0ed9589,broad,200C,single,,Cash,Ca‌sh,,
00005.ed0aba4d386c5e62bc737cf3f0ed9589,00005__salted__broad__cp200D__single.ed0aba4d386c5e62bc737cf3f0ed9589,broad,200D,single,,Cash,Ca‍sh,,
00005.ed0aba4d386c5e62bc737cf3f0ed9589,00005__salted__broad__cp00AD__single.ed0aba4d386c5e62bc737cf3f0ed9589,broad,00AD,single,,Cash,Ca­sh,,
00006.5ab5620d3d7c6c0db76234556a16f6c1,00006__salted__broad__cp200B__single.5ab5620d3d7c6c0db76234556a16f6c1,broad,200B,single,,Bank,Ba​nk,"CASH, financial, Testimonials","CA​SH, fi​nancial, Te​stimonials"
00006.5ab5620d3d7c6c0db76234556a16f6c1,00006__salted__broad__cp200C__single.5ab5620d3d7c6c0db76234556a16f6c1,broad,200C,single,,Bank,Ba‌nk,"CASH, financial, Testimonials","CA‌SH, fi‌nancial, Te‌stimonials"
00006.5ab5620d3d7c6c0db76234556a16f6c1,00006__salted__broad__cp200D__single.5ab5620d3d7c6c0db76234556a16f6c1,broad,200D,single,,Bank,Ba‍nk,"CASH, financial, Testimonials","CA‍SH, fi‍nancial, Te‍stimonials"
00006.5ab5620d3d7c6c0db76234556a16f6c1,00006__salted__broad__cp00AD__single.5ab5620d3d7c6c0db76234556a16f6c1,broad,00AD,single,,Bank,Ba­nk,"CASH, financial, Testimonials","CA­SH, fi­nancial, Te­stimonials"
00007.acefeee792b5298f8fee175f9f65c453,00007__salted__broad__cp200B__single.acefeee792b5298f8fee175f9f65c453,broad,200B,single,,,,"Sir, Madam, wish","Si​r, Ma​dam, wi​sh"
00007.acefeee792b5298f8fee175f9f65c453,00007__salted__broad__cp200C__single.acefeee792b5298f8fee175f9f65c453,broad,200C,single,,,,"Sir, Madam, wish","Si‌r, Ma‌dam, wi‌sh"
00007.acefeee792b5298f8fee175f9f65c453,00007__salted__broad__cp200D__single.acefeee792b5298f8fee175f9f65c453,broad,200D,single,,,,"Sir, Madam, wish","Si‍r, Ma‍dam, wi‍sh"
00007.acefeee792b5298f8fee175f9f65c453,00007__salted__broad__cp00AD__single.acefeee792b5298f8fee175f9f65c453,broad,00AD,single,,,,"Sir, Madam, wish","Si­r, Ma­dam, wi­sh"
00007.d8521faf753ff9ee989122f6816f87d7,00007__salted__broad__cp200B__single.d8521faf753ff9ee989122f6816f87d7,broad,200B,single,,FORTUNE,FO​RTUNE,"fortune, opportunity, income","fo​rtune, op​portunity, in​come"
00007.d8521faf753ff9ee989122f6816f87d7,00007__salted__broad__cp200C__single.d8521faf753ff9ee989122f6816f87d7,broad,200C,single,,FORTUNE,FO‌RTUNE,"fortune, opportunity, income","fo‌rtune, op‌portunity, in‌come"
00007.d8521faf753ff9ee989122f6816f87d7,00007__salted__broad__cp200D__single.d8521faf753ff9ee989122f6816f87d7,broad,200D,single,,FORTUNE,FO‍RTUNE,"fortune, opportunity, income","fo‍rtune, op‍portunity, in‍come"
00007.d8521faf753ff9ee989122f6816f87d7,00007__salted__broad__cp00AD__single.d8521faf753ff9ee989122f6816f87d7,broad,00AD,single,,FORTUNE,FO­RTUNE,"fortune, opportunity, income","fo­rtune, op­portunity, in­come"
00009.027bf6e0b0c4ab34db3ce0ea4bf2edab,00009__salted__broad__cp200B__single.027bf6e0b0c4ab34db3ce0ea4bf2edab,broad,200B,single,,Bank,Ba​nk,"RECEIVE, CASH, financial","RE​CEIVE, CA​SH, fi​nancial"
00009.027bf6e0b0c4ab34db3ce0ea4bf2edab,00009__salted__broad__cp200C__single.027bf6e0b0c4ab34db3ce0ea4bf2edab,broad,200C,single,,Bank,Ba‌nk,"RECEIVE, CASH, financial","RE‌CEIVE, CA‌SH, fi‌nancial"
00009.027bf6e0b0c4ab34db3ce0ea4bf2edab,00009__salted__broad__cp200D__single.027bf6e0b0c4ab34db3ce0ea4bf2edab,broad,200D,single,,Bank,Ba‍nk,"RECEIVE, CASH, financial","RE‍CEIVE, CA‍SH, fi‍nancial"
00009.027bf6e0b0c4ab34db3ce0ea4bf2edab,00009__salted__broad__cp00AD__single.027bf6e0b0c4ab34db3ce0ea4bf2edab,broad,00AD,single,,Bank,Ba­nk,"RECEIVE, CASH, financial","RE­CEIVE, CA­SH, fi­nancial"
00011.61816b9ad167657773a427d890d0468e,00011__salted__broad__cp200B__single.61816b9ad167657773a427d890d0468e,broad,200B,single,,,,"Wholesale, Prices, merchant","Wh​olesale, Pr​ices, me​rchant"
00011.61816b9ad167657773a427d890d0468e,00011__salted__broad__cp200C__single.61816b9ad167657773a427d890d0468e,broad,200C,single,,,,"Wholesale, Prices, merchant","Wh‌olesale, Pr‌ices, me‌rchant"
00011.61816b9ad167657773a427d890d0468e,00011__salted__broad__cp200D__single.61816b9ad167657773a427d890d0468e,broad,200D,single,,,,"Wholesale, Prices, merchant","Wh‍olesale, Pr‍ices, me‍rchant"
00011.61816b9ad167657773a427d890d0468e,00011__salted__broad__cp00AD__single.61816b9ad167657773a427d890d0468e,broad,00AD,single,,,,"Wholesale, Prices, merchant","Wh­olesale, Pr­ices, me­rchant"
00013.d3f0b591a65f116ea5d9d4ad919f83aa,00013__salted__broad__cp200B__single.d3f0b591a65f116ea5d9d4ad919f83aa,broad,200B,single,,,,"Risk, Guaranteed, lose","Ri​sk, Gu​aranteed, lo​se"
00013.d3f0b591a65f116ea5d9d4ad919f83aa,00013__salted__broad__cp200C__single.d3f0b591a65f116ea5d9d4ad919f83aa,broad,200C,single,,,,"Risk, Guaranteed, lose","Ri‌sk, Gu‌aranteed, lo‌se"
00013.d3f0b591a65f116ea5d9d4ad919f83aa,00013__salted__broad__cp200D__single.d3f0b591a65f116ea5d9d4ad919f83aa,broad,200D,single,,,,"Risk, Guaranteed, lose","Ri‍sk, Gu‍aranteed, lo‍se"
00013.d3f0b591a65f116ea5d9d4ad919f83aa,00013__salted__broad__cp00AD__single.d3f0b591a65f116ea5d9d4ad919f83aa,broad,00AD,single,,,,"Risk, Guaranteed, lose","Ri­sk, Gu­aranteed, lo­se"
00014.13574737e55e51fe6737a475b88b5052,00014__salted__broad__cp200B__single.13574737e55e51fe6737a475b88b5052,broad,200B,single,,,,"Prices, sales, sales","Pr​ices, sa​les, sa​les"
00014.13574737e55e51fe6737a475b88b5052,00014__salted__broad__cp200C__single.13574737e55e51fe6737a475b88b5052,broad,200C,single,,,,"Prices, sales, sales","Pr‌ices, sa‌les, sa‌les"
00014.13574737e55e51fe6737a475b88b5052,00014__salted__broad__cp200D__single.13574737e55e51fe6737a475b88b5052,broad,200D,single,,,,"Prices, sales, sales","Pr‍ices, sa‍les, sa‍les"
00014.13574737e55e51fe6737a475b88b5052,00014__salted__broad__cp00AD__single.13574737e55e51fe6737a475b88b5052,broad,00AD,single,,,,"Prices, sales, sales","Pr­ices, sa­les, sa­les"
00014.7d38c46424f24fc8012ac15a95a2ac14,00014__salted__broad__cp200B__single.7d38c46424f24fc8012ac15a95a2ac14,broad,200B,single,,Cash,Ca​sh,,
00014.7d38c46424f24fc8012ac15a95a2ac14,00014__salted__broad__cp200C__single.7d38c46424f24fc8012ac15a95a2ac14,broad,200C,single,,Cash,Ca‌sh,,
00014.7d38c46424f24fc8012ac15a95a2ac14,00014__salted__broad__cp200D__single.7d38c46424f24fc8012ac15a95a2ac14,broad,200D,single,,Cash,Ca‍sh,,
00014.7d38c46424f24fc8012ac15a95a2ac14,00014__salted__broad__cp00AD__single.7d38c46424f24fc8012ac15a95a2ac14,broad,00AD,single,,Cash,Ca­sh,,
00015.206d5a5d1d34272ae32fc286788fdf55,00015__salted__broad__cp200B__single.206d5a5d1d34272ae32fc286788fdf55,broad,200B,single,,Debt,De​bt,,
00015.206d5a5d1d34272ae32fc286788fdf55,00015__salted__broad__cp200C__single.206d5a5d1d34272ae32fc286788fdf55,broad,200C,single,,Debt,De‌bt,,
00015.206d5a5d1d34272ae32fc286788fdf55,00015__salted__broad__cp200D__single.206d5a5d1d34272ae32fc286788fdf55,broad,200D,single,,Debt,De‍bt,,
00015.206d5a5d1d34272ae32fc286788fdf55,00015__salted__broad__cp00AD__single.206d5a5d1d34272ae32fc286788fdf55,broad,00AD,single,,Debt,De­bt,,
00016.4fb07c8dff1a5a2b4889dc5024c55023,00016__salted__broad__cp200B__single.4fb07c8dff1a5a2b4889dc5024c55023,broad,200B,single,,Weight,We​ight,,
00016.4fb07c8dff1a5a2b4889dc5024c55023,00016__salted__broad__cp200C__single.4fb07c8dff1a5a2b4889dc5024c55023,broad,200C,single,,Weight,We‌ight,,
00016.4fb07c8dff1a5a2b4889dc5024c55023,00016__salted__broad__cp200D__single.4fb07c8dff1a5a2b4889dc5024c55023,broad,200D,single,,Weight,We‍ight,,
00016.4fb07c8dff1a5a2b4889dc5024c55023,00016__salted__broad__cp00AD__single.4fb07c8dff1a5a2b4889dc5024c55023,broad,00AD,single,,Weight,We­ight,,
00017.1a938ecddd047b93cbd7ed92c241e6d1,00017__salted__broad__cp200B__single.1a938ecddd047b93cbd7ed92c241e6d1,broad,200B,single,,,,"fortune, opportunity, income","fo​rtune, op​portunity, in​come"
00017.1a938ecddd047b93cbd7ed92c241e6d1,00017__salted__broad__cp200C__single.1a938ecddd047b93cbd7ed92c241e6d1,broad,200C,single,,,,"fortune, opportunity, income","fo‌rtune, op‌portunity, in‌come"
00017.1a938ecddd047b93cbd7ed92c241e6d1,00017__salted__broad__cp200D__single.1a938ecddd047b93cbd7ed92c241e6d1,broad,200D,single,,,,"fortune, opportunity, income","fo‍rtune, op‍portunity, in‍come"
00017.1a938ecddd047b93cbd7ed92c241e6d1,00017__salted__broad__cp00AD__single.1a938ecddd047b93cbd7ed92c241e6d1,broad,00AD,single,,,,"fortune, opportunity, income","fo­rtune, op­portunity, in­come"
00017.6430f3b8dedf51ba3c3fcb9304e722e7,00017__salted__broad__cp200B__single.6430f3b8dedf51ba3c3fcb9304e722e7,broad,200B,single,,Monthly,Mo​nthly,,
00017.6430f3b8dedf51ba3c3fcb9304e722e7,00017__salted__broad__cp200C__single.6430f3b8dedf51ba3c3fcb9304e722e7,broad,200C,single,,Monthly,Mo‌nthly,,
00017.6430f3b8dedf51ba3c3fcb9304e722e7,00017__salted__broad__cp200D__single.6430f3b8dedf51ba3c3fcb9304e722e7,broad,200D,single,,Monthly,Mo‍nthly,,
00017.6430f3b8dedf51ba3c3fcb9304e722e7,00017__salted__broad__cp00AD__single.6430f3b8dedf51ba3c3fcb9304e722e7,broad,00AD,single,,Monthly,Mo­nthly,,
00018.336cb9e7b0358594cf002e7bf669eaf5,00018__salted__broad__cp200B__single.336cb9e7b0358594cf002e7bf669eaf5,broad,200B,single,,,,"Thank, purchased, wish","Th​ank, pu​rchased, wi​sh"
00018.336cb9e7b0358594cf002e7bf669eaf5,00018__salted__broad__cp200C__single.336cb9e7b0358594cf002e7bf669eaf5,broad,200C,single,,,,"Thank, purchased, wish","Th‌ank, pu‌rchased, wi‌sh"
00018.336cb9e7b0358594cf002e7bf669eaf5,00018__salted__broad__cp200D__single.336cb9e7b0358594cf002e7bf669eaf5,broad,200D,single,,,,"Thank, purchased, wish","Th‍ank, pu‍rchased, wi‍sh"
00018.336cb9e7b0358594cf002e7bf669eaf5,00018__salted__broad__cp00AD__single.336cb9e7b0358594cf002e7bf669eaf5,broad,00AD,single,,,,"Thank, purchased, wish","Th­ank, pu­rchased, wi­sh"
00018.5b2765c42b7648d41c93b9b27140b23a,00018__salted__broad__cp200B__single.5b2765c42b7648d41c93b9b27140b23a,broad,200B,single,,,,"DEAR, DOLLARS, DEPOSITED","DE​AR, DO​LLARS, DE​POSITED"
00018.5b2765c42b7648d41c93b9b27140b23a,00018__salted__broad__cp200C__single.5b2765c42b7648d41c93b9b27140b23a,broad,200C,single,,,,"DEAR, DOLLARS, DEPOSITED","DE‌AR, DO‌LLARS, DE‌POSITED"
00018.5b2765c42b7648d41c93b9b27140b23a,00018__salted__broad__cp200D__single.5b2765c42b7648d41c93b9b27140b23a,broad,200D,single,,,,"DEAR, DOLLARS, DEPOSITED","DE‍AR, DO‍LLARS, DE‍POSITED"
00018.5b2765c42b7648d41c93b9b27140b23a,00018__salted__broad__cp00AD__single.5b2765c42b7648d41c93b9b27140b23a,broad,00AD,single,,,,"DEAR, DOLLARS, DEPOSITED","DE­AR, DO­LLARS, DE­POSITED"
00019.bbc97ad616ffd06e93ce0f821ca8c381,00019__salted__broad__cp200B__single.bbc97ad616ffd06e93ce0f821ca8c381,broad,200B,single,,ADV,AD​V,,
00019.bbc97ad616ffd06e93ce0f821ca8c381,00019__salted__broad__cp200C__single.bbc97ad616ffd06e93ce0f821ca8c381,broad,200C,single,,ADV,AD‌V,,
00019.bbc97ad616ffd06e93ce0f821ca8c381,00019__salted__broad__cp200D__single.bbc97ad616ffd06e93ce0f821ca8c381,broad,200D,single,,ADV,AD‍V,,
00019.bbc97ad616ffd06e93ce0f821ca8c381,00019__salted__broad__cp00AD__single.bbc97ad616ffd06e93ce0f821ca8c381,broad,00AD,single,,ADV,AD­V,,
00020.29725cf331fc21e18a1809e7d8b27332,00020__salted__broad__cp200B__single.29725cf331fc21e18a1809e7d8b27332,broad,200B,single,,,,"Risk, Guaranteed, lose","Ri​sk, Gu​aranteed, lo​se"
00020.29725cf331fc21e18a1809e7d8b27332,00020__salted__broad__cp200C__single.29725cf331fc21e18a1809e7d8b27332,broad,200C,single,,,,"Risk, Guaranteed, lose","Ri‌sk, Gu‌aranteed, lo‌se"
00020.29725cf331fc21e18a1809e7d8b27332,00020__salted__broad__cp200D__single.29725cf331fc21e18a1809e7d8b27332,broad,200D,single,,,,"Risk, Guaranteed, lose","Ri‍sk, Gu‍aranteed, lo‍se"
00020.29725cf331fc21e18a1809e7d8b27332,00020__salted__broad__cp00AD__single.29725cf331fc21e18a1809e7d8b27332,broad,00AD,single,,,,"Risk, Guaranteed, lose","Ri­sk, Gu­aranteed, lo­se"
00020.7d36d16fd2be07c4f6a5616590cdea07,00020__salted__broad__cp200B__single.7d36d16fd2be07c4f6a5616590cdea07,broad,200B,single,,Rates,Ra​tes,,
00020.7d36d16fd2be07c4f6a5616590cdea07,00020__salted__broad__cp200C__single.7d36d16fd2be07c4f6a5616590cdea07,broad,200C,single,,Rates,Ra‌tes,,
00020.7d36d16fd2be07c4f6a5616590cdea07,00020__salted__broad__cp200D__single.7d36d16fd2be07c4f6a5616590cdea07,broad,200D,single,,Rates,Ra‍tes,,
00020.7d36d16fd2be07c4f6a5616590cdea07,00020__salted__broad__cp00AD__single.7d36d16fd2be07c4f6a5616590cdea07,broad,00AD,single,,Rates,Ra­tes,,
00021.effe1449462a9d7ad7af0f1c94b1a237,00021__salted__broad__cp200B__single.effe1449462a9d7ad7af0f1c94b1a237,broad,200B,single,,,,"BANK, NIGERIA, LAGOS","BA​NK, NI​GERIA, LA​GOS"
00021.effe1449462a9d7ad7af0f1c94b1a237,00021__salted__broad__cp200C__single.effe1449462a9d7ad7af0f1c94b1a237,broad,200C,single,,,,"BANK, NIGERIA, LAGOS","BA‌NK, NI‌GERIA, LA‌GOS"
00021.effe1449462a9d7ad7af0f1c94b1a237,00021__salted__broad__cp200D__single.effe1449462a9d7ad7af0f1c94b1a237,broad,200D,single,,,,"BANK, NIGERIA, LAGOS","BA‍NK, NI‍GERIA, LA‍GOS"
00021.effe1449462a9d7ad7af0f1c94b1a237,00021__salted__broad__cp00AD__single.effe1449462a9d7ad7af0f1c94b1a237,broad,00AD,single,,,,"BANK, NIGERIA, LAGOS","BA­NK, NI­GERIA, LA­GOS"
00022.8203cdf03888f656dc0381701148f73d,00022__salted__broad__cp200B__single.8203cdf03888f656dc0381701148f73d,broad,200B,single,,,,"URGENT, CONFIDENTIAL, Dear","UR​GENT, CO​NFIDENTIAL, De​ar"
00022.8203cdf03888f656dc0381701148f73d,00022__salted__broad__cp200C__single.8203cdf03888f656dc0381701148f73d,broad,200C,single,,,,"URGENT, CONFIDENTIAL, Dear","UR‌GENT, CO‌NFIDENTIAL, De‌ar"
00022.8203cdf03888f656dc0381701148f73d,00022__salted__broad__cp200D__single.8203cdf03888f656dc0381701148f73d,broad,200D,single,,,,"URGENT, CONFIDENTIAL, Dear","UR‍GENT, CO‍NFIDENTIAL, De‍ar"
00022.8203cdf03888f656dc0381701148f73d,00022__salted__broad__cp00AD__single.8203cdf03888f656dc0381701148f73d,broad,00AD,single,,,,"URGENT, CONFIDENTIAL, Dear","UR­GENT, CO­NFIDENTIAL, De­ar"
00022.be66c630a142f0d862c2294a2d911ce1,00022__salted__broad__cp200B__single.be66c630a142f0d862c2294a2d911ce1,broad,200B,single,,Travel,Tr​avel,,
00022.be66c630a142f0d862c2294a2d911ce1,00022__salted__broad__cp200C__single.be66c630a142f0d862c2294a2d911ce1,broad,200C,single,,Travel,Tr‌avel,,
00022.be66c630a142f0d862c2294a2d911ce1,00022__salted__broad__cp200D__single.be66c630a142f0d862c2294a2d911ce1,broad,200D,single,,Travel,Tr‍avel,,
00022.be66c630a142f0d862c2294a2d911ce1,00022__salted__broad__cp00AD__single.be66c630a142f0d862c2294a2d911ce1,broad,00AD,single,,Travel,Tr­avel,,
00023.5bec0fc32cfc42c9cc5c941d94258567,00023__salted__broad__cp200B__single.5bec0fc32cfc42c9cc5c941d94258567,broad,200B,single,,mortgage,mo​rtgage,,
00023.5bec0fc32cfc42c9cc5c941d94258567,00023__salted__broad__cp200C__single.5bec0fc32cfc42c9cc5c941d94258567,broad,200C,single,,mortgage,mo‌rtgage,,
00023.5bec0fc32cfc42c9cc5c941d94258567,00023__salted__broad__cp200D__single.5bec0fc32cfc42c9cc5c941d94258567,broad,200D,single,,mortgage,mo‍rtgage,,
00023.5bec0fc32cfc42c9cc5c941d94258567,00023__salted__broad__cp00AD__single.5bec0fc32cfc42c9cc5c941d94258567,broad,00AD,single,,mortgage,mo­rtgage,,
00023.b6d27c684f5fc803cfa1060adb2d0805,00023__salted__broad__cp200B__single.b6d27c684f5fc803cfa1060adb2d0805,broad,200B,single,,guaranteed,gu​aranteed,,
00023.b6d27c684f5fc803cfa1060adb2d0805,00023__salted__broad__cp200C__single.b6d27c684f5fc803cfa1060adb2d0805,broad,200C,single,,guaranteed,gu‌aranteed,,
00023.b6d27c684f5fc803cfa1060adb2d0805,00023__salted__broad__cp200D__single.b6d27c684f5fc803cfa1060adb2d0805,broad,200D,single,,guaranteed,gu‍aranteed,,
00023.b6d27c684f5fc803cfa1060adb2d0805,00023__salted__broad__cp00AD__single.b6d27c684f5fc803cfa1060adb2d0805,broad,00AD,single,,guaranteed,gu­aranteed,,
00025.9054470cb5193db2955a4d4a003698d6,00025__salted__broad__cp200B__single.9054470cb5193db2955a4d4a003698d6,broad,200B,single,,Cash,Ca​sh,,
00025.9054470cb5193db2955a4d4a003698d6,00025__salted__broad__cp200C__single.9054470cb5193db2955a4d4a003698d6,broad,200C,single,,Cash,Ca‌sh,,
00025.9054470cb5193db2955a4d4a003698d6,00025__salted__broad__cp200D__single.9054470cb5193db2955a4d4a003698d6,broad,200D,single,,Cash,Ca‍sh,,
00025.9054470cb5193db2955a4d4a003698d6,00025__salted__broad__cp00AD__single.9054470cb5193db2955a4d4a003698d6,broad,00AD,single,,Cash,Ca­sh,,
00026.da18dbed27ae933172f7a70f860c6ad0,00026__salted__broad__cp200B__single.da18dbed27ae933172f7a70f860c6ad0,broad,200B,single,,,,"DEAR, DOLLARS, DEPOSITED","DE​AR, DO​LLARS, DE​POSITED"
00026.da18dbed27ae933172f7a70f860c6ad0,00026__salted__broad__cp200C__single.da18dbed27ae933172f7a70f860c6ad0,broad,200C,single,,,,"DEAR, DOLLARS, DEPOSITED","DE‌AR, DO‌LLARS, DE‌POSITED"
00026.da18dbed27ae933172f7a70f860c6ad0,00026__salted__broad__cp200D__single.da18dbed27ae933172f7a70f860c6ad0,broad,200D,single,,,,"DEAR, DOLLARS, DEPOSITED","DE‍AR, DO‍LLARS, DE‍POSITED"
00026.da18dbed27ae933172f7a70f860c6ad0,00026__salted__broad__cp00AD__single.da18dbed27ae933172f7a70f860c6ad0,broad,00AD,single,,,,"DEAR, DOLLARS, DEPOSITED","DE­AR, DO­LLARS, DE­POSITED"
00027.d1d0f97e096fe08fc80a4939355759e7,00027__salted__broad__cp200B__single.d1d0f97e096fe08fc80a4939355759e7,broad,200B,single,,,,"Risk, Guaranteed, lose","Ri​sk, Gu​aranteed, lo​se"
00027.d1d0f97e096fe08fc80a4939355759e7,00027__salted__broad__cp200C__single.d1d0f97e096fe08fc80a4939355759e7,broad,200C,single,,,,"Risk, Guaranteed, lose","Ri‌sk, Gu‌aranteed, lo‌se"
00027.d1d0f97e096fe08fc80a4939355759e7,00027__salted__broad__cp200D__single.d1d0f97e096fe08fc80a4939355759e7,broad,200D,single,,,,"Risk, Guaranteed, lose","Ri‍sk, Gu‍aranteed, lo‍se"
00027.d1d0f97e096fe08fc80a4939355759e7,00027__salted__broad__cp00AD__single.d1d0f97e096fe08fc80a4939355759e7,broad,00AD,single,,,,"Risk, Guaranteed, lose","Ri­sk, Gu­aranteed, lo­se"
00028.60393e49c90f750226bee6381eb3e69d,00028__salted__broad__cp200B__single.60393e49c90f750226bee6381eb3e69d,broad,200B,single,,Membership,Me​mbership,,
00028.60393e49c90f750226bee6381eb3e69d,00028__salted__broad__cp200C__single.60393e49c90f750226bee6381eb3e69d,broad,200C,single,,Membership,Me‌mbership,,
00028.60393e49c90f750226bee6381eb3e69d,00028__salted__broad__cp200D__single.60393e49c90f750226bee6381eb3e69d,broad,200D,single,,Membership,Me‍mbership,,
00028.60393e49c90f750226bee6381eb3e69d,00028__salted__broad__cp00AD__single.60393e49c90f750226bee6381eb3e69d,broad,00AD,single,,Membership,Me­mbership,,
00029.de865ad8d5ad0df985ae2f72388befba,00029__salted__broad__cp200B__single.de865ad8d5ad0df985ae2f72388befba,broad,200B,single,,Insurance,In​surance,,
00029.de865ad8d5ad0df985ae2f72388befba,00029__salted__broad__cp200C__single.de865ad8d5ad0df985ae2f72388befba,broad,200C,single,,Insurance,In‌surance,,
00029.de865ad8d5ad0df985ae2f72388befba,00029__salted__broad__cp200D__single.de865ad8d5ad0df985ae2f72388befba,broad,200D,single,,Insurance,In‍surance,,
00029.de865ad8d5ad0df985ae2f72388befba,00029__salted__broad__cp00AD__single.de865ad8d5ad0df985ae2f72388befba,broad,00AD,single,,Insurance,In­surance,,
00030.b360f27c098b3ab5cff96433e7963d4a,00030__salted__broad__cp200B__single.b360f27c098b3ab5cff96433e7963d4a,broad,200B,single,,SHIPPING,SH​IPPING,,
00030.b360f27c098b3ab5cff96433e7963d4a,00030__salted__broad__cp200C__single.b360f27c098b3ab5cff96433e7963d4a,broad,200C,single,,SHIPPING,SH‌IPPING,,
00030.b360f27c098b3ab5cff96433e7963d4a,00030__salted__broad__cp200D__single.b360f27c098b3ab5cff96433e7963d4a,broad,200D,single,,SHIPPING,SH‍IPPING,,
00030.b360f27c098b3ab5cff96433e7963d4a,00030__salted__broad__cp00AD__single.b360f27c098b3ab5cff96433e7963d4a,broad,00AD,single,,SHIPPING,SH­IPPING,,
00031.a78bb452b3a7376202b5e62a81530449,00031__salted__broad__cp200B__single.a78bb452b3a7376202b5e62a81530449,broad,200B,single,,,,"pricing, Warranty, Warranty","pr​icing, Wa​rranty, Wa​rranty"
00031.a78bb452b3a7376202b5e62a81530449,00031__salted__broad__cp200C__single.a78bb452b3a7376202b5e62a81530449,broad,200C,single,,,,"pricing, Warranty, Warranty","pr‌icing, Wa‌rranty, Wa‌rranty"
00031.a78bb452b3a7376202b5e62a81530449,00031__salted__broad__cp200D__single.a78bb452b3a7376202b5e62a81530449,broad,200D,single,,,,"pricing, Warranty, Warranty","pr‍icing, Wa‍rranty, Wa‍rranty"
00031.a78bb452b3a7376202b5e62a81530449,00031__salted__broad__cp00AD__single.a78bb452b3a7376202b5e62a81530449,broad,00AD,single,,,,"pricing, Warranty, Warranty","pr­icing, Wa­rranty, Wa­rranty"
