message_id;baseline_score;baseline_spam_flag;baseline_rule_count;baseline_action;n_variants;salted_score_mean;salted_score_min;salted_score_max;salted_rule_count_mean;salted_any_spam;salted_all_spam;salted_any_bypass;salted_all_bypass
00251.6b4b7e79e1706156839a00817d774e37;8.3;True;24;add header;4;8.3;8.3;8.3;24;True;True;False;False
00261.12b64e557e52daf5fc5a52e47df2f4e3;6.0;True;16;add header;4;6.0;6.0;6.0;16;True;True;False;False
00263.32b258c4cc08d235b2ca36fc16074f08;17.0;True;15;reject;4;17.0;17.0;17.0;15;True;True;False;False
00264.02b614f34aa0d5970959123b9386b285;3.0;False;17;no action;4;3.0;3.0;3.0;17;False;False;True;True
00279.1d58a13e343c1e53aca2ed2121a3f815;6.0;True;19;add header;4;6.0;6.0;6.0;19;True;True;False;False
00280.026da2bd191f11081b8d8428134b0c66;7.4;True;25;add header;4;7.4;7.4;7.4;25;True;True;False;False
00284.227c1ebb961320cd2086d904d698c49b;5.0;False;13;no action;4;5.0;5.0;5.0;13;False;False;True;True
00287.b0495a4dbdff36654c3b3ee2f92bdbf3;6.01;True;23;add header;4;6.01;6.01;6.01;23;True;True;False;False
00291.7aa227e74e89bdd529a3875459d0d5a2;3.5;False;13;no action;4;3.5;3.5;3.5;13;False;False;True;True
00292.dbf78a2aaa230d288eb80ab843804252;6.4;True;25;add header;4;6.4;6.4;6.4;25;True;True;False;False
00296.85aa16f800e0aaf8755cdf23d7e035ff;4.0;False;12;no action;4;4.0;4.0;4.0;12;False;False;True;True
00302.7f695c69d4cbe06e91cddd2ca7cddf33;7.5;True;18;add header;4;7.5;7.5;7.5;18;True;True;False;False
00303.22239f1393297a691eb5df3dfe7a5001;10.5;True;21;add header;4;9.5;9.5;9.5;20;True;True;False;False
00305.1f2a712e25638b0a4868155b37022cf1;11.8;True;23;add header;4;11.8;11.8;11.8;23;True;True;False;False
00305.f80c21904d6d4f6facd036450a588b0d;0.9;False;14;no action;4;0.9;0.9;0.9;14;False;False;True;True
00308.fc90f8aab51648329b9e705c9021b204;4.0;False;12;no action;4;4.0;4.0;4.0;12;False;False;True;True
00312.5034fee7d265abd7a4194e9300de24bf;9.8;True;20;add header;4;9.8;9.8;9.8;20;True;True;False;False
00319.a99dff9c010e00ec182ed5701556d330;6.3025;True;20;add header;4;2.8025;2.8025;2.8025;19;False;False;True;True
00337.813498483bc80a24c002e6e7e8e0f2cb;5.8025;False;19;no action;4;5.8025;5.8025;5.8025;19;False;False;True;True
00344.17882edad13c2c761e6d8d99eef5a346;4.5;False;13;no action;4;4.5;4.5;4.5;13;False;False;True;True
00344.e6463530b23a12554d2e6f0e08ae10a7;1.0;False;13;no action;4;1.0;1.0;1.0;13;False;False;True;True
00345.613b3c2aeac033eebb379c91b8ce9fba;1.3;False;13;no action;4;1.3;1.3;1.3;13;False;False;True;True
00346.d93a823fb3350a5da8f0c612ce1156cd;4.29;False;19;no action;4;4.29;4.29;4.29;19;False;False;True;True
00354.dca4b8984863a76ffd01a33888498288;7.0;True;17;add header;4;7.0;7.0;7.0;17;True;True;False;False
00356.ea7eb32330fa6bf65270023c0d99e2c5;7.0;True;24;add header;4;7.0;7.0;7.0;24;True;True;False;False
00359.90bec90ebeaf05f024f48594e7d7b0d5;11.525;True;22;add header;4;8.025;8.025;8.025;21;True;True;False;False
00361.e91ac048b0ede961d3f51009eee1c620;5.69;False;18;no action;4;2.19;2.19;2.19;17;False;False;True;True
00369.845eeb9573484bd88a6a6224c7068d81;3.3;False;23;no action;4;3.3;3.3;3.3;23;False;False;True;True
00373.ebe8670ac56b04125c25100a36ab0510;5.0;False;15;no action;4;5.0;5.0;5.0;15;False;False;True;True
00384.2054d62f06fd10e4018a43e156b32acf;2.5;False;12;no action;4;2.5;2.5;2.5;12;False;False;True;True
00386.6074f269f0bd1aec1546f9e654e8fcfe;8.275;True;26;add header;4;8.275;8.275;8.275;26;True;True;False;False
00388.a884c42d4423d7e4718db0145b3b9d9b;13.6;True;27;add header;4;13.6;13.6;13.6;27;True;True;False;False
00395.74aee42fac915ca758047506ec59a21f;15.5;True;20;reject;4;15.5;15.5;15.5;20;True;True;False;False
00409.e59f63e813b6766a9a4ddf0790634ca3;6.5;True;15;add header;4;3.0;3.0;3.0;14;False;False;True;True
00415.4af357c0282481dba8f1765f0bf09c09;5.0;False;14;no action;4;5.0;5.0;5.0;14;False;False;True;True
00416.bff1badad869f205fdb54f311f060734;16.049999;True;23;reject;4;16.049999;16.049999;16.049999;23;True;True;False;False
00426.36b36cbe96efe9001c4d80363ea7ed4e;6.0;True;16;add header;4;6.0;6.0;6.0;16;True;True;False;False
00426.c743511223777504c01a35f90914b230;11.299999;True;18;add header;4;11.299999;11.299999;11.299999;18;True;True;False;False
00428.5fe2c974b49315a6fbf9f3b09b47f030;7.3;True;16;add header;4;7.3;7.3;7.3;16;True;True;False;False
00430.d2179c2841013fea688db8bbcf60b3b0;6.3;True;17;add header;4;6.3;6.3;6.3;17;True;True;False;False
00439.eacffbae5543e6be58178c0d3eb95041;12.575;True;23;add header;4;12.575;12.575;12.575;23;True;True;False;False
00440.647d9eb44fd0cb069ea92be204966a8e;10.5;True;24;add header;4;10.5;10.5;10.5;24;True;True;False;False
00441.77768298934252b2fa200e7d9482993b;8.0;True;18;add header;4;8.0;8.0;8.0;18;True;True;False;False
00445.a5edbd936b830407d1a56b31ff3b82c0;11.129621;True;25;add header;4;11.129621;11.129621;11.129621;25;True;True;False;False
00447.32e588c3a1d8888d737f360f825713b8;3.699999;False;13;no action;4;3.699999;3.699999;3.699999;13;False;False;True;True
00455.8ccdcb205b6f8c3958bb3b2d39edca46;7.5;True;20;add header;4;7.5;7.5;7.5;20;True;True;False;False
00458.62211764fde0dd7128ea4146268b40dd;10.275;True;24;add header;4;10.275;10.275;10.275;24;True;True;False;False
00467.3748c927c32a9c4e8988dad52a843b5c;2.5;False;12;no action;4;2.5;2.5;2.5;12;False;False;True;True
00475.71f75afb1960d619af86e1c64dcb11fc;3.5;False;13;no action;4;3.5;3.5;3.5;13;False;False;True;True
00482.f839ea522f1ee459661a6b2fbd71e823;7.5;True;19;add header;4;7.5;7.5;7.5;19;True;True;False;False
00483.e583ffb0efd3958cdef2e9f3b043ef0d;11.129621;True;25;add header;4;11.129621;11.129621;11.129621;25;True;True;False;False
00485.a5d28b804adbceff7fd75ed9fc8138bb;3.5;False;20;no action;4;3.5;3.5;3.5;20;False;False;True;True
00494.6d13d2217c5cc00c26b72d97c7fe6014;10.809999;True;20;add header;4;10.809999;10.809999;10.809999;20;True;True;False;False
00494.fd2efa67e63247ee89cdcf3a6fe7906d;4.565;False;18;no action;4;4.565;4.565;4.565;18;False;False;True;True
00506.85af6cd716febc6265ac7b362a4a1da6;16.799999;True;25;reject;4;16.799999;16.799999;16.799999;25;True;True;False;False
00509.385c788f39e46a86be4c6af8679a0c80;14.5;True;19;add header;4;14.5;14.5;14.5;19;True;True;False;False
00510.ce04ead27e498e82285ea6dbb0837c13;1.0;False;11;no action;4;1.0;1.0;1.0;11;False;False;True;True
00523.8dad1340c87f606b1f0696df64d9063c;17.299999;True;25;reject;4;17.299999;17.299999;17.299999;25;True;True;False;False
00531.f3fffa4504c7009a03dd0d44a4562a84;9.3;True;17;add header;4;9.3;9.3;9.3;17;True;True;False;False
00554.c325ab7400fb7e3f053ed0cac4ed7545;5.5;False;17;no action;4;5.5;5.5;5.5;17;False;False;True;True
00568.9099cfcce869f4ecf337fc666f04c11d;10.5;True;24;add header;4;10.5;10.5;10.5;24;True;True;False;False
00582.2db3b12f1cbf87ef3a64d26c35561a5b;2.8;False;12;no action;4;2.8;2.8;2.8;12;False;False;True;True
00602.8b839b13833d7ca3abd6f6179ccc0286;12.35;True;26;add header;4;12.35;12.35;12.35;26;True;True;False;False
00615.e47bff6118d4ff6d98581fa6f40ab871;6.0;True;19;add header;4;6.0;6.0;6.0;19;True;True;False;False
00631.5b4f290bc474889ff457b314996553b1;12.5;True;18;add header;4;12.5;12.5;12.5;18;True;True;False;False
00632.f90d0f620d4a4c4976e1c5884333f329;5.5;False;17;no action;4;5.5;5.5;5.5;17;False;False;True;True
00643.d177c04238b4299813b7d8cca9fb2f18;3.5;False;12;no action;4;3.5;3.5;3.5;12;False;False;True;True
00658.2324b3351e766248275bace98fd3c7b3;12.9;True;24;add header;4;12.9;12.9;12.9;24;True;True;False;False
00659.668ba8daca71e86de0ee5e412b177015;9.7;True;18;add header;4;9.7;9.7;9.7;18;True;True;False;False
00663.4baa9521293a04306b038be1f65d4471;10.7;True;21;add header;4;10.7;10.7;10.7;21;True;True;False;False
00667.6bf743b1b5bdfe9340d438c0661e4bff;5.0;False;14;no action;4;5.0;5.0;5.0;14;False;False;True;True
00678.7c54f6e0fac3e7d26a9513d2c60e2b98;13.5;True;26;add header;4;13.5;13.5;13.5;26;True;True;False;False
00680.e8df67f239cb166c5a8a78401eeeb1ba;10.3;True;19;add header;4;10.3;10.3;10.3;19;True;True;False;False
00694.3aca5f2a3d0d2ccbc47ef868eb051abd;7.5;True;22;add header;4;7.5;7.5;7.5;22;True;True;False;False
00697.2d221d167d2814a6a6bc7a74b65bcb0e;12.0;True;20;add header;4;12.0;12.0;12.0;20;True;True;False;False
00701.ea27d8eea96c7d361ea78613d0a3c481;8.5;True;23;add header;4;8.5;8.5;8.5;23;True;True;False;False
00705.df125edb37f19c87784942c7b2b164a1;2.79;False;21;no action;4;2.79;2.79;2.79;21;False;False;True;True
00706.5116018237368c3633823b2d24f8ac86;6.29;True;21;add header;4;6.29;6.29;6.29;21;True;True;False;False
00718.2495a50c4eab3755f338b5fe589dd52d;3.8;False;17;no action;4;3.8;3.8;3.8;17;False;False;True;True
00738.10deb784a63c0bdc5e78b019720f3e9f;4.1;False;21;no action;4;4.1;4.1;4.1;21;False;False;True;True
00740.ce4777381c2bc6bee30bef6bd274233f;8.9;True;23;add header;4;8.9;8.9;8.9;23;True;True;False;False
00757.c2da75286819a139e27438ca5c5ba762;7.9;True;24;add header;4;7.9;7.9;7.9;24;True;True;False;False
00762.e31568dff471c947d42869ae2f8f0779;7.2;True;27;add header;4;7.2;7.2;7.2;27;True;True;False;False
00795.61fe820f7755e4b4e66e715ea667b338;3.0;False;18;no action;4;3.0;3.0;3.0;18;False;False;True;True
00796.1f29c490fd2bd8581d19e3e193978a3d;4.8;False;17;no action;4;4.8;4.8;4.8;17;False;False;True;True
00807.8abdd26ba778758f5e46b84a54ac62f4;6.0;True;16;add header;4;6.0;6.0;6.0;16;True;True;False;False
00810.bceaa748f9cee012c466212d8a608acf;10.9;True;20;add header;4;10.9;10.9;10.9;20;True;True;False;False
00830.079ed7d24f78024e023b82417a6fe2ca;3.0;False;12;no action;4;3.0;3.0;3.0;12;False;False;True;True
00861.e8b94fc9514d2d2cbb541b01e2dda726;10.575;True;23;add header;4;10.575;10.575;10.575;23;True;True;False;False
00891.730d12d96dcfa7812a51d12d9a3b6a1c;9.5;True;19;add header;4;9.5;9.5;9.5;19;True;True;False;False
00925.6ba2770acb214c661a26e54b4d03c119;7.5;True;19;add header;4;7.5;7.5;7.5;19;True;True;False;False
00939.8d335bc76836e51b449de9f6b38aa0f8;4.5;False;22;no action;4;4.5;4.5;4.5;22;False;False;True;True
00940.33bee147237876bc1f28b1bf21b586a0;5.5;False;13;no action;4;5.5;5.5;5.5;13;False;False;True;True
00947.e4d80402e902f1ea42cfc539bb279afd;3.09;False;24;no action;4;3.09;3.09;3.09;24;False;False;True;True
00948.674250d39ae9ea6d1c054fd6f7b52cee;3.0;False;16;no action;4;2.5;2.5;2.5;15;False;False;True;True
00956.bd15831ffe9661a5395b8ec491a4fed2;6.3;True;15;add header;4;6.3;6.3;6.3;15;True;True;False;False
00962.452e4bd0724bf1139c9bc4eb9ec0fe43;3.3;False;23;no action;4;3.3;3.3;3.3;23;False;False;True;True
00973.ca8a425093e9994271e922f4d60f775c;8.5;True;21;add header;4;8.5;8.5;8.5;21;True;True;False;False
01008.5e932696d8f33950af53eb9461a014a2;4.5;False;18;no action;4;4.5;4.5;4.5;18;False;False;True;True
01011.d4812088cad8553fb214dab8003add9b;9.5;True;19;add header;4;9.5;9.5;9.5;19;True;True;False;False
01014.98c1d0a70f88efb979d9ca65e945363e;5.5;False;19;no action;4;5.5;5.5;5.5;19;False;False;True;True
01016.ac6ce255291deba2f46cdd8ddba3ea01;2.3;False;12;no action;4;2.3;2.3;2.3;12;False;False;True;True
01036.87c1f0b55cb48bd36c8863cf700cd485;1.289999;False;18;no action;4;1.289999;1.289999;1.289999;18;False;False;True;True
01075.07ee7f1ab5ad6659c47baa5ef3691a80;7.5;True;11;add header;4;7.5;7.5;7.5;11;True;True;False;False
01079.9eb95fd88f3d9d551f8c64359470ae7e;3.3;False;22;no action;4;3.3;3.3;3.3;22;False;False;True;True
01082.9f69cd26a420837850841e71d6147a57;6.5;True;21;add header;4;6.5;6.5;6.5;21;True;True;False;False
01104.ec267abf01fe81c42dc90dfd16c930bc;1.0;False;18;no action;4;1.0;1.0;1.0;18;False;False;True;True
01105.2582a4afba9b0b06bed5d48e3e8b29df;1.0;False;18;no action;4;1.0;1.0;1.0;18;False;False;True;True
01106.37f316c0f77e739cb5fe0e37aaea2046;0.9;False;20;no action;4;0.9;0.9;0.9;20;False;False;True;True
01130.f286229e3c2eeb5c682204de85d903c0;6.3;True;17;add header;4;6.3;6.3;6.3;17;True;True;False;False
01131.c9bb07673bf9f048916cd2b9b1813724;6.0;True;15;add header;4;6.0;6.0;6.0;15;True;True;False;False
01132.3d0e60ced92087634f1433f12810096d;3.999999;False;19;no action;4;3.999999;3.999999;3.999999;19;False;False;True;True
01145.a34477ade6db9376e4f8ccbfa8607881;9.0;True;20;add header;4;9.0;9.0;9.0;20;True;True;False;False
01151.e295c81d698d58f43f17bde22076cbef;1.5;False;14;no action;4;1.5;1.5;1.5;14;False;False;True;True
01158.5acbdb7eb695f96c08d960a56058481d;9.84;True;30;add header;4;9.84;9.84;9.84;30;True;True;False;False
01161.174f2cb358ca3f08f4308f87ca64842f;5.5;False;17;no action;4;5.5;5.5;5.5;17;False;False;True;True
01165.8c661bf07a1a7a5fe8a9efc2439d17a1;2.79;False;20;no action;4;2.79;2.79;2.79;20;False;False;True;True
01167.2ac57a0189fa2b8713202b84e587b707;5.4;False;17;no action;4;5.4;5.4;5.4;17;False;False;True;True
01169.4e5cf6c3e8863047dbba1bfca2ebab97;7.5;True;22;add header;4;7.5;7.5;7.5;22;True;True;False;False
01182.209dbb3bedae1ecd5ed23fb03049244e;6.0;True;16;add header;4;6.0;6.0;6.0;16;True;True;False;False
01184.5216074bef5bb01e0b1301d375283c51;11.0;True;20;add header;4;11.0;11.0;11.0;20;True;True;False;False
01203.f4c9144a594fb81ff323053fbd626a55;6.0;True;16;add header;4;6.0;6.0;6.0;16;True;True;False;False
01216.e293653cab0c486ba135cf8fbe6700fc;7.3;True;19;add header;4;7.3;7.3;7.3;19;True;True;False;False
01230.0589bade8df0c343a49c6712f62dfca0;2.5;False;13;no action;4;2.5;2.5;2.5;13;False;False;True;True
01236.903d52340bf3ed1a328b039bcd94e1c9;3.09;False;24;no action;4;3.09;3.09;3.09;24;False;False;True;True
01240.7d6ae3682a3dd3fe457516b188eb105c;15.0;True;23;reject;4;15.0;15.0;15.0;23;True;True;False;False
01242.3743099b115c6a8a273d8eca34a9c738;14.5;True;19;add header;4;14.5;14.5;14.5;19;True;True;False;False
01250.2bfc033f9ced1c70e480ec75b0094431;2.5;False;13;no action;4;2.5;2.5;2.5;13;False;False;True;True
01253.26e421b9623002d636c29f79f68a58fb;3.3;False;23;no action;4;3.3;3.3;3.3;23;False;False;True;True
01255.e04eae4539f81463a930dfe44ebd6af8;8.3;True;22;add header;4;8.3;8.3;8.3;22;True;True;False;False
01257.f5908ef0550cdf91bd6ae55120ecb5ce;8.85;True;23;add header;4;8.85;8.85;8.85;23;True;True;False;False
01259.b4dff1ed93bc931b271888cd42e41b85;4.5;False;16;no action;4;1.0;1.0;1.0;15;False;False;True;True
01267.6e9de9ba20f59c26028ebdb4550685fb;7.35;True;25;add header;4;7.35;7.35;7.35;25;True;True;False;False
01280.34dde162b3c6b2e873fc9f094d28b0fd;3.29;False;18;no action;4;3.29;3.29;3.29;18;False;False;True;True
01308.c46f1215ccd8cedf162e0cf308b94dcd;7.2;True;21;add header;4;7.2;7.2;7.2;21;True;True;False;False
01311.43bfe86df65d53c5f7ca2365dc12582b;5.3;False;18;no action;4;5.3;5.3;5.3;18;False;False;True;True
01335.ca70ab7f2d1accef8b3cf646e3004ef8;12.55;True;25;add header;4;12.55;12.55;12.55;25;True;True;False;False
01339.d94a16532a6f42497266dcc327a40163;3.8;False;21;no action;4;3.8;3.8;3.8;21;False;False;True;True
01342.7f89acf56fb4398340a0b07481e3193f;9.0;True;18;add header;4;9.0;9.0;9.0;18;True;True;False;False
01355.a47c042a6e16456c5b49c18d5b3868cb;3.0;False;17;no action;4;3.0;3.0;3.0;17;False;False;True;True
01359.deafa1d42658c6624c6809a446b7f369;0.79;False;19;no action;4;0.79;0.79;0.79;19;False;False;True;True
01363.85518bca7c7cb9f35e57f3adda762ac9;2.248333;False;18;no action;4;2.248333;2.248333;2.248333;18;False;False;True;True
01372.5d236077d94148a0ca71751f8f0a2e58;3.3;False;23;no action;4;3.3;3.3;3.3;23;False;False;True;True
01374.b902d53d7f737be700d6de60a42122d9;4.79;False;20;no action;4;4.79;4.79;4.79;20;False;False;True;True
01382.37400f7a1f36cd45165c2a72a9ec8baa;3.5;False;16;no action;4;3.0;3.0;3.0;15;False;False;True;True
01384.e23f94030a4393f0825eacd9de99eb31;2.5;False;15;no action;4;2.5;2.5;2.5;15;False;False;True;True
01388.dba0966da5886e99fab13981da6c3834;9.45;True;25;add header;4;9.45;9.45;9.45;25;True;True;False;False
01395.cb33d1d72f42e4ab9268729917bf428b;1.5;False;17;no action;4;1.5;1.5;1.5;17;False;False;True;True
