message_id,strict_has_trigger,extended_has_trigger,broad_has_trigger,strict_subject_count,strict_body_count,extended_subject_count,extended_body_count,broad_subject_count,broad_body_count,is_candidate_strict,is_candidate_extended,is_candidate_broad
00163.2ceade6f8b0c1c342f5f95d57ac551f5,False,True,True,0,0,0,2,0,4,False,True,True
00172.0935a6d0aef9a3d6d64e07e3f6c453ec,False,True,True,0,0,0,1,1,6,False,True,True
00174.516721408a0d043ffc5258ecc49e907a,False,False,False,0,0,0,0,0,0,False,False,False
00180.13a95a2542a0fd01ff24303561cca949,False,False,False,0,0,0,0,0,0,False,False,False
00185.8ca19012fa3f2a906f23c3b41f11ffed,False,True,True,0,0,0,1,0,2,False,True,True
00187.3fb9a7078bff0530ea52484a32c5d7e0,False,False,True,0,0,0,0,1,8,False,False,True
00187.efd97ab2034b3384606e21db00014ecb,False,True,True,0,0,0,1,0,9,False,True,True
00189.58d4489891c5ab450678438eb8cc4a3e,False,False,False,0,0,0,0,0,0,False,False,False
00194.767c323b4ae7a4909397e42cbd0c56a4,False,True,True,0,0,0,1,0,4,False,True,True
00205.ee9ba1e4fc09cb436f0d0983ecef87cf,False,False,False,0,0,0,0,0,0,False,False,False
00206.0c8362d7e86ddcaf39829800ac40e2ca,False,False,False,0,0,0,0,0,0,False,False,False
00213.8c42a1c257aa30ff3b3ba668cca59408,False,False,False,0,0,0,0,0,0,False,False,False
00221.775c9348b935d966a9afec954f1e9c27,False,False,False,0,0,0,0,0,0,False,False,False
00225.a4a58f288601a7e965b358c6e7c6741f,False,False,False,0,0,0,0,0,0,False,False,False
00227.a2dc608fa0cf81c35ea9f658b24a9004,False,False,False,0,0,0,0,0,0,False,False,False
00234.64c94421011e896adab852386cd314d8,False,False,False,0,0,0,0,0,0,False,False,False
00235.749db1b61dbea4257300c71c9220a4e8,False,False,False,0,0,0,0,0,0,False,False,False
00246.4dc5830a5a3e1fda805613b61822bac8,False,False,True,0,0,0,0,1,0,False,False,True
00248.2212008dd1bd6e4d2326d8c6ce81d01a,False,False,True,0,0,0,0,2,0,False,False,True
00266.12e00174bc1346952a8ba2c430e48bf6,False,False,False,0,0,0,0,0,0,False,False,False
00268.9b64189b6da55d1e0a30026ca73eb0da,False,False,False,0,0,0,0,0,0,False,False,False
00271.7105f4998a88cbf4036403f61ba60d65,False,False,False,0,0,0,0,0,0,False,False,False
00274.ecb5ce751d8768ef609c171b84ca07a9,False,False,False,0,0,0,0,0,0,False,False,False
00275.87c74dc27e397ccd3b2b581bbefef515,False,False,False,0,0,0,0,0,0,False,False,False
00282.0e230e05877f40a522bfb93aa3e314f3,False,False,False,0,0,0,0,0,0,False,False,False
00285.0a23190ebe54452ab48f8fc1e20402f5,False,False,False,0,0,0,0,0,0,False,False,False
00287.b0495a4dbdff36654c3b3ee2f92bdbf3,False,True,True,0,0,0,1,0,6,False,True,True
00289.61a681a72c71512f115ad65033acc7c9,False,False,True,0,0,0,0,1,3,False,False,True
00303.22239f1393297a691eb5df3dfe7a5001,False,True,True,0,0,0,1,0,9,False,True,True
00304.ed5fbfc3e6f2be662f29f43f172a1fb3,False,False,False,0,0,0,0,0,0,False,False,False
00309.514ba73d47cc5668a2afdef0a25b400c,False,True,True,0,0,0,1,0,7,False,True,True
00311.176626eb0ec0de8f451a079083104975,False,False,True,0,0,0,0,1,0,False,False,True
00319.a99dff9c010e00ec182ed5701556d330,False,True,True,0,0,0,2,0,10,False,True,True
00321.00c19304d06d2e9fd068873434f1297e,False,False,False,0,0,0,0,0,0,False,False,False
00323.9e36bf05304c99f2133a4c03c49533a9,False,False,False,0,0,0,0,0,0,False,False,False
00327.7f21bc8575786a0e00341a6407b9f286,False,False,False,0,0,0,0,0,0,False,False,False
00329.47e3728483bdcad34227e601eb348836,False,False,True,0,0,0,0,0,12,False,False,True
00333.050a95c5ed10d1e01e5da42d27d087bd,False,False,True,0,0,0,0,1,0,False,False,True
00344.17882edad13c2c761e6d8d99eef5a346,False,True,True,0,0,0,3,0,8,False,True,True
00345.613b3c2aeac033eebb379c91b8ce9fba,False,True,True,0,0,2,0,2,0,False,True,True
00354.dca4b8984863a76ffd01a33888498288,False,True,True,0,0,0,7,0,39,False,True,True
00357.b523d4209d633d6fdf86b93bc19e3aa2,False,False,False,0,0,0,0,0,0,False,False,False
00360.3c1e6c84cb93d024c1f1aa85cd56ac9c,False,False,True,0,0,0,0,0,1,False,False,True
00360.814557087d32334a92357de3b50ee814,False,False,False,0,0,0,0,0,0,False,False,False
00364.11dba84b95e0471927d1ebc8ff0017ef,False,False,False,0,0,0,0,0,0,False,False,False
00374.b174d1e94449f519f3ceba87e7cefea7,False,False,True,0,0,0,0,1,6,False,False,True
00391.6086519216f6de15fecaeffdb51ff3a7,False,False,False,0,0,0,0,0,0,False,False,False
00405.3163fff27ff95b91afd656f0025c6a83,False,False,False,0,0,0,0,0,0,False,False,False
00406.05e2214fea602970426862295f9b4a2e,False,False,False,0,0,0,0,0,0,False,False,False
00409.1faf0d6f87e8b70f0bb05b9040d56fca,False,False,True,0,0,0,0,1,0,False,False,True
00413.28e8cb47d7429bf78c711079da50fcd4,False,False,True,0,0,0,0,1,11,False,False,True
00414.583be7dd0ab2492309a3fbd7960e90be,False,False,True,0,0,0,0,1,0,False,False,True
00421.540f120cafbc8a068fcc7f8a372a37b8,False,False,False,0,0,0,0,0,0,False,False,False
00421.ca2fe949a956845a9ba81c649a7db6c0,False,False,False,0,0,0,0,0,0,False,False,False
00426.c743511223777504c01a35f90914b230,False,True,True,0,0,1,0,1,0,False,True,True
00427.c3d316b9e7fefe87329d31b09c1601fe,False,False,False,0,0,0,0,0,0,False,False,False
00428.5fe2c974b49315a6fbf9f3b09b47f030,False,True,True,0,0,1,0,1,0,False,True,True
00430.d2179c2841013fea688db8bbcf60b3b0,False,True,True,0,0,2,0,2,0,False,True,True
00449.7d33f465cb813806296901ee541841d6,False,False,False,0,0,0,0,0,0,False,False,False
00449.c498bdd182edba9e9ba725c5a5a1f06b,False,False,False,0,0,0,0,0,0,False,False,False
00450.93d3d59fcdd0f8fda9ef4678535182e8,False,False,True,0,0,0,0,2,0,False,False,True
00453.456abc0bc83034492888f63725796d5b,False,False,True,0,0,0,0,1,0,False,False,True
00456.b700dd37219f192d25cfc87f5c97a86d,False,False,False,0,0,0,0,0,0,False,False,False
00475.71f75afb1960d619af86e1c64dcb11fc,False,True,True,0,0,1,5,1,14,False,True,True
00477.24ef7a042f97482f884387c75249380c,False,False,True,0,0,0,0,2,0,False,False,True
00479.84c58aa8adff520d7f58dfde02c1cf10,False,False,True,0,0,0,0,1,0,False,False,True
00479.a2cd6780001042d8203b05a6ab0f34ac,False,False,False,0,0,0,0,0,0,False,False,False
00488.29e96da757cc5566c848833e26abdd65,False,False,True,0,0,0,0,1,0,False,False,True
00494.6d13d2217c5cc00c26b72d97c7fe6014,False,True,True,0,0,1,0,1,0,False,True,True
00499.257302b8f6056eb85e0daa37bfcd2c68,False,False,False,0,0,0,0,0,0,False,False,False
00518.3b454f92294b060a41b0771941394bd3,False,False,True,0,0,0,0,1,0,False,False,True
00531.f3fffa4504c7009a03dd0d44a4562a84,False,True,True,0,0,1,0,1,0,False,True,True
00538.46858b6122a85685022250db2f25b32a,False,False,True,0,0,0,0,0,1,False,False,True
00568.9099cfcce869f4ecf337fc666f04c11d,False,True,True,0,0,0,1,0,4,False,True,True
00580.c3b23134b4767f5e796d0df997fede33,False,False,False,0,0,0,0,0,0,False,False,False
00581.aacb2f971955bb5688c298776996bd64,False,False,False,0,0,0,0,0,0,False,False,False
00588.44b644374b89ba4885f91f0ed836e622,False,False,False,0,0,0,0,0,0,False,False,False
00589.0dd634d12e5f4538e6fe74841ee0b603,False,False,False,0,0,0,0,0,0,False,False,False
00596.8be778a774ce76c30a7a42a07979bdbe,False,False,False,0,0,0,0,0,0,False,False,False
00602.8b839b13833d7ca3abd6f6179ccc0286,False,True,True,0,0,1,0,2,0,False,True,True
00618.3407355607b3c336ddee20b1435abf01,False,False,False,0,0,0,0,0,0,False,False,False
00620.488299bafd542cdfa1a1fb98f00e6441,False,True,True,0,0,0,3,0,19,False,True,True
00655.db3781e31126e0d5dc09de092da8a2f0,False,False,False,0,0,0,0,0,0,False,False,False
00680.e8df67f239cb166c5a8a78401eeeb1ba,False,True,True,0,0,1,0,1,0,False,True,True
00684.ac796b7588e9ca61a66ccbca7a90a796,False,False,False,0,0,0,0,0,0,False,False,False
00702.ac95bc3f1e8943dd03fc78bebc0925ac,False,False,True,0,0,0,0,2,0,False,False,True
00706.5116018237368c3633823b2d24f8ac86,False,True,True,0,0,0,2,0,2,False,True,True
00711.75e5cd5b1ad023e0b50175e4dc5c781e,False,False,False,0,0,0,0,0,0,False,False,False
00716.125a0992aa9fd11f5e7a8fa5a93a048e,False,True,True,0,0,0,2,0,13,False,True,True
00717.835c303709346693354e01b242ff22da,False,False,False,0,0,0,0,0,0,False,False,False
00737.af5f503fe444ae773bfeb4652d122349,False,False,False,0,0,0,0,0,0,False,False,False
00757.c2da75286819a139e27438ca5c5ba762,False,True,True,0,0,0,1,2,6,False,True,True
00761.00d729b279723c9ae9d8f09e171db301,False,False,True,0,0,0,0,1,0,False,False,True
00762.e31568dff471c947d42869ae2f8f0779,False,True,True,0,0,1,0,1,0,False,True,True
00768.9900419b1120aac5256e7b1ba0de2b1f,False,False,False,0,0,0,0,0,0,False,False,False
00773.1ef75674804a6206f957afddcb5ed0c1,False,False,False,0,0,0,0,0,0,False,False,False
00813.33bf420f192b90e27c45d3053ecbc6d4,False,False,False,0,0,0,0,0,0,False,False,False
00814.6b37fa2239e8c84e2237c4b156e16d81,False,False,False,0,0,0,0,0,0,False,False,False
00821.b64c27e913e301f038ebfaa433f16f35,False,False,False,0,0,0,0,0,0,False,False,False
00825.decb3677f0081756d55f12d70b59a4e4,False,False,False,0,0,0,0,0,0,False,False,False
00834.34db0196aab30fd0883426467c18ed5c,False,False,False,0,0,0,0,0,0,False,False,False
00850.f57827e297da1c01fe028cfc01e20361,False,False,False,0,0,0,0,0,0,False,False,False
00851.dc5452f80ba0bb8481dfc48f70380c4d,False,False,True,0,0,0,0,1,0,False,False,True
00868.76cd0137b596a4e0c0e3ae3e416479aa,False,False,False,0,0,0,0,0,0,False,False,False
00877.98d4bfaa6f6c0a303d80544b39d7dc66,False,False,False,0,0,0,0,0,0,False,False,False
00904.8f93ecb6172ee1feba7b4248c48b9ef5,False,False,False,0,0,0,0,0,0,False,False,False
00910.49da3099938f292733872f1e59c8c460,False,False,False,0,0,0,0,0,0,False,False,False
00915.2f47eee6061e3c631bd51649050b6b02,False,False,False,0,0,0,0,0,0,False,False,False
00932.346c06844805110e9433969f38effc2a,False,False,False,0,0,0,0,0,0,False,False,False
00933.751d91a92c5f2a40baf68615e49b3fc2,False,False,True,0,0,0,0,1,0,False,False,True
00942.657397d701fe92368dd144bec09d7812,False,False,False,0,0,0,0,0,0,False,False,False
00945.cd333ea4e3a619e54e63e621e56b324a,False,False,False,0,0,0,0,0,0,False,False,False
00948.674250d39ae9ea6d1c054fd6f7b52cee,False,True,True,0,0,0,1,0,25,False,True,True
00961.906824c03316794c12a95717d0b817e7,False,False,False,0,0,0,0,0,0,False,False,False
00965.2003cb62905ba569e7599826ed228c94,False,False,False,0,0,0,0,0,0,False,False,False
00988.464959d4fcdd919a51e6220a909eb41c,False,False,False,0,0,0,0,0,0,False,False,False
00994.228b5746d5f0e44e436fbc0203b3c67a,False,False,True,0,0,0,0,1,0,False,False,True
00997.1af0dbebf63194440c102044a04ee752,False,False,False,0,0,0,0,0,0,False,False,False
00998.92da52a65a4d039a6b9c02b0d65a1bbf,False,False,True,0,0,0,0,1,0,False,False,True
01004.f3ce5cdf52dbe7ed22354f1ab95376d6,False,False,False,0,0,0,0,0,0,False,False,False
01031.f8f0ee32c41a34cb5e4744d18d3ed76e,False,False,False,0,0,0,0,0,0,False,False,False
01036.87c1f0b55cb48bd36c8863cf700cd485,False,True,True,0,0,0,1,0,9,False,True,True
01037.3512597a838a3eaf3149924386ef9fd3,False,False,False,0,0,0,0,0,0,False,False,False
01059.3bb25dd5704c3e29081ef39c7cb0a200,False,False,False,0,0,0,0,0,0,False,False,False
01069.a8cdf944083398c026db401b13908ef9,False,False,True,0,0,0,0,1,1,False,False,True
01082.9f69cd26a420837850841e71d6147a57,False,True,True,0,0,0,1,0,6,False,True,True
01090.f77045f7bebb48fae60c50d056c09fcd,False,False,False,0,0,0,0,0,0,False,False,False
01099.f33c6cb5a233f19e1dc1956871c50681,False,False,False,0,0,0,0,0,0,False,False,False
01102.823fb9065f0dadccb76633810487a19c,False,False,False,0,0,0,0,0,0,False,False,False
01104.ec267abf01fe81c42dc90dfd16c930bc,False,True,True,0,0,0,7,0,13,False,True,True
01105.2582a4afba9b0b06bed5d48e3e8b29df,False,True,True,0,0,0,7,0,13,False,True,True
01106.37f316c0f77e739cb5fe0e37aaea2046,False,True,True,0,0,0,7,0,13,False,True,True
01123.91470734d764b1bdfb671a7d3b0d7ffa,False,False,False,0,0,0,0,0,0,False,False,False
01125.46ca779f86e1dd0a03c3ffc67b57f55e,False,False,False,0,0,0,0,0,0,False,False,False
01131.c9bb07673bf9f048916cd2b9b1813724,False,True,True,0,0,0,2,0,15,False,True,True
01137.7c5ed50fcc83a610928b75e158ca5554,False,True,True,0,0,0,1,0,4,False,True,True
01138.21608a055666b8a00c1945bb2a740190,False,False,False,0,0,0,0,0,0,False,False,False
01140.c37701901dbb63bc34e8db544f431557,False,False,True,0,0,0,0,1,0,False,False,True
01147.50120ae9e4f1745bf7a4178b52cd95ca,False,False,True,0,0,0,0,1,0,False,False,True
01161.174f2cb358ca3f08f4308f87ca64842f,False,True,True,0,0,0,3,0,6,False,True,True
01162.560591cd20305a373803c3e291e910a5,False,False,False,0,0,0,0,0,0,False,False,False
01173.e0da19fcbb5649aa5104320ce38c6906,False,False,True,0,0,0,0,0,9,False,False,True
01179.6ee962bd413cb11865cd06c4be725c5e,False,True,True,0,0,0,1,1,5,False,True,True
01182.209dbb3bedae1ecd5ed23fb03049244e,False,True,True,0,0,0,3,0,10,False,True,True
01184.5216074bef5bb01e0b1301d375283c51,False,True,True,0,0,1,0,1,0,False,True,True
01185.e4a109756aa79e984529e2fb737857ab,False,False,True,0,0,0,0,0,6,False,False,True
01187.b47cd7a45a24f56a6908519e1c37e75a,False,False,False,0,0,0,0,0,0,False,False,False
01191.3a3ed1eb843a56504a4b40a25a63f97f,False,False,False,0,0,0,0,0,0,False,False,False
01197.f88c038612948f3fa023ac83db2e2ce5,False,True,True,0,0,0,2,1,4,False,True,True
01205.47d139ac094945ae2630efb896dc4b43,False,False,True,0,0,0,0,1,0,False,False,True
01208.6e10d44b4339eacb5db69d1afabae907,False,True,True,0,0,0,2,0,4,False,True,True
01217.d5a1734ec521c1bd55270eca3ab4acd8,False,False,False,0,0,0,0,0,0,False,False,False
01229.bec63972cefbe62bb371ad659cd8563a,False,False,False,0,0,0,0,0,0,False,False,False
01231.2a56f1f52d4da9f83870deb4b7e68acb,False,False,False,0,0,0,0,0,0,False,False,False
01243.0676aa0a6a02e5a0373d387b89af0e07,False,True,True,0,0,0,1,0,1,False,True,True
01247.f8e666a378e596a26a6947268a711c97,False,False,False,0,0,0,0,0,0,False,False,False
01257.f5908ef0550cdf91bd6ae55120ecb5ce,False,True,True,0,0,0,2,0,3,False,True,True
01288.ffe370e3a92a1861533330da51edcb49,False,False,False,0,0,0,0,0,0,False,False,False
01313.7deec268aedb7c5618e27bd73a803a60,False,False,False,0,0,0,0,0,0,False,False,False
01343.97e31a95126f0c6dc249a8e51489af10,False,False,False,0,0,0,0,0,0,False,False,False
01354.942feb599d3e244a238c28c9028d97fa,False,False,False,0,0,0,0,0,0,False,False,False
01356.8d996c0bc08a47a90611de2e8a829048,False,True,True,0,0,0,1,0,16,False,True,True
01359.deafa1d42658c6624c6809a446b7f369,False,True,True,0,0,0,4,0,10,False,True,True
01361.1b094e93a9a83d77859dcbf6637455d1,False,True,True,0,0,0,1,0,3,False,True,True
01374.b902d53d7f737be700d6de60a42122d9,False,True,True,0,0,0,1,0,4,False,True,True
01384.e23f94030a4393f0825eacd9de99eb31,False,True,True,0,0,1,0,1,0,False,True,True
01388.dba0966da5886e99fab13981da6c3834,False,True,True,0,0,0,3,0,25,False,True,True
01394.a76cc347fac514441bef43e7a599fb55,False,False,False,0,0,0,0,0,0,False,False,False
